Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
3577|6300615|521|ED|019226187AMY6|1||2026-04-01 17:38:02|
3043|6700009|523|RC|1-9|1||2026-04-06 18:24:01|
1647|6008843|240|ED|0428260HEEBL3|1||2026-04-24 20:02:07|
1647|6008356|240|ED|0428260HA8O36|1||2026-04-06 18:16:02|
3471|6400903|160|ED|MNVA260061DL2|1||2026-04-15 10:56:01|
3471|6400894|160|CR|241|1||2026-04-14 23:52:01|
1647|6008356|240|ED|0428260HA3Z01|1||2026-04-06 18:16:02|
3471|6400943|160|ED|MNVA26006AKY2|1||2026-04-17 13:24:08|
1759|6000614|160|ED|0436260O3YHA7|1||2026-04-10 16:30:06|
1614|6002195|160|CR|40|1||2026-04-16 14:22:01|
1614|6002299|160|ED|MNVA26006IKF4|1||2026-04-20 16:04:01|
1925|6100279|160|ED|0436250MVK6J8|1||2026-04-15 20:55:03|
3577|6300622|521|ED|MNVA26005DER2|1||2026-04-08 11:47:01|
3471|6400898|160|CR|241|1||2026-04-15 00:40:01|
3471|6400967|160|ED|0436260O63FQ5|1||2026-04-17 19:49:03|
3471|6400802|160|ED|0436260O0UD65|1||2026-04-02 12:32:02|
3471|6400894|160|ED|0438261E77MK5|1||2026-04-14 23:52:01|
1925|6000425|160|ED|01922618CB1G5|1||2026-04-15 13:54:05|
1647|6008356|240|ED|0428260HAS3B1|1||2026-04-06 18:16:02|
1614|6002300|160|ED|0170261AFOQM7|1||2026-04-20 14:08:04|
1925|6000425|160|ED|0436250MVK7Z3|1||2026-04-15 13:54:05|
3577|6300615|521|CR|158|1||2026-04-01 17:38:02|
3471|6400802|160|ED|0436260O0U5W5|1||2026-04-02 12:32:02|
3471|6400967|160|CR|241|1||2026-04-17 19:49:03|
1925|6100274|160|CR|241|1||2026-04-15 20:55:02|
1925|6000397|160|CR|40|1||2026-04-01 12:57:02|
1614|6003574|160|CR|40|2||2026-04-23 08:47:03|
1614|6001825|160|ED|MNVA260058MJ8|1||2026-04-07 12:21:03|
1614|6002192|160|PP|20239540|1||2026-04-16 19:40:01|
1647|6008356|240|ED|0428260HAGN95|1||2026-04-06 18:16:02|
3043|6700012|523|ED|0170261A9U258|1||2026-04-10 16:21:02|
1647|6009461|240|ED|0438261EJMY51|1||2026-04-23 13:23:07|
1614|6002304|160|ED|0170261AFPKE3|1||2026-04-20 14:08:06|
1925|6000425|160|ED|0436260NC40Z6|1||2026-04-15 13:54:05|
3471|6400963|160|ED|0436260O5UTN2|1||2026-04-17 19:49:03|
3471|6400963|160|ED|0436260O5UTH4|1||2026-04-17 19:49:03|
3471|6400898|160|ED|0436260O453O3|1||2026-04-15 00:40:01|
1614|6002307|160|CR|40|1||2026-04-20 16:05:04|
3471|6400802|160|ED|0436260O0UCA8|1||2026-04-02 12:32:02|
1647|6008806|240|IM|482023|1||2026-04-17 20:02:03|
3471|6400897|160|ED|MNVA260061233|1||2026-04-15 00:27:01|
1614|6003583|160|PP|20239540|2||2026-04-23 09:09:03|
1614|6003574|160|ED|MNVA26006IG57|2||2026-04-23 08:47:03|
1925|6100278|160|ED|01922618FIFU6|1||2026-04-15 20:55:03|
1614|6002112|160|SO|AA|1||2026-04-15 11:37:07|
3471|6401066|160|ED|0438261EICL35|1||2026-04-22 19:31:01|
3471|6400967|160|ED|0436260O63P34|1||2026-04-17 19:49:03|
1614|6002050|160|ED|0170261A9P686|1||2026-04-14 14:55:03|
1614|6002307|160|ED|MNVA26006IQH3|1||2026-04-20 16:05:04|
1614|6002050|160|ED|MNVA26005Y1F7|1||2026-04-14 14:55:03|
1614|6001958|160|SO|AA|1||2026-04-06 10:52:02|
1647|6008356|240|ED|0428260H9YLF7|1||2026-04-06 18:16:02|
3471|6400715|160|PP|20239540|1||2026-04-01 11:52:01|
3577|6300603|521|ED|019226186M7E6|1||2026-04-01 09:39:01|
1647|6008356|240|ED|0428260H9YOC7|1||2026-04-06 18:16:02|
3471|6400998|160|ED|MNVA26006EUS7|1||2026-04-17 15:35:03|
1614|6002244|160|SO|AA|1||2026-04-20 18:37:04|
1614|6003568|160|SO|AA|2||2026-04-23 08:47:01|
3471|6400992|160|ED|0436260O7P352|1||2026-04-22 22:33:02|
3471|6400803|160|ED|01702619YL603|1||2026-04-02 00:49:02|
3577|6300641|521|ED|0438261EBJCC3|1||2026-04-14 18:30:01|
1925|6700252|160|ED|0428260HHNMN4|1||2026-04-28 18:17:02|
1647|6008805|240|ED|0428260HCN804|1||2026-04-17 20:02:04|
1647|6008356|240|ED|0428260HAS4M3|1||2026-04-06 18:16:02|
3153|6000393|800|ED|0438261EHD571|1||2026-04-23 13:55:01|
3897|6603110|240|ED|0438261E2YVM8|1||2026-04-04 12:11:02|
1925|6000394|160|ED|0436250MVK8Z5|1||2026-04-01 12:58:01|
1614|6002300|160|SO|AA|1||2026-04-20 14:08:04|
3471|6400789|160|ED|0436260O0EIS2|1||2026-04-01 11:54:01|
1925|6700246|160|ED|0428260HHNRI1|1||2026-04-28 20:00:02|
3043|6000968|523|IM|482023|1||2026-04-24 12:01:01|
3471|6400804|160|ED|0436260O0NRZ8|1||2026-04-02 01:05:02|
1614|6003558|160|ED|01922618FIER8|2||2026-04-23 08:47:05|
1614|6002112|160|CR|241|1||2026-04-15 11:37:07|
1925|6700252|160|CR|39|1||2026-04-28 18:17:02|
1925|6700252|160|ED|0170261AVU2R6|1||2026-04-28 18:17:02|
1614|6002302|160|CR|40|1||2026-04-20 14:08:06|
1647|6008844|240|ED|0428260HFFNT1|1||2026-04-24 20:02:08|
1925|6700200|160|ED|04412602T1SY6|1||2026-04-23 20:27:03|
3043|6000968|523|ED|0438261EGR4P7|1||2026-04-24 12:01:01|
3471|6401139|160|CR|241|1||2026-04-28 12:19:07|
3471|6400992|160|ED|0436260O7OTC4|1||2026-04-22 22:33:02|
1890|6066550|750|PC||1||2026-04-17 14:38:01|
1614|6002299|160|IM|482023|1||2026-04-20 16:04:01|
1614|6002013|160|ED|0438261E1F7B8|1||2026-04-08 10:42:05|
1614|6002166|160|ED|0438261EF9OI1|1||2026-04-20 16:19:03|
3471|6400800|160|PP|20239540|1||2026-04-02 00:48:02|
1614|6002060|160|CR|241|1||2026-04-14 09:42:04|
1925|6700204|160|PP|20239540|1||2026-04-24 10:16:02|
1614|6002104|160|SO|AA|1||2026-04-15 11:36:05|
1647|6009376|240|ED|0438261EBXZ64|1||2026-04-15 10:21:03|
1925|6700252|160|ED|0428260HHOS47|1||2026-04-28 18:17:02|
1647|6008356|240|ED|0428260HAMP56|1||2026-04-06 18:16:02|
1925|6100313|160|IM|482023|1||2026-04-16 15:53:03|
1759|6000775|160|ED|0436260O445R4|1||2026-04-10 16:39:02|
3471|6400800|160|CR|40|1||2026-04-02 00:48:02|
1925|6700246|160|ED|0428260HHNM74|1||2026-04-28 20:00:02|
3043|6700010|520|PC||1||2026-04-06 12:50:02|
3043|6700013|523|IM|482023|1||2026-04-10 16:14:01|
3471|6400963|160|ED|0436260O5USU1|1||2026-04-17 19:49:03|
1614|6002013|160|PP|20239540|1||2026-04-08 10:42:05|
1925|6700246|160|ED|0428260HHNND6|1||2026-04-28 20:00:02|
3043|6000990|523|ED|0438261ECH3K4|1||2026-04-15 21:01:20|
3471|6400765|160|ED|MNVA260052FB1|1||2026-04-02 13:42:02|
3577|6300632|521|ED|04412602SCXF8|1||2026-04-15 15:11:01|
1614|6002192|160|ED|0436260O2BHX3|1||2026-04-16 19:40:01|
1925|6700252|160|ED|0428260HHNML3|1||2026-04-28 18:17:02|
1925|6700252|160|PP|20239540|1||2026-04-28 18:17:02|
1614|6002164|160|ED|MNVA26006I1A3|1||2026-04-20 16:19:02|
3577|6300662|521|ED|01922618CXB52|1||2026-04-10 16:20:02|
3471|6400804|160|ED|0436260O0Z0S4|1||2026-04-02 01:05:02|
3577|6300688|521|ED|04412602SL7P3|1||2026-04-14 15:20:02|
1925|6700246|160|ED|0428260HHNWM4|1||2026-04-28 20:00:02|
1614|6003554|160|ED|0170261ALIY62|2||2026-04-22 20:06:05|
1647|6008356|240|ED|0428260HA41H8|1||2026-04-06 18:16:02|
1614|6001958|160|ED|0438261E0TQN5|1||2026-04-06 10:52:02|
3471|6400809|160|ED|MNVA260051YL8|1||2026-04-02 10:16:01|
1925|6700246|160|ED|0428260HHNWJ3|1||2026-04-28 20:00:02|
3043|6700005|520|ED|0170261A4JAU7|1||2026-04-06 17:28:01|
3496|6000476|850|CR|303|1||2026-04-27 09:47:11|
1925|6000422|160|ED|MNVA260062SG6|1||2026-04-15 13:55:03|
3471|6400762|160|IM|482023|1||2026-04-01 23:54:02|
3471|6400848|160|ED|0438261DYHRL4|1||2026-04-01 18:25:02|
3471|6400848|160|ED|0170261A02J16|1||2026-04-01 18:25:02|
3471|6400843|160|ED|0436260O10WY4|1||2026-04-01 16:34:03|
1925|6000419|160|ED|0436250MVK8Z5|1||2026-04-15 19:56:01|
3471|6400849|160|CR|39|1||2026-04-01 23:18:01|
3043|6700005|520|ED|0170261A00IL2|1||2026-04-06 17:28:01|
1925|6700246|160|ED|0428260HHNWP6|1||2026-04-28 20:00:02|
1925|6700201|160|CR|39|1||2026-04-23 16:31:04|
1759|6000614|160|ED|0436260O3YDZ4|1||2026-04-10 16:30:06|
3471|6400961|160|ED|0438261EDVIV6|1||2026-04-17 19:48:02|
1925|6700201|160|ED|01922618KE7D7|1||2026-04-23 16:31:04|
1614|6002053|160|CR|241|1||2026-04-14 14:55:02|
3043|6700005|520|ED|0170261A4JA03|1||2026-04-06 17:28:01|
3471|6400971|160|ED|0170261AFKU01|1||2026-04-17 19:49:03|
1925|6700242|160|PP|20239540|1||2026-04-28 18:17:04|
3471|6400843|160|ED|0436260O10QJ6|1||2026-04-01 16:34:03|
3471|6400992|160|ED|0436260O7ODH8|1||2026-04-22 22:33:02|
3471|6400898|160|ED|0436260O450C1|1||2026-04-15 00:40:01|
3577|6300641|521|CR|223|1||2026-04-14 18:30:01|
1925|6100305|160|ED|01922618GGHZ1|1||2026-04-17 13:12:02|
1925|6000419|160|ED|0436250MVK7Z3|1||2026-04-15 19:56:01|
1925|6100273|160|ED|0436250N783I6|1||2026-04-16 15:53:01|
1614|6002016|160|PP|20239540|1||2026-04-08 09:17:06|
1614|6002120|160|CR|241|1||2026-04-14 12:20:03|
1614|6003578|160|CR|40|2||2026-04-22 20:05:02|
3471|6400961|160|ED|MNVA26006EHK4|1||2026-04-17 19:48:02|
1647|6008356|240|ED|0428260HA8GI5|1||2026-04-06 18:16:02|
1925|6700246|160|ED|0170261AVTLG2|1||2026-04-28 20:00:02|
1925|6100273|160|ED|01922618FGD26|1||2026-04-16 15:53:01|
1647|6008805|240|ED|0428260HCURY7|1||2026-04-17 20:02:04|
3577|6300646|521|ED|0438261E2AXQ1|2||2026-04-04 09:50:01|
1614|6002164|160|ED|0170261A3UEM1|1||2026-04-20 16:19:02|
1925|6100279|160|ED|0436260O5XVE5|1||2026-04-15 20:55:03|
1925|6100279|160|ED|01702513WKYT5|1||2026-04-15 20:55:03|
3471|6400950|160|ED|0436260O3I7A6|1||2026-04-17 17:06:02|
3577|6300646|521|IM|482023|2||2026-04-04 09:50:01|
3471|6400837|160|ED|0438261DXQWE6|1||2026-04-01 18:25:03|
1925|6100273|160|ED|0436250MVK8Z5|1||2026-04-16 15:53:01|
1925|6700244|160|ED|0428260HHNRK6|1||2026-04-28 20:00:01|
1925|6100307|160|ED|0436260NC40Z6|1||2026-04-17 13:29:09|
3471|6400961|160|ED|0436260O6LBB6|1||2026-04-17 19:48:02|
1614|6002104|160|ED|0170261A2JKR1|1||2026-04-15 11:36:05|
1925|6100307|160|ED|0170261ALVFX7|1||2026-04-17 13:29:09|
3471|6400971|160|ED|0438261ECK6W1|1||2026-04-17 19:49:03|
1925|6100273|160|ED|0436260NC4203|1||2026-04-16 15:53:01|
1925|6700215|160|ED|01762600A5SR6|1||2026-04-23 14:49:02|
1614|6002109|160|IM|482023|1||2026-04-16 17:35:03|
3471|6400843|160|ED|0170261A01WC2|1||2026-04-01 16:34:03|
1925|6100279|160|ED|0428250E9O9N6|1||2026-04-15 20:55:03|
3471|6401072|160|CR|241|1||2026-04-17 17:45:03|
3471|6400843|160|ED|MNVA26004XTE6|1||2026-04-01 16:34:03|
1614|6002209|160|ED|MNVA260067KI7|1||2026-04-16 18:48:02|
3471|6400971|160|ED|0170261AFKS18|1||2026-04-17 19:49:03|
3043|6700009|523|ED|0170261A15J24|1||2026-04-06 18:24:01|
3471|6400971|160|ED|MNVA26006FTD1|1||2026-04-17 19:49:03|
1925|6100307|160|ED|0436250MVK5E3|1||2026-04-17 13:29:09|
1647|6008356|240|ED|0428260HA8H02|1||2026-04-06 18:16:02|
1614|6002113|160|ED|0436260O6O618|1||2026-04-16 17:35:04|
1925|6100307|160|ED|0436260NUS2W5|1||2026-04-17 13:29:09|
1614|6003581|160|PP|20239540|2||2026-04-23 09:09:02|
1614|6001963|160|CR|241|1||2026-04-06 10:12:03|
1614|6002329|160|IM|482023|1||2026-04-23 18:49:03|
3577|6300632|521|ED|04412602SCW54|1||2026-04-15 15:11:01|
3471|6400899|160|CR|241|1||2026-04-15 00:41:01|
3043|6700008|523|RC|1-15|1||2026-04-06 17:29:02|
1614|6002311|160|PP|20239540|1||2026-04-20 15:17:02|
1614|6002196|160|SO|AA|1||2026-04-16 19:41:01|
3577|6300632|521|ED|MNVA260063I34|1||2026-04-15 15:11:01|
1614|6001962|160|ED|0436260O05YL2|1||2026-04-06 10:12:02|
1614|6001966|160|ED|0438261E0TQN5|1||2026-04-06 10:13:02|
1614|6003581|160|ED|0438261EF9OI1|2||2026-04-23 09:09:02|
3471|6400764|160|ED|0436260O06M17|1||2026-04-03 22:59:00|
1614|6002062|160|IM|482023|1||2026-04-14 09:42:03|
1759|6000614|160|CR|241|1||2026-04-10 16:30:06|
3471|6400764|160|ED|0170261A6GL38|1||2026-04-03 22:59:00|
1614|6002166|160|ED|0436260O7N6P2|1||2026-04-20 16:19:03|
1614|6001966|160|PP|20239540|1||2026-04-06 10:13:02|
1759|6000614|160|ED|0436260O3YCO5|1||2026-04-10 16:30:06|
1925|6100305|160|CR|40|1||2026-04-17 13:12:02|
3471|6400843|160|ED|0436260O10SV6|1||2026-04-01 16:34:03|
1925|6100278|160|ED|0170261AJDJL6|1||2026-04-15 20:55:03|
1614|6002311|160|ED|0170261ALJ8U5|1||2026-04-20 15:17:02|
1647|6008418|240|PC||1||2026-04-13 15:59:09|
3577|6300646|521|ED|MNVA260053511|2||2026-04-04 09:50:01|
1647|6008805|240|ED|0428260HD0MI4|1||2026-04-17 20:02:04|
1614|6001955|160|ED|01702619SW0R3|1||2026-04-06 10:11:02|
1614|6001819|160|ED|0438261E1INS5|1||2026-04-07 12:20:08|
1925|6100307|160|CR|40|1||2026-04-17 13:29:09|
3577|6300487|521|ED|0438261DUC5P6|1||2026-04-08 11:46:02|
3577|6300629|521|ED|0192261885K53|1||2026-04-07 08:44:01|
1925|6100307|160|ED|0436250MVK586|1||2026-04-17 13:29:09|
1647|6007986|240|ED|0428260HC9TV4|1||2026-04-01 17:16:04|
1614|6001954|160|IM|482023|1||2026-04-06 10:11:03|
1759|6000775|160|ED|0436260O40917|1||2026-04-10 16:39:02|
1925|6100305|160|ED|01702513WKYT5|1||2026-04-17 13:12:02|
1614|6002196|160|CR|40|1||2026-04-16 19:41:01|
1925|6100278|160|ED|MNVA260063773|1||2026-04-15 20:55:03|
3471|6401065|160|IM|482023|1||2026-04-22 19:31:01|
3496|6000413|850|ED|MNVA26006EH67|1||2026-04-17 14:46:11|
3471|6400969|160|ED|0436260O6A523|1||2026-04-17 19:48:03|
3471|6400837|160|ED|0436260O0KCL3|1||2026-04-01 18:25:03|
1614|6001954|160|SO|AA|1||2026-04-06 10:11:03|
1614|6002314|160|FR|1|1||2026-04-20 14:09:03|
3471|6400764|160|ED|0436260O070M2|1||2026-04-03 22:59:00|
3471|6400900|160|ED|0436260O41CD8|1||2026-04-15 10:55:04|
1647|6008805|240|ED|0428260HD9NS6|1||2026-04-17 20:02:04|
3471|6400873|160|ED|MNVA26005D4P5|1||2026-04-08 09:56:02|
3577|6300740|521|ED|0170261AO6SC5|1||2026-04-22 11:42:02|
1647|6008357|240|PC||1||2026-04-03 14:58:01|
1647|6008805|240|ED|0428260HDX7D2|1||2026-04-17 20:02:04|
3577|6300713|521|IM|482023|1||2026-04-16 16:57:02|
1614|6002106|160|CR|241|1||2026-04-15 12:13:01|
1614|6001816|160|ED|01702619XKXS6|1||2026-04-07 12:20:07|
3471|6400992|160|ED|MNVA26006VIS6|1||2026-04-22 22:33:02|
1647|6008356|240|ED|0428260HAG9B5|1||2026-04-06 18:16:02|
1925|6700207|160|ED|0170261AOG267|1||2026-04-23 16:44:02|
1647|6008805|240|ED|0428260HD6K28|1||2026-04-17 20:02:04|
3043|6700009|523|ED|0170261A15JD4|1||2026-04-06 18:24:01|
1647|6008356|240|ED|0428260HAJN36|1||2026-04-06 18:16:02|
3577|6300709|521|ED|MNVA260069MS6|1||2026-04-16 15:39:01|
3471|6400900|160|ED|0436260O42IG5|1||2026-04-15 10:55:04|
1925|6000394|160|ED|0436260NC41J1|1||2026-04-01 12:58:01|
3043|6700010|520|AT||1||2026-04-06 12:50:02|
1614|6001819|160|ED|019226187G745|1||2026-04-07 12:20:08|
3496|6000367|850|CR|293|1||2026-04-09 18:12:07|
3471|6400842|160|ED|MNVA26004XS15|1||2026-04-01 16:34:01|
1647|6008843|240|ED|0428260HEE2K2|1||2026-04-24 20:02:07|
1614|6002108|160|CR|241|1||2026-04-15 11:37:05|
1614|6002065|160|ED|0438261E8MLX7|1||2026-04-14 09:42:05|
1614|6001823|160|ED|MNVA2600598I5|1||2026-04-07 12:21:02|
1647|6008356|240|ED|0428260HAB094|1||2026-04-06 18:16:02|
1614|6002059|160|ED|0438261E8MLX7|1||2026-04-14 09:42:02|
3471|6400804|160|ED|0170261A10RT4|1||2026-04-02 01:05:02|
3471|6400806|160|ED|0436260O1T6L4|1||2026-04-02 00:47:01|
3471|6400714|160|ED|MNVA26004V6G6|1||2026-04-01 11:51:04|
3577|6300621|521|ED|04412602SWS94|1||2026-04-22 17:02:01|
1925|6100269|160|ED|0436260NC45D5|1||2026-04-16 15:12:02|
1925|6000397|160|ED|0192261863342|1||2026-04-01 12:57:02|
3471|6400764|160|ED|0436260O06TT1|1||2026-04-03 22:59:00|
1614|6003581|160|ED|0170261A4N608|2||2026-04-23 09:09:02|
3577|6300713|521|ED|01922618HGAA4|1||2026-04-16 16:57:02|
1647|6008805|240|ED|0428260HD0TI4|1||2026-04-17 20:02:04|
1614|6002011|160|ED|MNVA26005BPJ2|1||2026-04-08 09:16:03|
3471|6400837|160|ED|0436260O0KKJ1|1||2026-04-01 18:25:03|
1614|6001823|160|PP|20239540|1||2026-04-07 12:21:02|
1925|6100273|160|ED|01922618FGD95|1||2026-04-16 15:53:01|
1647|6008356|240|ED|0428260HA6NI5|1||2026-04-06 18:16:02|
3577|6300632|521|ED|01922618C0T13|1||2026-04-15 15:11:01|
1614|6001821|160|CR|39|1||2026-04-07 12:20:09|
3471|6400800|160|ED|0436260O11T34|1||2026-04-02 00:48:02|
1614|6001815|160|ED|0438261E1INS5|1||2026-04-07 12:19:04|
3471|6400945|160|ED|MNVA26006B6O5|1||2026-04-17 13:23:08|
3471|6400802|160|ED|0436260O0U5S8|1||2026-04-02 12:32:02|
1925|6000425|160|ED|0436260NC44S1|1||2026-04-15 13:54:05|
3471|6400943|160|ED|0170261AAPG97|1||2026-04-17 13:24:08|
1614|6002242|160|ED|01922618GM3D7|1||2026-04-20 18:37:03|
1890|6043918|750|IM|482023|1||2026-04-16 18:59:01|
1925|6000421|160|ED|0436260NYOFP1|1||2026-04-15 13:54:04|
3577|6300713|521|ED|0170261ALRPC5|1||2026-04-16 16:57:02|
1647|6008356|240|ED|0428260HA2D41|1||2026-04-06 18:16:02|
1925|6000394|160|CR|40|1||2026-04-01 12:58:01|
1925|6100273|160|ED|0436250MVK586|1||2026-04-16 15:53:01|
3471|6400803|160|CR|40|1||2026-04-02 00:49:02|
1647|6008805|240|ED|0428260HCNCI2|1||2026-04-17 20:02:04|
1614|6002329|160|ED|0436260O511H3|1||2026-04-23 18:49:03|
1890|6043918|750|ED|018926003BT64|1||2026-04-16 18:59:01|
1925|6000419|160|ED|0438261E854G7|1||2026-04-15 19:56:01|
3471|6400943|160|CR|40|1||2026-04-17 13:24:08|
1925|6100271|160|ED|01702513WKYT5|1||2026-04-16 15:52:01|
1614|6002116|160|ED|0170261A2Z1Z8|1||2026-04-14 12:19:04|
3471|6400967|160|ED|0436260O63ZX5|1||2026-04-17 19:49:03|
1614|6002242|160|CR|39|1||2026-04-20 18:37:03|
3471|6400904|160|ED|MNVA260053583|1||2026-04-04 13:29:01|
1614|6002168|160|IM|482023|1||2026-04-20 16:19:01|
3496|6000321|850|ED|MNVA26006LZM7|1||2026-04-21 12:53:07|
1925|6100250|160|ED|0170261A9MK03|1||2026-04-09 09:52:01|
3471|6400868|160|ED|01922618A7V74|1||2026-04-08 09:57:02|
1925|6000394|160|ED|0436250MX2E05|1||2026-04-01 12:58:01|
1614|6002109|160|ED|0170261A2L9X6|1||2026-04-16 17:35:03|
3577|6300632|521|IM|482023|1||2026-04-15 15:11:01|
1614|6002329|160|SO|AA|1||2026-04-23 18:49:03|
3043|6700013|523|AT||1||2026-04-10 16:14:01|
1925|6100277|160|ED|0436250MVK7X6|1||2026-04-16 18:17:02|
1614|6002327|160|CR|241|1||2026-04-23 17:52:02|
1614|6001963|160|SO|AA|1||2026-04-06 10:12:03|
3471|6400996|160|ED|0436260O8B9T2|1||2026-04-22 23:30:02|
3471|6400967|160|ED|0436260O634X2|1||2026-04-17 19:49:03|
3471|6400951|160|ED|0170261AAAL52|1||2026-04-17 13:24:09|
1614|6001965|160|SO|AA|1||2026-04-06 10:13:01|
1614|6001957|160|CR|241|1||2026-04-06 10:12:01|
1925|6100269|160|ED|0436250MX2DT5|1||2026-04-16 15:12:02|
1614|6002108|160|SO|AA|1||2026-04-15 11:37:05|
1925|6100273|160|ED|0438261EBA6H4|1||2026-04-16 15:53:01|
3153|6005837|240|ED|019226189VV58|1||2026-04-10 13:48:10|
3471|6400758|160|ED|0438261DZ3EG8|1||2026-04-01 23:55:02|
1925|6700207|160|ED|MNVA26006S9I3|1||2026-04-23 16:44:02|
1614|6001965|160|ED|0438261E0TQN5|1||2026-04-06 10:13:01|
3471|6400799|160|ED|MNVA26004Y3U4|1||2026-04-02 00:48:01|
3471|6400951|160|CR|40|1||2026-04-17 13:24:09|
1925|6100252|160|PP|20239540|1||2026-04-08 17:26:01|
1614|6002107|160|IM|482023|1||2026-04-16 16:30:02|
1759|6000614|160|ED|0436260O3YER3|1||2026-04-10 16:30:06|
1925|6100252|160|ED|0436250MVK814|1||2026-04-08 17:26:01|
1614|6002328|160|CR|241|1||2026-04-23 16:49:04|
3577|6300570|521|ED|MNVA26005FAV1|1||2026-04-08 14:19:01|
3471|6400946|160|ED|0436260O5HF66|1||2026-04-17 14:11:01|
1925|6000419|160|ED|01922618CA5K3|1||2026-04-15 19:56:01|
1647|6008843|240|ED|0428260HEJKC5|1||2026-04-24 20:02:07|
3471|6400839|160|ED|0436260O0NCJ4|1||2026-04-01 18:25:05|
1614|6001960|160|ED|0438261E0TQN5|1||2026-04-01 10:31:03|
1647|6008843|240|ED|0428260HECJ87|1||2026-04-24 20:02:07|
1614|6002324|160|ED|MNVA26006V3A7|1||2026-04-23 16:49:04|
1925|6100250|160|ED|0436250MX2E05|1||2026-04-09 09:52:01|
1614|6002236|160|ED|MNVA26006IAZ3|1||2026-04-20 16:43:03|
1614|6002328|160|ED|MNVA26006US97|1||2026-04-23 16:49:04|
1925|6700204|160|ED|0428260HG1R85|1||2026-04-24 10:16:02|
3577|6300608|521|ED|0192261878076|1||2026-04-08 14:57:01|
1647|6008805|240|ED|0428260HD5HP7|1||2026-04-17 20:02:04|
3153|6005879|240|SO|AA|1||2026-04-10 13:48:10|
1614|6003562|160|ED|0438261EDHXI2|2||2026-04-22 20:46:02|
1614|6002236|160|CR|39|1||2026-04-20 16:43:03|
3577|6300656|521|ED|MNVA26005KQB6|1||2026-04-09 14:38:01|
1614|6002209|160|ED|0438261EBAWW6|1||2026-04-16 18:48:02|
3577|6300622|521|ED|019226189XIU8|1||2026-04-08 11:47:01|
3471|6400756|160|ED|0436260O0GEK2|1||2026-04-01 23:55:02|
3471|6400885|160|ED|MNVA260064OF6|1||2026-04-16 14:42:02|
1647|6008843|240|ED|0428260HEHHH5|1||2026-04-24 20:02:07|
3471|6400876|160|CR|39|1||2026-04-08 16:15:01|
1614|6001820|160|ED|019226187G7B3|1||2026-04-07 12:20:07|
1614|6002246|160|SO|AA|1||2026-04-20 18:37:04|
1925|6000419|160|ED|0436250N783I6|1||2026-04-15 19:56:01|
1759|6000614|160|ED|0438261E6WTV5|1||2026-04-10 16:30:06|
1925|6000396|160|CR|40|1||2026-04-01 12:57:03|
1614|6002199|160|CR|40|1||2026-04-16 14:22:03|
1925|6000424|160|ED|0438261E854G7|1||2026-04-15 13:55:02|
1647|6008843|240|ED|0428260HEAP48|1||2026-04-24 20:02:07|
1905|6009723|160|IM|482023|1||2026-04-20 18:03:03|
3043|6000967|523|ED|MNVA260061EC8|1||2026-04-14 18:10:02|
1614|6002009|160|SO|AA|1||2026-04-08 08:43:01|
1647|6008843|240|ED|0428260HEABE2|1||2026-04-24 20:02:07|
3471|6400756|160|ED|0436260O0GE25|1||2026-04-01 23:55:02|
3471|6400885|160|PP|20239540|1||2026-04-16 14:42:02|
1925|6100250|160|ED|0170261A9MKN3|1||2026-04-09 09:52:01|
3471|6400847|160|ED|0436260O0YZH3|1||2026-04-01 18:26:03|
1614|6002327|160|ED|MNVA26006V4C|1||2026-04-23 17:52:02|
1614|6002174|160|ED|0438261EF9OI1|1||2026-04-20 16:19:02|
1925|6000419|160|ED|0436260NUS2W5|1||2026-04-15 19:56:01|
1647|6008805|240|ED|0428260HDGO78|1||2026-04-17 20:02:04|
3471|6400992|160|ED|0436260O7P1D2|1||2026-04-22 22:33:02|
1614|6001817|160|PP|20239540|1||2026-04-07 12:20:08|
1925|6000424|160|ED|01922618CAWE4|1||2026-04-15 13:55:02|
1614|6003581|160|IM|482023|2||2026-04-23 09:09:02|
1614|6002174|160|ED|MNVA26006I238|1||2026-04-20 16:19:02|
3577|6300656|521|IM|482023|1||2026-04-09 14:38:01|
1614|6002244|160|ED|0170261AA8U73|1||2026-04-20 18:37:04|
1647|6007988|240|ED|0438261E1E8I1|1||2026-04-01 17:16:09|
1614|6001960|160|SO|AA|1||2026-04-01 10:31:03|
3471|6400947|160|ED|MNVA26006B882|1||2026-04-17 13:23:09|
3471|6400811|160|ED|0438261DYYFM4|1||2026-04-01 11:51:04|
3577|6300709|521|ED|0170261ALE8H1|1||2026-04-16 15:39:01|
3153|6000393|800|IM|482023|1||2026-04-23 13:55:01|
1614|6002169|160|ED|0438261EF9OI1|1||2026-04-20 14:21:06|
3043|6700017|523|ST|22|1||2026-04-18 12:09:01|
1759|6000614|160|ED|0436260O3YH77|1||2026-04-10 16:30:06|
1614|6002124|160|SO|AA|1||2026-04-14 12:20:04|
1925|6100273|160|ED|01702513WKYT5|1||2026-04-16 15:53:01|
3471|6400806|160|ED|0436260O1T8T2|1||2026-04-02 00:47:01|
1614|6003581|160|SO|AA|2||2026-04-23 09:09:02|
1614|6002310|160|SO|AA|1||2026-04-20 14:09:02|
3471|6400877|160|ED|01922618A8HL5|1||2026-04-08 09:56:04|
