Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
1614|6002190|160|87083099|61|3|22|97|2026-04-16 19:40:02|
3496|6000304|850|87082999|17|3|0|4|2026-04-06 10:55:04|
3471|6400971|160|87089199|8|3|22|1093|2026-04-17 19:49:03|
3043|6000967|523|56090002|1|3|0|7283|2026-04-14 18:10:02|
3471|6400900|160|87082999|121|3|22|548|2026-04-15 10:55:04|
1925|6100309|160|98020019|207|3|0|39|2026-04-17 13:48:10|
1614|6002217|160|98020019|82|3|22|1420|2026-04-16 19:40:03|
3471|6400902|160|87082999|90|3|22|2672|2026-04-15 10:55:01|
1614|6001966|160|87082999|90|3|0|387|2026-04-06 10:13:02|
1925|6100305|160|87082999|5|3|0|619|2026-04-17 13:12:02|
1925|6000417|160|87089203|17|3|0|504|2026-04-15 13:54:06|
1614|6002238|160|73181599|11|6|0|9|2026-04-20 16:43:04|
1614|6001956|160|87082999|12|3|0|82|2026-04-06 10:11:02|
3471|6400802|160|87082999|75|3|0|45|2026-04-02 12:32:02|
1925|6000478|160|87082999|16|3|22|148|2026-04-24 17:09:03|
1614|6002190|160|40169901|1|3|22|36|2026-04-16 19:40:02|
3043|6000967|523|56090002|1|6|0|4096|2026-04-14 18:10:02|
3471|6400756|160|87089199|63|3|0|5420|2026-04-01 23:55:02|
3471|6400948|160|87082999|30|3|22|141|2026-04-17 17:35:02|
1614|6002121|160|98020019|148|3|0|52|2026-04-14 12:20:05|
1614|6002121|160|87082999|100|3|0|149|2026-04-14 12:20:05|
1614|6002048|160|87082999|104|3|0|37|2026-04-14 14:55:05|
1614|6002217|160|85122099|110|3|22|737|2026-04-16 19:40:03|
3471|6400894|160|90262003|172|3|22|57|2026-04-14 23:52:01|
1925|6100252|160|39269099|11|6|0|57|2026-04-08 17:26:01|
1614|6002050|160|98020019|36|3|0|122|2026-04-14 14:55:03|
1614|6002121|160|87088099|77|3|0|2088|2026-04-14 12:20:05|
1614|6002170|160|98020019|156|3|22|552|2026-04-20 16:19:01|
3471|6400802|160|87082999|39|3|0|107|2026-04-02 12:32:02|
3471|6400804|160|98020019|194|3|0|17|2026-04-02 01:05:02|
3471|6401015|160|98020019|83|3|22|22|2026-04-23 11:15:03|
1614|6002125|160|83021002|199|3|0|3682|2026-04-14 12:20:06|
1614|6002050|160|87082999|32|3|0|937|2026-04-14 14:55:03|
1614|6001818|160|94019999|190|6|0|63|2026-04-07 12:20:11|
3471|6400948|160|87082999|18|3|22|40|2026-04-17 17:35:02|
1614|6002121|160|87089199|45|3|0|6155|2026-04-14 12:20:05|
1614|6002200|160|87089999|10|3|22|157|2026-04-16 19:41:02|
1614|6002200|160|87082999|17|3|22|254|2026-04-16 19:41:02|
1614|6002219|160|73181504|28|3|22|3|2026-04-16 19:40:03|
1925|6000419|160|98020019|151|3|0|278|2026-04-15 19:56:01|
1925|6100252|160|73269099|91|6|0|137|2026-04-08 17:26:01|
1614|6002050|160|87089199|88|3|0|655|2026-04-14 14:55:03|
1614|6002125|160|98020019|94|3|0|1020|2026-04-14 12:20:06|
1614|6002170|160|87082999|104|3|22|40|2026-04-20 16:19:01|
3471|6400847|160|87082999|32|3|0|60|2026-04-01 18:26:03|
1614|6001818|160|98020019|299|3|0|6|2026-04-07 12:20:11|
1614|6002169|160|39232991|5|3|0|64|2026-04-20 14:21:06|
1614|6002125|160|87089999|54|3|0|3761|2026-04-14 12:20:06|
1925|6100279|160|87082999|25|3|0|1492|2026-04-15 20:55:03|
1614|6001954|160|98020019|69|3|0|89|2026-04-06 10:11:03|
1614|6002119|160|87082999|31|3|0|38|2026-04-14 12:19:06|
1614|6002113|160|87082999|48|3|22|779|2026-04-16 17:35:04|
1614|6002190|160|87089999|45|3|22|2005|2026-04-16 19:40:02|
1925|6100309|160|98020019|171|3|0|63|2026-04-17 13:48:10|
1614|6002121|160|87082999|105|3|0|732|2026-04-14 12:20:05|
1614|6002125|160|87089999|11|3|0|35|2026-04-14 12:20:06|
3471|6400756|160|87082999|29|3|0|1144|2026-04-01 23:55:02|
1614|6002196|160|84833004|103|3|22|48|2026-04-16 19:41:01|
1614|6002125|160|98020019|234|3|0|62|2026-04-14 12:20:06|
1614|6003559|160|87082201|171|3|22|12264|2026-04-23 10:28:02|
3471|6400847|160|87082999|27|3|0|429|2026-04-01 18:26:03|
3471|6400840|160|73269099|6|3|0|695|2026-04-01 16:34:02|
1925|6700206|160|87088007|22|3|22|2272|2026-04-23 20:27:03|
1614|6002125|160|87082999|146|3|0|1095|2026-04-14 12:20:06|
1614|6002196|160|98020019|135|3|22|336|2026-04-16 19:41:01|
1925|6100248|160|87089412|201|3|0|687|2026-04-08 14:04:09|
1614|6002048|160|87082999|118|3|0|773|2026-04-14 14:55:05|
1925|6000418|160|73269099|4|3|0|16|2026-04-15 13:55:05|
1925|6100307|160|87089999|133|3|0|160|2026-04-17 13:29:09|
1614|6002056|160|84833004|69|3|0|327|2026-04-14 14:56:02|
1614|6002054|160|98020019|123|3|0|126|2026-04-14 14:55:04|
3471|6400948|160|85365099|78|3|22|1312|2026-04-17 17:35:02|
1925|6100252|160|85443099|3|3|0|606|2026-04-08 17:26:01|
1614|6002066|160|94019999|45|3|0|924|2026-04-14 09:43:03|
1614|6002125|160|40169999|114|3|0|28|2026-04-14 12:20:06|
1614|6002233|160|87082999|175|3|22|104|2026-04-21 10:01:02|
1614|6002016|160|39211991|226|6|0|115|2026-04-08 09:17:06|
3471|6400758|160|85291009|35|3|0|172|2026-04-01 23:55:02|
1614|6002327|160|87089999|111|3|22|2851|2026-04-23 17:52:02|
3471|6400894|160|98020019|12|3|22|164|2026-04-14 23:52:01|
1614|6002064|160|98020019|126|3|0|649|2026-04-14 09:42:05|
1925|6100254|160|87082999|171|3|0|1460|2026-04-08 16:21:03|
3471|6400948|160|87082999|42|3|22|105|2026-04-17 17:35:02|
1614|6002060|160|98020019|170|3|0|6|2026-04-14 09:42:04|
1614|6002190|160|87082999|5|3|22|341|2026-04-16 19:40:02|
1614|6002119|160|87082999|68|3|0|600|2026-04-14 12:19:06|
1614|6002054|160|73182291|94|3|0|31|2026-04-14 14:55:04|
1614|6002048|160|87089999|78|3|0|1439|2026-04-14 14:55:05|
1614|6002008|160|87089999|17|3|0|175|2026-04-08 08:43:03|
3471|6400946|160|87087099|64|3|22|5527|2026-04-17 14:11:01|
1614|6002119|160|40169901|95|3|0|41|2026-04-14 12:19:06|
1614|6002170|160|87082999|111|3|22|595|2026-04-20 16:19:01|
1614|6001966|160|98020019|137|3|0|112|2026-04-06 10:13:02|
3471|6400752|160|98020019|106|3|0|29|2026-04-01 16:33:04|
1614|6002233|160|87089999|147|3|22|599|2026-04-21 10:01:02|
1614|6002068|160|87089999|128|3|0|617|2026-04-14 09:43:02|
1614|6002064|160|39173999|92|6|0|37|2026-04-14 09:42:05|
1925|6100248|160|98020019|236|3|0|33|2026-04-08 14:04:09|
3471|6400902|160|87089999|10|3|22|154|2026-04-15 10:55:01|
3577|6300707|521|94012001|4|3|22|215|2026-04-14 20:12:01|
3471|6400965|160|87082999|144|3|22|458|2026-04-17 20:23:00|
1614|6002056|160|98020019|93|3|0|76|2026-04-14 14:56:02|
1614|6002121|160|98020019|222|3|0|17|2026-04-14 12:20:05|
1614|6002048|160|98020019|74|3|0|42|2026-04-14 14:55:05|
1925|6100254|160|87082999|57|3|0|124|2026-04-08 16:21:03|
1614|6002064|160|87082999|52|3|0|475|2026-04-14 09:42:05|
3471|6400894|160|87082999|29|3|22|9738|2026-04-14 23:52:01|
1614|6002170|160|84152001|51|3|22|18024|2026-04-20 16:19:01|
1614|6002016|160|87082999|94|3|0|109|2026-04-08 09:17:06|
1614|6002014|160|98020019|184|3|0|205|2026-04-08 09:17:04|
1614|6002233|160|40169999|107|3|22|36|2026-04-21 10:01:02|
3471|6400894|160|98020019|7|3|22|444|2026-04-14 23:52:01|
1925|6100307|160|98020019|153|3|0|403|2026-04-17 13:29:09|
1925|6100252|160|87087099|22|3|0|6685|2026-04-08 17:26:01|
1925|6100273|160|98020019|41|3|0|956|2026-04-16 15:53:01|
1614|6002107|160|87089999|25|3|22|87|2026-04-16 16:30:02|
1614|6002121|160|98020019|145|3|0|21|2026-04-14 12:20:05|
1925|6000419|160|87082101|76|3|0|2619|2026-04-15 19:56:01|
1614|6002060|160|87089999|110|3|0|215|2026-04-14 09:42:04|
1614|6002052|160|98020019|172|3|0|42|2026-04-14 14:55:05|
1925|6100252|160|39263002|54|3|0|728|2026-04-08 17:26:01|
1925|6100309|160|87089999|127|3|0|208|2026-04-17 13:48:10|
1614|6002068|160|87088099|14|3|0|211|2026-04-14 09:43:02|
3471|6400992|160|98020019|117|3|22|27|2026-04-22 22:33:02|
1614|6001817|160|87082999|82|3|0|2506|2026-04-07 12:20:08|
1614|6002016|160|98020019|142|3|0|72|2026-04-08 09:17:06|
1614|6003573|160|98020019|84|3|22|107|2026-04-23 09:10:02|
3471|6400894|160|87089999|148|3|22|190|2026-04-14 23:52:01|
1925|6100309|160|85129007|79|3|0|67|2026-04-17 13:48:10|
1614|6002010|160|87082999|12|3|0|190|2026-04-08 08:43:02|
1614|6002052|160|98020019|144|3|0|415|2026-04-14 14:55:05|
3577|6300689|521|98020019|32|3|22|36|2026-04-14 14:20:02|
1614|6002121|160|98020019|181|3|0|55|2026-04-14 12:20:05|
1614|6002117|160|98020019|62|3|0|1466|2026-04-14 12:19:05|
1614|6002113|160|87082999|96|3|22|5013|2026-04-16 17:35:04|
3471|6400944|160|87082999|45|3|22|108|2026-04-17 13:57:04|
1614|6002010|160|87089199|48|3|0|2130|2026-04-08 08:43:02|
1925|6100307|160|98020019|73|3|0|94|2026-04-17 13:29:09|
3471|6400894|160|87082101|120|3|22|3266|2026-04-14 23:52:01|
1614|6003573|160|87082999|108|3|22|87|2026-04-23 09:10:02|
1925|6100251|160|39232101|5|3|0|166|2026-04-08 16:48:05|
1614|6001825|160|94019999|9|3|0|1050|2026-04-07 12:21:03|
1614|6003575|160|39269020|38|3|22|636|2026-04-23 09:10:05|
1614|6002119|160|40169901|61|3|0|60|2026-04-14 12:19:06|
3471|6400950|160|87083099|58|3|22|32419|2026-04-17 17:06:02|
1614|6001825|160|94019999|14|3|0|109|2026-04-07 12:21:03|
1614|6002048|160|87082999|30|3|0|34|2026-04-14 14:55:05|
3471|6400900|160|84818099|260|3|22|2456|2026-04-15 10:55:04|
1925|6100307|160|87082999|38|3|0|490|2026-04-17 13:29:09|
3471|6400900|160|83023091|86|3|22|260|2026-04-15 10:55:04|
1925|6100277|160|40091102|41|3|0|99|2026-04-16 18:17:02|
3471|6400900|160|98020019|174|3|22|97|2026-04-15 10:55:04|
1759|6000614|160|87082999|55|3|0|1186|2026-04-10 16:30:06|
1614|6002190|160|87082999|160|3|22|4769|2026-04-16 19:40:02|
1614|6002119|160|87088099|41|3|0|3131|2026-04-14 12:19:06|
1614|6003575|160|87089999|62|3|22|160|2026-04-23 09:10:05|
3471|6400837|160|98020019|57|3|0|234|2026-04-01 18:25:03|
1614|6002016|160|87083099|190|3|0|580|2026-04-08 09:17:06|
3471|6400992|160|98020019|89|3|22|3|2026-04-22 22:33:02|
1614|6002050|160|98020019|49|3|0|168|2026-04-14 14:55:03|
1614|6002190|160|98020019|68|3|22|66|2026-04-16 19:40:02|
1614|6001825|160|87082999|22|3|0|122|2026-04-07 12:21:03|
1614|6002125|160|87082999|126|3|0|83|2026-04-14 12:20:06|
3471|6400900|160|98020019|142|3|22|76|2026-04-15 10:55:04|
1925|6100307|160|98020019|74|3|0|680|2026-04-17 13:29:09|
3471|6400965|160|87082101|148|3|22|615|2026-04-17 20:23:00|
1614|6002113|160|87082999|92|3|22|558|2026-04-16 17:35:04|
3471|6400998|160|85159099|45|3|0|1770|2026-04-17 15:35:03|
1925|6100249|160|39232101|6|6|0|19|2026-04-08 16:47:06|
1925|6100309|160|87082999|51|3|0|323|2026-04-17 13:48:10|
1614|6002115|160|87082999|105|3|0|328|2026-04-14 12:19:04|
1614|6002233|160|98020019|83|3|22|62|2026-04-21 10:01:02|
3897|6603239|240|00000000|1|3|6|1008143|2026-04-09 09:51:06|
1925|6100252|160|39269099|84|3|0|50|2026-04-08 17:26:01|
1925|6000480|160|87082999|161|3|22|220|2026-04-24 17:08:02|
1614|6002046|160|98020019|157|3|0|213|2026-04-14 14:54:02|
3577|6300713|521|87082904|10|3|0|52|2026-04-16 16:57:02|
1759|6000614|160|87082999|91|3|0|25|2026-04-10 16:30:06|
3471|6400998|160|85371099|5|3|0|3564|2026-04-17 15:35:03|
3471|6400894|160|98020019|43|3|22|101|2026-04-14 23:52:01|
3471|6400944|160|87082201|59|3|22|6898|2026-04-17 13:57:04|
1614|6002056|160|98020019|75|3|0|46|2026-04-14 14:56:02|
3471|6400894|160|98020019|83|3|22|18|2026-04-14 23:52:01|
1614|6002125|160|87082999|62|3|0|324|2026-04-14 12:20:06|
1925|6000394|160|40091102|7|3|0|349|2026-04-01 12:58:01|
1614|6002190|160|98020019|107|3|22|6|2026-04-16 19:40:02|
1614|6002046|160|87089412|129|3|0|3789|2026-04-14 14:54:02|
1614|6002233|160|40091102|136|3|22|401|2026-04-21 10:01:02|
1614|6001818|160|39269099|54|3|0|128|2026-04-07 12:20:11|
1614|6001818|160|98020019|90|3|0|25|2026-04-07 12:20:11|
1614|6002301|160|40091102|10|3|22|816|2026-04-20 16:04:03|
1614|6002115|160|87082999|125|3|0|50|2026-04-14 12:19:04|
1614|6002192|160|98020019|110|3|22|908|2026-04-16 19:40:01|
1925|6000394|160|87088099|27|3|0|5662|2026-04-01 12:58:01|
3471|6400998|160|39174001|73|6|0|7|2026-04-17 15:35:03|
3471|6400900|160|87088007|33|3|22|1431|2026-04-15 10:55:04|
1614|6002123|160|87088099|46|3|0|10201|2026-04-14 12:20:05|
1614|6002066|160|84254299|83|3|0|21861|2026-04-14 09:43:03|
3471|6400894|160|87089999|147|3|22|1016|2026-04-14 23:52:01|
3471|6400998|160|85364999|9|3|0|68|2026-04-17 15:35:03|
1925|6100256|160|87082999|63|3|0|44|2026-04-08 17:00:04|
1614|6002192|160|98020019|121|3|22|29835|2026-04-16 19:40:01|
1614|6002115|160|87082999|82|3|0|124|2026-04-14 12:19:04|
1925|6000480|160|87082999|26|3|22|93|2026-04-24 17:08:02|
1614|6001818|160|73181504|142|3|0|6|2026-04-07 12:20:11|
1614|6001821|160|87082999|10|3|0|478|2026-04-07 12:20:09|
1925|6000480|160|98020019|249|3|22|929|2026-04-24 17:08:02|
3471|6400962|160|73269099|2|3|0|2993|2026-04-17 19:48:01|
1614|6002064|160|87082999|49|3|0|299|2026-04-14 09:42:05|
1925|6100256|160|87082999|103|3|0|281|2026-04-08 17:00:04|
3471|6400998|160|84779004|65|3|0|559|2026-04-17 15:35:03|
3471|6400900|160|98020019|65|3|22|21|2026-04-15 10:55:04|
1614|6002066|160|85371099|68|3|0|8771|2026-04-14 09:43:03|
1925|6100275|160|98020019|20|3|0|762|2026-04-16 15:53:02|
1614|6002105|160|73182291|26|6|0|44|2026-04-16 16:30:04|
1614|6002125|160|87082999|50|3|0|3076|2026-04-14 12:20:06|
1614|6001818|160|87082999|65|3|0|5118|2026-04-07 12:20:11|
1614|6002066|160|87082999|138|3|0|218|2026-04-14 09:43:03|
3471|6400894|160|87089203|72|3|22|438|2026-04-14 23:52:01|
1614|6002242|160|73269099|3|6|0|482|2026-04-20 18:37:03|
1614|6001821|160|87082999|26|3|0|163|2026-04-07 12:20:09|
1614|6001821|160|87082999|106|3|0|298|2026-04-07 12:20:09|
1925|6000480|160|87089999|173|3|22|130|2026-04-24 17:08:02|
3471|6400894|160|98020019|13|3|22|161|2026-04-14 23:52:01|
3577|6300688|521|98020019|68|3|22|14|2026-04-14 15:20:02|
3496|6000304|850|73181599|1|6|0|124|2026-04-06 10:55:04|
3471|6400946|160|98020019|25|3|22|27|2026-04-17 14:11:01|
1614|6002105|160|87089999|42|3|22|319|2026-04-16 16:30:04|
1614|6002105|160|98020019|179|3|22|128|2026-04-16 16:30:04|
1614|6002066|160|94019999|112|3|0|45|2026-04-14 09:43:03|
3471|6400900|160|87082999|117|3|22|1218|2026-04-15 10:55:04|
1614|6002209|160|87082201|126|3|22|314|2026-04-16 18:48:02|
3471|6400756|160|87089999|72|3|0|499|2026-04-01 23:55:02|
3577|6300688|521|85365099|5|3|22|5|2026-04-14 15:20:02|
1614|6002068|160|85371099|114|3|0|2235|2026-04-14 09:43:02|
1614|6002233|160|85389001|108|3|22|80|2026-04-21 10:01:02|
1614|6001821|160|87082999|50|3|0|157|2026-04-07 12:20:09|
3471|6400843|160|87082999|31|3|0|2402|2026-04-01 16:34:03|
1925|6000480|160|98020019|269|3|22|12|2026-04-24 17:08:02|
1614|6002053|160|73269099|1|3|0|210|2026-04-14 14:55:02|
1614|6002068|160|98020019|72|3|0|364|2026-04-14 09:43:02|
3496|6000304|850|39199099|21|3|0|28|2026-04-06 10:55:04|
1614|6002209|160|87082999|94|3|22|688|2026-04-16 18:48:02|
3577|6300707|521|98020019|12|3|22|4|2026-04-14 20:12:01|
1614|6002105|160|85444299|151|3|22|601|2026-04-16 16:30:04|
1614|6002066|160|87089999|129|3|0|317|2026-04-14 09:43:03|
1925|6000417|160|98020019|138|3|0|42|2026-04-15 13:54:06|
1614|6002198|160|87082999|30|3|22|17|2026-04-16 19:41:01|
1614|6001954|160|73182291|27|6|0|61|2026-04-06 10:11:03|
1614|6002068|160|87089412|16|3|0|1176|2026-04-14 09:43:02|
1614|6002115|160|87082999|19|3|0|214|2026-04-14 12:19:04|
1614|6003575|160|98020019|106|3|22|436|2026-04-23 09:10:05|
1614|6001823|160|87088005|29|3|0|899|2026-04-07 12:21:02|
1759|6000777|160|98020019|269|3|0|4047|2026-04-10 16:39:03|
1614|6003575|160|98020019|130|3|22|65|2026-04-23 09:10:05|
1614|6002123|160|98020019|36|3|0|1100|2026-04-14 12:20:05|
1614|6002068|160|85044099|132|3|0|1168|2026-04-14 09:43:02|
1614|6001818|160|40169999|113|3|0|220|2026-04-07 12:20:11|
1614|6002060|160|98020019|177|3|0|6|2026-04-14 09:42:04|
1614|6002068|160|98020019|66|3|0|7529|2026-04-14 09:43:02|
1925|6100275|160|98020019|156|3|0|31|2026-04-16 15:53:02|
1925|6100275|160|87082101|104|3|0|4790|2026-04-16 15:53:02|
1614|6002068|160|98020019|142|3|0|5431|2026-04-14 09:43:02|
3471|6400966|160|73269099|4|6|0|10|2026-04-17 19:49:01|
1759|6000614|160|87082999|44|3|0|240|2026-04-10 16:30:06|
1614|6002200|160|87089999|58|3|22|871|2026-04-16 19:41:02|
1614|6002066|160|94019999|123|6|0|24|2026-04-14 09:43:03|
3471|6400992|160|40169999|57|3|22|966|2026-04-22 22:33:02|
1925|6100252|160|82060001|16|3|0|631|2026-04-08 17:26:01|
1759|6000613|160|73181599|10|3|0|13|2026-04-10 16:30:07|
1614|6002299|160|87088099|142|3|22|9744|2026-04-20 16:04:01|
1614|6002118|160|73269099|1|6|0|477|2026-04-14 12:19:05|
1614|6002200|160|98020019|61|3|22|24|2026-04-16 19:41:02|
1614|6001818|160|84213199|101|3|0|1260|2026-04-07 12:20:11|
3471|6400900|160|98020019|207|3|22|45|2026-04-15 10:55:04|
1614|6002212|160|73269099|6|6|0|8|2026-04-16 14:23:02|
1614|6002066|160|98020019|189|3|0|6|2026-04-14 09:43:03|
1614|6002066|160|85371099|141|3|0|2129|2026-04-14 09:43:03|
1614|6002196|160|87089999|93|3|22|4260|2026-04-16 19:41:01|
3471|6400971|160|87089999|1|3|22|1895|2026-04-17 19:49:03|
1925|6100252|160|98020019|165|3|0|107|2026-04-08 17:26:01|
3471|6400902|160|87082999|89|3|22|736|2026-04-15 10:55:01|
1614|6002046|160|87088099|109|3|0|509|2026-04-14 14:54:02|
1614|6003567|160|98020019|214|3|22|187|2026-04-23 11:04:03|
3471|6400843|160|40169999|4|3|0|211|2026-04-01 16:34:03|
1925|6100248|160|98020019|222|3|0|69|2026-04-08 14:04:09|
1614|6002299|160|98020019|70|3|22|767|2026-04-20 16:04:01|
1614|6002105|160|98020019|194|3|22|270|2026-04-16 16:30:04|
3471|6400948|160|87082999|115|3|22|84|2026-04-17 17:35:02|
1614|6001818|160|98020019|91|3|0|113|2026-04-07 12:20:11|
3471|6400900|160|87082999|277|3|22|6169|2026-04-15 10:55:04|
1614|6002196|160|98020019|161|3|22|336|2026-04-16 19:41:01|
1614|6002066|160|98020019|209|3|0|253|2026-04-14 09:43:03|
1614|6002064|160|87082999|60|3|0|2718|2026-04-14 09:42:05|
3471|6400963|160|87082999|56|3|22|130|2026-04-17 19:49:03|
3471|6400946|160|98020019|118|3|22|141|2026-04-17 14:11:01|
1614|6001818|160|87082101|59|3|0|3832|2026-04-07 12:20:11|
1614|6002068|160|98020019|67|3|0|253|2026-04-14 09:43:02|
1925|6100275|160|98020019|147|3|0|251|2026-04-16 15:53:02|
1614|6002326|160|73269099|1|3|0|124|2026-04-23 16:49:02|
1925|6100248|160|39269099|202|3|0|47|2026-04-08 14:04:09|
3471|6400837|160|87082999|21|3|0|40|2026-04-01 18:25:03|
1925|6700213|160|98020019|241|3|22|20|2026-04-23 14:19:01|
3471|6400944|160|87089203|21|3|22|490|2026-04-17 13:57:04|
1614|6002121|160|40091102|46|3|0|461|2026-04-14 12:20:05|
1759|6000777|160|73181599|12|3|0|19|2026-04-10 16:39:03|
3471|6400943|160|73269099|1|6|0|325|2026-04-17 13:24:08|
1614|6002196|160|87089412|53|3|22|398|2026-04-16 19:41:01|
1614|6002064|160|87082999|8|3|0|635|2026-04-14 09:42:05|
1614|6002064|160|87082999|44|3|0|121|2026-04-14 09:42:05|
1925|6000417|160|87082999|71|3|0|4390|2026-04-15 13:54:06|
3471|6400998|160|39174001|78|3|0|9|2026-04-17 15:35:03|
1759|6000777|160|40091102|60|3|0|76|2026-04-10 16:39:03|
3471|6400940|160|87089999|102|3|22|3884|2026-04-17 12:39:03|
3471|6400894|160|98020019|50|3|22|105|2026-04-14 23:52:01|
1925|6700213|160|98020019|297|3|22|7|2026-04-23 14:19:01|
3471|6400849|160|87088007|27|3|0|302|2026-04-01 23:18:01|
3471|6400751|160|73181599|4|3|0|23|2026-04-01 16:32:03|
1925|6700213|160|98020019|210|3|22|16|2026-04-23 14:19:01|
1925|6100275|160|39235001|119|3|0|53|2026-04-16 15:53:02|
3471|6400940|160|98020019|94|3|22|1488|2026-04-17 12:39:03|
1759|6000777|160|87082999|32|3|0|386|2026-04-10 16:39:03|
1925|6000423|160|87082999|22|3|0|218|2026-04-15 19:56:01|
1925|6000417|160|98020019|99|3|0|1981|2026-04-15 13:54:06|
1614|6002052|160|83099099|129|3|0|2064|2026-04-14 14:55:05|
1614|6002064|160|87082999|76|3|0|71|2026-04-14 09:42:05|
1925|6000421|160|87088099|76|3|0|15373|2026-04-15 13:54:04|
1925|6000419|160|98020019|206|3|0|32238|2026-04-15 19:56:01|
1759|6000777|160|40091102|64|3|0|29|2026-04-10 16:39:03|
3471|6400940|160|87082999|122|3|22|3299|2026-04-17 12:39:03|
1925|6100275|160|94012001|66|3|0|127|2026-04-16 15:53:02|
3471|6400992|160|98020019|41|3|22|18|2026-04-22 22:33:02|
3471|6400754|160|87089999|89|3|0|548|2026-04-01 23:19:01|
3471|6400839|160|98020019|140|3|0|799|2026-04-01 18:25:05|
1925|6700213|160|87089904|154|3|22|3311|2026-04-23 14:19:01|
1614|6002111|160|40169999|15|3|22|104|2026-04-16 17:35:04|
3471|6400940|160|87088099|78|3|22|6921|2026-04-17 12:39:03|
1614|6002012|160|87082999|195|3|0|832|2026-04-08 09:16:04|
3577|6300688|521|98020019|42|3|22|3100|2026-04-14 15:20:02|
1614|6002105|160|87082999|117|3|22|2731|2026-04-16 16:30:04|
1925|6000419|160|98020019|116|3|0|211|2026-04-15 19:56:01|
1925|6000418|160|73269099|2|6|0|317|2026-04-15 13:55:05|
1925|6100277|160|85371006|3|3|0|5165|2026-04-16 18:17:02|
1614|6002121|160|87088005|122|3|0|2603|2026-04-14 12:20:05|
1759|6000614|160|87082999|77|3|0|51|2026-04-10 16:30:06|
3471|6400940|160|87089999|2|3|22|306|2026-04-17 12:39:03|
1614|6002211|160|98020019|104|3|22|36|2026-04-16 18:49:01|
1614|6002329|160|39199099|165|6|0|46|2026-04-23 18:49:03|
3496|6000302|850|98020019|102|3|0|242|2026-04-01 13:03:12|
3471|6400758|160|98020019|153|3|0|20|2026-04-01 23:55:02|
1925|6700206|160|87089999|66|3|22|3140|2026-04-23 20:27:03|
1614|6002211|160|98020019|169|3|22|94|2026-04-16 18:49:01|
1614|6002218|160|73269099|2|3|0|110|2026-04-16 14:24:02|
1614|6002012|160|87082999|219|3|0|909|2026-04-08 09:16:04|
1925|6000419|160|98020019|166|3|0|172|2026-04-15 19:56:01|
1925|6100313|160|87082999|88|3|0|242|2026-04-16 15:53:03|
1614|6002066|160|87082999|24|3|0|84|2026-04-14 09:43:03|
3471|6400900|160|87082999|255|3|22|490|2026-04-15 10:55:04|
3471|6400963|160|98020019|84|3|22|45|2026-04-17 19:49:03|
1925|6000419|160|98020019|98|3|0|48|2026-04-15 19:56:01|
1614|6002010|160|87082999|21|3|0|94|2026-04-08 08:43:02|
1614|6002107|160|83016002|42|3|22|679|2026-04-16 16:30:02|
1925|6000421|160|87082999|22|3|0|2014|2026-04-15 13:54:04|
1925|6700206|160|85044099|134|3|22|3519|2026-04-23 20:27:03|
1759|6000614|160|87082999|101|3|0|810|2026-04-10 16:30:06|
1759|6000777|160|85118001|137|3|0|1618|2026-04-10 16:39:03|
1614|6002329|160|73181606|188|3|22|74|2026-04-23 18:49:03|
1614|6002211|160|98020019|149|3|22|219|2026-04-16 18:49:01|
3471|6400942|160|87082999|58|3|22|658|2026-04-17 13:44:03|
1614|6002012|160|98020019|143|3|0|48|2026-04-08 09:16:04|
1925|6100271|160|87089203|3|3|0|14548|2026-04-16 15:52:01|
1925|6000415|160|83021002|9|3|0|2004|2026-04-15 13:54:04|
1925|6000425|160|87082999|162|3|0|120|2026-04-15 13:54:05|
1925|6000423|160|98020019|96|3|0|218|2026-04-15 19:56:01|
1925|6000415|160|87082999|41|3|0|154|2026-04-15 13:54:04|
3471|6400964|160|56090002|1|3|0|7285|2026-04-17 19:49:01|
1614|6002012|160|39269099|175|3|0|5|2026-04-08 09:16:04|
3471|6400942|160|98020019|70|3|22|101|2026-04-17 13:44:03|
1925|6000419|160|87082999|235|3|0|2431|2026-04-15 19:56:01|
3471|6401011|160|98020019|44|3|22|2937|2026-04-23 10:26:05|
3471|6400758|160|87089999|89|3|0|410|2026-04-01 23:55:02|
3471|6400762|160|87088005|36|3|0|10597|2026-04-01 23:54:02|
1614|6002299|160|87089412|122|3|22|15956|2026-04-20 16:04:01|
3471|6400896|160|87082901|19|3|22|245|2026-04-15 00:27:02|
3471|6400942|160|87082999|42|3|22|6598|2026-04-17 13:44:03|
1614|6002012|160|87082999|36|3|0|77|2026-04-08 09:16:04|
1925|6000423|160|87082999|34|3|0|1472|2026-04-15 19:56:01|
3471|6400969|160|98020019|50|3|22|54|2026-04-17 19:48:03|
3471|6400896|160|39263002|39|3|22|511|2026-04-15 00:27:02|
1925|6000423|160|87082999|92|3|0|133|2026-04-15 19:56:01|
1614|6002047|160|73181606|3|6|0|33|2026-04-14 14:54:01|
3471|6400961|160|87089999|153|3|22|12|2026-04-17 19:48:02|
1614|6002012|160|40169901|251|3|0|72|2026-04-08 09:16:04|
1614|6002068|160|87082999|47|3|0|4390|2026-04-14 09:43:02|
1925|6000425|160|98020019|113|3|0|470|2026-04-15 13:54:05|
