Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
3577|6300660|521|2026-04-04|COVE2681DVPP1|DAP|USD|725.80|725.80|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-09 14:37:01|
1925|6000474|160|2026-03-27|COVE2681MNHS3|CIF|USD|51929.77|51929.77|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:03|
3577|6300632|521|2026-03-31|COVE2681DBTN4|DAP|USD|1590.52|1590.52|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-15 15:11:01|
1614|6002010|160||COVE26819KXS8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 08:43:02|
3577|6300689|521|2026-04-03|COVE2681R5XG6|DAP|USD|6191.21|6191.21|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-14 14:20:02|
1614|6002009|160||COVE26819JT04|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 08:43:01|
3471|6400941|160|2026-03-21|COVE268176R33|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 12:39:03|
1614|6002212|160||COVE2681SLZ46|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:23:02|
1614|6002063|160||COVE2681LC9R6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:04|
1925|6000395|160|2026-03-06|COVE2680HLNB5|CIF|USD|129.72|129.72|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-01 12:57:01|
3471|6400790|160|2026-02-24|COVE2680OFSH5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 22:34:01|
1614|6002167|160||COVE268209GB8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:21:05|
1647|6009461|240|2026-04-22|COVE2682ACNE4|DPU|USD|2310.00|2310.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-23 13:23:07|
1614|6002118|160||COVE2681JE7X2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:19:05|
1614|6002217|160||COVE2681SLUO4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:40:03|
1614|6002233|160||COVE26820ZHU2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:01:02|
1614|6001814|160||COVE26819CHH3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:19:03|
1614|6003584|160||COVE268209E82|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:06:01|
1614|6002195|160||COVE2681SNXL6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:22:01|
1614|6001815|160||COVE26819CH57|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:19:04|
1925|6000397|160|2026-03-06|COVE2680HPQR3|CIF|USD|158.84|158.84|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-01 12:57:02|
3471|6400892|160|2026-03-10|COVE26818G0E4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 23:11:01|
3471|6401072|160|2026-03-12|COVE2681Z27C8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 17:45:03|
1614|6003579|160||COVE268209GZ4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:09:01|
3471|6400893|160|2026-03-10|COVE2681D1OV6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 23:20:02|
1925|6000396|160|2026-03-06|COVE2680IETS6|CIF|USD|15073.83|15073.83|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-01 12:57:03|
3471|6400844|160|2026-03-04|COVE2680NC4M8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:35:04|
3471|6400986|160|2026-03-26|COVE2681MXEE5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 21:37:01|
1614|6002328|160||COVE26825YNQ6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 16:49:04|
3471|6400844|160|2026-03-04|COVE2680NBXV7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:35:04|
3577|6300672|521|2026-03-31|COVE2681DHJ78|DAP|USD|33.00|33.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-15 15:11:01|
3471|6400992|160|2026-03-26|COVE26825EK65|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 22:33:02|
3471|6400873|160|2026-02-26|COVE2680P9QX5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:56:02|
3471|6400993|160|2026-03-26|COVE2681OJFB4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:02|
3471|6401021|160|2026-03-25|COVE2681Q9YE3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:58:04|
1614|6002123|160||COVE2681JE2T6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:20:05|
3471|6400761|160|2026-02-07|COVE26810KK88|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:33:03|
1614|6002052|160||COVE2681IIK54|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:05|
1614|6002314|160||COVE2681ZGYC2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:09:03|
1614|6002237|160||COVE26820ZH77|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:02:02|
1614|6001958|160||COVE26813JPE7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:52:02|
3471|6400789|160|2026-02-24|COVE2680MZST2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 11:54:01|
3471|6400836|160|2026-03-04|COVE2680OXI36|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:03|
1614|6002193|160||COVE2681SNXS3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:22:01|
1614|6003571|160||COVE26820AKX7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:09:05|
3471|6400783|160|2026-02-24|COVE2680K4JP4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 11:53:02|
3471|6400994|160|2026-03-26|COVE26826AW08|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 23:30:01|
1925|6100315|160|2026-03-18|COVE2681MTHU7|CIF|USD|6501.98|6501.98|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 14:33:03|
3153|6005835|240|2026-03-27|COVE2681C6104|EXW|USD|473525.38|473525.38|USA| |860774924|SHIELD RESTRAINT SYSTEMS INC|GALLATIN WAY||3802|46514|ELKHART|2026-04-10 13:51:05|
3471|6400943|160|2026-03-21|COVE26818EQ07|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 13:24:08|
1647|6009383|240|2026-04-14|COVE2681SPCI7|DPU|USD|1386.00|1386.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-15 18:53:02|
3577|6300629|521|2026-03-24|COVE2681A3RF5|DAP|USD|1930.44|1930.44|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-07 08:44:01|
1614|6001817|160||COVE26819C5G4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:20:08|
1925|6100256|160|2026-02-28|COVE268100H91|CIF|USD|33445.95|33445.95|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-08 17:00:04|
1614|6002213|160||COVE2681SLZ11|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 18:49:01|
1925|6100307|160|2026-03-18|COVE2681AQ7J6|CIF|USD|97217.51|97217.51|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 13:29:09|
1647|6007981|240|2026-03-30|COVE268135732|DPU|USD|111650.00|111650.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-01 17:15:08|
1647|6007980|240|2026-03-30|COVE26812VL02|DPU|USD|2352.00|2352.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-01 11:10:02|
3471|6400784|160|2026-02-24|COVE2680K4ZY6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 11:53:01|
3496|6000370|850||COVE2681YA2D8|DAP| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-04-17 16:43:08|
1614|6002103|160||COVE2681KNBV6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 16:30:04|
1614|6002049|160||COVE2681IIL48|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:03|
1925|6000418|160|2026-03-12|COVE2680NFRY5|CIF|USD|160.98|160.98|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:55:05|
1925|6100270|160|2026-03-13|COVE2680M7U44|CIF|USD|380.16|380.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:54:01|
3471|6400840|160|2026-03-04|COVE2680QB961|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:34:02|
1614|6002211|160||COVE2681SLZF7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 18:49:01|
1614|6003583|160||COVE268209G82|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:09:03|
1614|6001954|160||COVE26813JU03|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:11:03|
3471|6400753|160|2026-02-07|COVE26810JYM5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:33:03|
3471|6400868|160|2026-02-26|COVE2680O6KP2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:57:02|
3471|6400948|160|2026-03-21|COVE26815OWI8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 17:35:02|
1614|6002245|160||COVE26820ZFA7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:02:04|
1614|6003582|160||COVE268209GB8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:47:02|
1614|6002064|160||COVE2681LC8M5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:05|
1614|6002121|160||COVE2681JE6U5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:20:05|
1614|6002243|160||COVE26820ZI61|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:02:02|
3471|6400800|160|2026-02-25|COVE2680IM338|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 00:48:02|
3496|6000413|850||COVE2681XMBB6|DAP| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-04-17 14:46:11|
1890|6066550|750|2026-03-31|V1-PRT31032026| |USD|677554.00|677554.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD,YUHANG ECONOMIC DEVELOPMENT ZONE|S/N|116|311100|HANGZHOU|2026-04-17 14:38:01|
3043|6000965|523|2026-04-02|COVE2681QDQN2|DPU|USD|2352.00|2352.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-15 08:59:01|
3471|6400894|160|2026-03-10|COVE268127RJ1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 23:52:01|
1925|6100250|160|2026-02-28|COVE2680BRTO4|CIF|USD|48900.15|48900.15|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-09 09:52:01|
3577|6300659|521|2026-04-06|COVE2681Y9JZ8|DAP|USD|2528.70|2528.70|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-16 20:36:01|
3471|6400762|160|2026-02-07|COVE2680YL9G5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:54:02|
1614|6003563|160||COVE2681ZHOH8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:18:02|
1614|6002116|160||COVE2681JE927|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:19:04|
3471|6400990|160|2026-03-26|COVE2681MWV13|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 22:33:02|
1614|6003572|160||COVE26820AJA2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:06:03|
1614|6002121|160||COVE2681JE6Q8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:20:05|
1614|6003554|160||COVE2681ZDK24|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:06:05|
1614|6002068|160||COVE2681LC833|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:43:02|
1925|6700202|160|2026-03-24|COVE2681LC246|CIF|USD|14050.16|14050.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:02|
3577|6300623|521|2026-03-30|COVE26815IFC5|DAP|USD|4940.80|4940.80|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-02 14:19:01|
1614|6001966|160||COVE26813JOB1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:13:02|
3471|6400949|160|2026-03-21|COVE26815PQE8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 13:23:09|
3471|6400901|160|2026-03-10|COVE2680VDHH7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 10:56:02|
3471|6401018|160|2026-03-25|COVE2681TOBQ1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:32:04|
1614|6001824|160||COVE26819C663|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:21:03|
3471|6400887|160|2026-03-06|COVE2681RBSX1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 21:19:01|
1647|6007987|240|2026-03-26|COVE26814BM65|DPU|USD|2352.00|2352.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-01 17:15:05|
1614|6001955|160||COVE26813JPY6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:11:02|
1925|6700213|160|2026-03-26|COVE2681MQW28|CIF|USD|40519.92|40519.92|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 14:19:01|
3471|6401019|160|2026-03-25|COVE26824VKF2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:33:04|
1614|6002330|160||COVE26825YNA6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 16:50:09|
1647|6007986|240|2026-03-30|COVE26814YFN1|DPU|USD|111650.00|111650.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-01 17:16:04|
3471|6400758|160|2026-02-07|COVE2680ZMY02|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:55:02|
1614|6002061|160||COVE2681LCA11|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:03|
1925|6100277|160|2026-03-13|COVE2680M1GP7|CIF|USD|40289.66|40289.66|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 18:17:02|
1614|6003584|160||COVE268209E77|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:06:01|
1614|6001825|160||COVE26819C614|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:21:03|
3471|6400899|160|2026-03-10|COVE2680TQMV7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 00:41:01|
1925|6000422|160|2026-03-12|COVE2680NOED5|CIF|USD|209.74|209.74|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:55:03|
1925|6100257|160|2026-02-28|COVE2680Z7EG1|CIF|USD|426.92|426.92|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-08 17:00:03|
3577|6300707|521|2026-04-03|COVE2681S6BW3|DAP|USD|12066.19|12066.19|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-14 20:12:01|
3471|6400896|160|2026-03-10|COVE26818JCB4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 00:27:02|
1614|6001957|160||COVE26813JPS3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:12:01|
1759|6000774|160|2026-03-02|COVE26801NVJ1|CIF|USD|1189.60|1189.60|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-10 16:39:01|
3471|6400798|160|2026-02-25|COVE26812HX78|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 00:49:02|
1614|6002191|160||COVE2681SNYD3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 09:08:01|
1614|6002244|160||COVE26820ZF97|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 18:37:04|
1614|6002323|160||COVE26825YQF3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 17:51:05|
3471|6400801|160|2026-02-25|COVE2680IN2A7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 00:49:01|
1925|6100252|160|2026-02-28|COVE2680ENIO2|CIF|USD|47301.98|47301.98|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-08 17:26:01|
3471|6400969|160|2026-03-23|COVE2681KBEA3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:48:03|
3471|6400870|160|2026-02-26|COVE2680O6DP5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:57:03|
3577|6300711|521|2026-04-03|COVE2681ZEQ67|DAP|USD|1273.77|1273.77|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-17 12:11:01|
3471|6400946|160|2026-03-21|COVE26815IGZ3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 14:11:01|
3471|6401015|160|2026-03-25|COVE2681TM7B8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:15:03|
1614|6002046|160||COVE2681IIO84|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:54:02|
3471|6400871|160|2026-02-26|COVE2680OCQW7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:57:03|
1614|6002105|160||COVE2681KNBG6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 16:30:04|
3471|6400764|160|2026-02-07|COVE26810Y6P4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-03 22:59:00|
3471|6400991|160|2026-03-26|COVE2681MX731|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 22:33:01|
3471|6400756|160|2026-02-07|COVE26811JKL8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:55:02|
1925|6100311|160|2026-03-18|COVE2681F7KB3|CIF|USD|28038.80|28038.80|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 14:09:05|
3471|6400970|160|2026-03-23|COVE2681J25E8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:49:02|
3471|6400950|160|2026-03-21|COVE268174F58|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 17:06:02|
3471|6400895|160|2026-03-10|COVE268129AR6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 23:52:02|
1614|6002058|160||COVE2681LCBE5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:41:03|
1614|6003559|160||COVE2681ZGMC6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 10:28:02|
3471|6400837|160|2026-03-04|COVE2680MZNU3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:03|
1614|6002314|160||COVE2681ZGYA6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:09:03|
