Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
1592|3002076|160|85444299|115|6|0|73|2023-03-23 12:03:00|
1592|3002076|160|85444299|116|3|0|97|2023-03-23 12:03:00|
1592|3002076|160|85444299|116|6|0|29|2023-03-23 12:03:00|
1592|3002076|160|85444299|117|3|0|56|2023-03-23 12:03:00|
1592|3002076|160|85444299|117|6|0|17|2023-03-23 12:03:00|
1592|3002076|160|85444299|118|3|0|43|2023-03-23 12:03:00|
1592|3002076|160|85444299|118|6|0|13|2023-03-23 12:03:00|
1592|3002076|160|85444299|119|3|0|43|2023-03-23 12:03:00|
1592|3002076|160|85444299|119|6|0|13|2023-03-23 12:03:00|
1592|3002076|160|85444299|120|3|0|178|2023-03-23 12:03:00|
1592|3002076|160|85444299|120|6|0|53|2023-03-23 12:03:00|
1592|3002076|160|87081099|121|3|0|1|2023-03-23 12:03:00|
1592|3002076|160|87081099|121|6|0|0|2023-03-23 12:03:00|
1592|3002076|160|87082101|122|3|0|1822|2023-03-23 12:03:00|
1592|3002076|160|87082902|123|3|0|191|2023-03-23 12:03:00|
1592|3002076|160|87082904|124|3|0|256|2023-03-23 12:03:00|
1592|3002076|160|87082922|125|3|0|75|2023-03-23 12:03:00|
1592|3002076|160|87082922|125|6|0|22|2023-03-23 12:03:00|
1592|3002076|160|87082923|126|3|0|38|2023-03-23 12:03:00|
1592|3002076|160|87082923|127|3|0|38|2023-03-23 12:03:00|
1592|3002076|160|87082999|128|3|0|258|2023-03-23 12:03:00|
1592|3002076|160|87082999|128|6|0|76|2023-03-23 12:03:00|
1592|3002076|160|87082999|129|3|0|603|2023-03-23 12:03:00|
1592|3002076|160|87082999|129|6|0|178|2023-03-23 12:03:00|
1592|3002076|160|87082999|130|3|0|23|2023-03-23 12:03:00|
1592|3002076|160|87082999|130|6|0|7|2023-03-23 12:03:00|
1592|3002076|160|87082999|131|3|0|237|2023-03-23 12:03:00|
1592|3002076|160|87082999|131|6|0|70|2023-03-23 12:03:00|
1592|3002076|160|87082999|132|3|0|30|2023-03-23 12:03:00|
1592|3002076|160|87082999|132|6|0|9|2023-03-23 12:03:00|
1592|3002076|160|87082999|133|3|0|30|2023-03-23 12:03:00|
1592|3002076|160|87082999|133|6|0|9|2023-03-23 12:03:00|
1592|3002076|160|87082999|134|3|0|83|2023-03-23 12:03:00|
1592|3002076|160|87082999|134|6|0|24|2023-03-23 12:03:00|
1592|3002076|160|87082999|135|3|0|128|2023-03-23 12:03:00|
1592|3002076|160|87082999|135|6|0|38|2023-03-23 12:03:00|
1592|3002076|160|87082999|136|3|0|379|2023-03-23 12:03:00|
1592|3002076|160|87082999|136|6|0|112|2023-03-23 12:03:00|
1592|3002076|160|87082999|137|3|0|118|2023-03-23 12:03:00|
1592|3002076|160|87082999|137|6|0|35|2023-03-23 12:03:00|
1592|3002076|160|87082999|138|3|0|94|2023-03-23 12:03:00|
1592|3002076|160|87082999|138|6|0|28|2023-03-23 12:03:00|
1592|3002076|160|87082999|139|3|0|94|2023-03-23 12:03:00|
1592|3002076|160|87082999|139|6|0|28|2023-03-23 12:03:00|
1592|3002076|160|87082999|140|3|0|355|2023-03-23 12:03:00|
1592|3002076|160|87082999|140|6|0|105|2023-03-23 12:03:00|
1592|3002076|160|87082999|141|3|0|355|2023-03-23 12:03:00|
1592|3002076|160|87082999|141|6|0|105|2023-03-23 12:03:00|
1592|3002076|160|87082999|142|3|0|500|2023-03-23 12:03:00|
1592|3002076|160|87082999|142|6|0|148|2023-03-23 12:03:00|
1592|3002076|160|87082999|143|3|0|3135|2023-03-23 12:03:00|
1592|3002076|160|87082999|143|6|0|926|2023-03-23 12:03:00|
1592|3002076|160|87082999|144|3|0|120|2023-03-23 12:03:00|
1592|3002076|160|87082999|144|6|0|35|2023-03-23 12:03:00|
1592|3002076|160|87082999|145|3|0|230|2023-03-23 12:03:00|
1592|3002076|160|87082999|145|6|0|68|2023-03-23 12:03:00|
1592|3002076|160|87082999|146|3|0|35|2023-03-23 12:03:00|
1592|3002076|160|87082999|146|6|0|10|2023-03-23 12:03:00|
1592|3002076|160|87082999|147|3|0|939|2023-03-23 12:03:00|
1592|3002076|160|87082999|147|6|0|277|2023-03-23 12:03:00|
1592|3002076|160|87083010|148|3|0|679|2023-03-23 12:03:00|
1592|3002076|160|87083010|148|6|0|201|2023-03-23 12:03:00|
1592|3002076|160|87083099|149|3|0|374|2023-03-23 12:03:00|
1592|3002076|160|87083099|150|3|0|22|2023-03-23 12:03:00|
1592|3002076|160|87083099|151|3|0|173|2023-03-23 12:03:00|
1592|3002076|160|87083099|152|3|0|210|2023-03-23 12:03:00|
1592|3002076|160|87083099|153|3|0|67|2023-03-23 12:03:00|
1592|3002076|160|87083099|154|3|0|1970|2023-03-23 12:03:00|
1592|3002076|160|87084099|155|3|0|84|2023-03-23 12:03:00|
1592|3002076|160|87084099|155|6|0|25|2023-03-23 12:03:00|
1592|3002076|160|87084099|156|3|0|10|2023-03-23 12:03:00|
1592|3002076|160|87084099|156|6|0|3|2023-03-23 12:03:00|
1592|3002076|160|87084099|157|3|0|26|2023-03-23 12:03:00|
1592|3002076|160|87084099|157|6|0|8|2023-03-23 12:03:00|
1592|3002076|160|87084099|158|3|0|486|2023-03-23 12:03:00|
1592|3002076|160|87084099|158|6|0|144|2023-03-23 12:03:00|
1592|3002076|160|87084099|159|3|0|16|2023-03-23 12:03:00|
1592|3002076|160|87084099|159|6|0|5|2023-03-23 12:03:00|
1592|3002076|160|87084099|160|3|0|52|2023-03-23 12:03:00|
1592|3002076|160|87084099|160|6|0|15|2023-03-23 12:03:00|
1592|3002076|160|87084099|161|3|0|127|2023-03-23 12:03:00|
1592|3002076|160|87084099|161|6|0|38|2023-03-23 12:03:00|
1592|3002076|160|87085007|162|3|0|2943|2023-03-23 12:03:00|
1592|3002076|160|87085007|162|6|0|869|2023-03-23 12:03:00|
1592|3002076|160|87085099|163|3|0|2749|2023-03-23 12:03:00|
1592|3002076|160|87085099|163|6|0|812|2023-03-23 12:03:00|
1592|3002076|160|87085099|164|3|0|305|2023-03-23 12:03:00|
1592|3002076|160|87085099|164|6|0|90|2023-03-23 12:03:00|
1592|3002076|160|87088005|165|3|0|22|2023-03-23 12:03:00|
1592|3002076|160|87088005|166|3|0|24|2023-03-23 12:03:00|
1592|3002076|160|87088005|167|3|0|119|2023-03-23 12:03:00|
1592|3002076|160|87088005|168|3|0|24|2023-03-23 12:03:00|
1592|3002076|160|87088005|169|3|0|88|2023-03-23 12:03:00|
1592|3002076|160|87088005|170|3|0|101|2023-03-23 12:03:00|
1592|3002076|160|87088007|171|3|0|2768|2023-03-23 12:03:00|
1592|3002076|160|87088007|171|6|0|818|2023-03-23 12:03:00|
1592|3002076|160|87088007|172|3|0|422|2023-03-23 12:03:00|
1592|3002076|160|87088007|172|6|0|125|2023-03-23 12:03:00|
1592|3002076|160|87088007|173|3|0|389|2023-03-23 12:03:00|
1592|3002076|160|87088007|173|6|0|115|2023-03-23 12:03:00|
1592|3002076|160|87088007|174|3|0|389|2023-03-23 12:03:00|
1592|3002076|160|87088007|174|6|0|115|2023-03-23 12:03:00|
1592|3002076|160|87088012|175|3|0|460|2023-03-23 12:03:00|
1592|3002076|160|87088012|175|6|0|136|2023-03-23 12:03:00|
1592|3002076|160|87088099|95|3|0|73|2023-03-23 12:03:00|
1592|3002076|160|87088099|95|6|0|22|2023-03-23 12:03:00|
1592|3002076|160|87088099|176|3|0|1140|2023-03-23 12:03:00|
1592|3002076|160|87088099|176|6|0|337|2023-03-23 12:03:00|
1592|3002076|160|87089199|177|3|0|11|2023-03-23 12:03:00|
1592|3002076|160|87089199|177|6|0|3|2023-03-23 12:03:00|
1592|3002076|160|87089199|178|3|0|91|2023-03-23 12:03:00|
1592|3002076|160|87089199|178|6|0|27|2023-03-23 12:03:00|
1592|3002076|160|87089199|179|3|0|1378|2023-03-23 12:03:00|
1592|3002076|160|87089199|179|6|0|407|2023-03-23 12:03:00|
1592|3002076|160|87089199|180|3|0|280|2023-03-23 12:03:00|
1592|3002076|160|87089199|180|6|0|83|2023-03-23 12:03:00|
1592|3002076|160|87089199|181|3|0|179|2023-03-23 12:03:00|
1592|3002076|160|87089199|181|6|0|53|2023-03-23 12:03:00|
1592|3002076|160|87089203|182|3|0|116|2023-03-23 12:03:00|
1592|3002076|160|87089203|183|3|0|40|2023-03-23 12:03:00|
1592|3002076|160|87089203|184|3|0|21|2023-03-23 12:03:00|
1592|3002076|160|87089412|185|3|0|72|2023-03-23 12:03:00|
1592|3002076|160|87089412|186|3|0|380|2023-03-23 12:03:00|
1592|3002076|160|87089412|187|3|0|495|2023-03-23 12:03:00|
1592|3002076|160|87089412|188|3|0|81|2023-03-23 12:03:00|
1592|3002076|160|87089412|189|3|0|32|2023-03-23 12:03:00|
1592|3002076|160|87089412|190|3|0|140|2023-03-23 12:03:00|
1592|3002076|160|87089904|191|3|0|1732|2023-03-23 12:03:00|
1592|3002076|160|87089904|191|6|0|512|2023-03-23 12:03:00|
1592|3002076|160|87089907|192|3|0|8640|2023-03-23 12:03:00|
1592|3002076|160|87089907|192|6|0|2552|2023-03-23 12:03:00|
1592|3002076|160|87089908|193|3|0|13|2023-03-23 12:03:00|
1592|3002076|160|87089908|193|6|0|4|2023-03-23 12:03:00|
1592|3002076|160|87089908|194|3|0|16|2023-03-23 12:03:00|
1592|3002076|160|87089908|194|6|0|5|2023-03-23 12:03:00|
1592|3002076|160|87089999|195|3|0|118|2023-03-23 12:03:00|
1592|3002076|160|87089999|196|3|0|283|2023-03-23 12:03:00|
1592|3002076|160|87089999|197|3|0|54|2023-03-23 12:03:00|
1592|3002076|160|87089999|198|3|0|93|2023-03-23 12:03:00|
1592|3002076|160|87089999|199|3|0|173|2023-03-23 12:03:00|
1592|3002076|160|87089999|200|3|0|168|2023-03-23 12:03:00|
1592|3002076|160|87089999|201|3|0|689|2023-03-23 12:03:00|
1592|3002076|160|87089999|202|3|0|65|2023-03-23 12:03:00|
1592|3002076|160|90262003|203|3|0|7|2023-03-23 12:03:00|
1592|3002076|160|90262003|203|6|0|6|2023-03-23 12:03:00|
1592|3002076|160|90271001|204|3|0|673|2023-03-23 12:03:00|
1592|3002076|160|90328999|205|3|0|1181|2023-03-23 12:03:00|
1592|3002076|160|90328999|205|6|0|349|2023-03-23 12:03:00|
1592|3002076|160|94012001|206|3|0|1005|2023-03-23 12:03:00|
1592|3002076|160|94012001|207|3|0|1215|2023-03-23 12:03:00|
1592|3002076|160|94019999|208|3|0|384|2023-03-23 12:03:00|
1592|3002076|160|94019999|209|3|0|6|2023-03-23 12:03:00|
1592|3002079|160|39235001|1|3|0|1|2023-03-23 12:03:02|
1592|3002079|160|39235001|1|6|0|1|2023-03-23 12:03:02|
1592|3002079|160|39263002|2|3|0|1182|2023-03-23 12:03:02|
1592|3002079|160|39263002|2|6|0|957|2023-03-23 12:03:02|
1592|3002079|160|39269099|3|3|0|841|2023-03-23 12:03:02|
1592|3002079|160|39269099|4|3|0|21|2023-03-23 12:03:02|
1592|3002079|160|39269099|5|3|0|5|2023-03-23 12:03:02|
1592|3002079|160|70091099|6|3|0|163|2023-03-23 12:03:02|
1592|3002079|160|70091099|6|6|0|132|2023-03-23 12:03:02|
1592|3002079|160|73181599|7|3|0|945|2023-03-23 12:03:02|
1592|3002079|160|73181599|8|3|0|2012|2023-03-23 12:03:02|
1592|3002079|160|73181599|9|3|0|837|2023-03-23 12:03:02|
1592|3002079|160|73181599|10|3|0|2320|2023-03-23 12:03:02|
1592|3002079|160|73181599|11|3|0|3884|2023-03-23 12:03:02|
1592|3002079|160|73181599|12|3|0|2145|2023-03-23 12:03:02|
1592|3002079|160|73181599|13|3|0|861|2023-03-23 12:03:02|
1592|3002079|160|73181599|14|3|0|13|2023-03-23 12:03:02|
1592|3002079|160|73181599|15|3|0|9|2023-03-23 12:03:02|
1592|3002079|160|73181599|16|3|0|145|2023-03-23 12:03:02|
1592|3002079|160|73181599|17|3|0|17196|2023-03-23 12:03:02|
1592|3002079|160|73181606|18|3|0|122|2023-03-23 12:03:02|
1592|3002079|160|73181606|19|3|0|48|2023-03-23 12:03:02|
1592|3002079|160|73181606|20|3|0|3644|2023-03-23 12:03:02|
1592|3002079|160|73181606|21|3|0|3580|2023-03-23 12:03:02|
1592|3002079|160|73182102|22|3|0|3|2023-03-23 12:03:02|
1592|3002079|160|73182291|23|3|0|79|2023-03-23 12:03:02|
1592|3002079|160|73182291|24|3|0|1|2023-03-23 12:03:02|
1592|3002079|160|73182291|25|3|0|11|2023-03-23 12:03:02|
1592|3002079|160|73182403|26|3|0|2|2023-03-23 12:03:02|
1592|3002079|160|73182403|27|3|0|17|2023-03-23 12:03:02|
1592|3002079|160|73182403|28|3|0|282|2023-03-23 12:03:02|
1592|3002079|160|73202005|29|3|0|2|2023-03-23 12:03:02|
1592|3002079|160|73202005|30|3|0|8|2023-03-23 12:03:02|
1592|3002079|160|73202005|31|3|0|15|2023-03-23 12:03:02|
1592|3002079|160|73261999|32|3|0|8|2023-03-23 12:03:02|
1592|3002079|160|73261999|33|3|0|58|2023-03-23 12:03:02|
1592|3002079|160|73262006|34|3|0|5|2023-03-23 12:03:02|
1592|3002079|160|73269099|35|3|0|85|2023-03-23 12:03:02|
1592|3002079|160|73269099|36|3|0|22|2023-03-23 12:03:02|
1592|3002079|160|73269099|37|3|0|15|2023-03-23 12:03:02|
1592|3002079|160|73269099|38|3|0|24|2023-03-23 12:03:02|
1592|3002079|160|73269099|39|3|0|39|2023-03-23 12:03:02|
1592|3002079|160|73269099|40|3|0|2838|2023-03-23 12:03:02|
1592|3002079|160|82060001|41|3|0|92|2023-03-23 12:03:02|
1592|3002079|160|82060001|41|6|0|74|2023-03-23 12:03:02|
1592|3002079|160|83012002|42|3|0|112|2023-03-23 12:03:02|
1592|3002079|160|83012002|42|6|0|91|2023-03-23 12:03:02|
1592|3002079|160|83016002|43|3|0|38|2023-03-23 12:03:02|
1592|3002079|160|84099199|44|3|0|69|2023-03-23 12:03:02|
1592|3002079|160|84123199|45|3|0|106|2023-03-23 12:03:02|
1592|3002079|160|84213199|46|3|0|53|2023-03-23 12:03:02|
1592|3002079|160|84213199|46|6|0|16|2023-03-23 12:03:02|
1592|3002079|160|84253199|47|3|0|2441|2023-03-23 12:03:02|
1592|3002079|160|84253199|48|3|0|13|2023-03-23 12:03:02|
1592|3002079|160|84311001|49|3|0|45|2023-03-23 12:03:02|
1592|3002079|160|84831008|50|3|0|1098|2023-03-23 12:03:02|
1592|3002079|160|84833004|51|3|0|11|2023-03-23 12:03:02|
1592|3002079|160|84833004|52|3|0|7|2023-03-23 12:03:02|
1592|3002079|160|84836099|53|3|0|460|2023-03-23 12:03:02|
1592|3002079|160|84836099|53|6|0|260|2023-03-23 12:03:02|
1592|3002079|160|84879006|54|3|0|4|2023-03-23 12:03:02|
1592|3002079|160|85122002|55|3|0|1696|2023-03-23 12:03:02|
1592|3002079|160|87081099|56|3|0|396|2023-03-23 12:03:02|
1592|3002079|160|87081099|56|6|0|117|2023-03-23 12:03:02|
1592|3002079|160|87082904|57|3|0|808|2023-03-23 12:03:02|
1592|3002079|160|87082922|58|3|0|2576|2023-03-23 12:03:02|
1592|3002079|160|87082922|58|6|0|761|2023-03-23 12:03:02|
1592|3002079|160|87082999|59|3|0|774|2023-03-23 12:03:02|
1592|3002079|160|87082999|59|6|0|229|2023-03-23 12:03:02|
1592|3002079|160|87082999|60|3|0|124|2023-03-23 12:03:02|
1592|3002079|160|87082999|60|6|0|37|2023-03-23 12:03:02|
1592|3002079|160|87082999|61|3|0|30|2023-03-23 12:03:02|
1592|3002079|160|87082999|61|6|0|9|2023-03-23 12:03:02|
1592|3002079|160|87082999|62|3|0|374|2023-03-23 12:03:02|
1592|3002079|160|87082999|62|6|0|110|2023-03-23 12:03:02|
1592|3002079|160|87082999|63|3|0|128|2023-03-23 12:03:02|
1592|3002079|160|87082999|63|6|0|38|2023-03-23 12:03:02|
1592|3002079|160|87082999|64|3|0|137|2023-03-23 12:03:02|
1592|3002079|160|87082999|64|6|0|41|2023-03-23 12:03:02|
1592|3002079|160|87082999|65|3|0|275|2023-03-23 12:03:02|
1592|3002079|160|87082999|65|6|0|81|2023-03-23 12:03:02|
1592|3002079|160|87082999|66|3|0|96|2023-03-23 12:03:02|
1592|3002079|160|87082999|66|6|0|28|2023-03-23 12:03:02|
1592|3002079|160|87082999|67|3|0|20|2023-03-23 12:03:02|
1592|3002079|160|87082999|67|6|0|6|2023-03-23 12:03:02|
1592|3002079|160|87082999|68|3|0|20|2023-03-23 12:03:02|
1592|3002079|160|87082999|68|6|0|6|2023-03-23 12:03:02|
1592|3002079|160|87082999|69|3|0|65|2023-03-23 12:03:02|
1592|3002079|160|87082999|69|6|0|19|2023-03-23 12:03:02|
1592|3002079|160|87082999|70|3|0|51|2023-03-23 12:03:02|
1592|3002079|160|87082999|70|6|0|15|2023-03-23 12:03:02|
1592|3002079|160|87082999|71|3|0|360|2023-03-23 12:03:02|
1592|3002079|160|87082999|71|6|0|106|2023-03-23 12:03:02|
1592|3002079|160|87082999|72|3|0|133|2023-03-23 12:03:02|
1592|3002079|160|87082999|72|6|0|39|2023-03-23 12:03:02|
1592|3002079|160|87082999|73|3|0|133|2023-03-23 12:03:02|
1592|3002079|160|87082999|73|6|0|39|2023-03-23 12:03:02|
1592|3002079|160|87082999|74|3|0|346|2023-03-23 12:03:02|
1592|3002079|160|87082999|74|6|0|102|2023-03-23 12:03:02|
1592|3002079|160|87082999|75|3|0|1159|2023-03-23 12:03:02|
1592|3002079|160|87082999|75|6|0|342|2023-03-23 12:03:02|
1592|3002079|160|87082999|76|3|0|3039|2023-03-23 12:03:02|
1592|3002079|160|87082999|76|6|0|898|2023-03-23 12:03:02|
1592|3002079|160|87082999|77|3|0|414|2023-03-23 12:03:02|
1592|3002079|160|87082999|77|6|0|122|2023-03-23 12:03:02|
1592|3002079|160|87082999|78|3|0|13|2023-03-23 12:03:02|
1592|3002079|160|87082999|78|6|0|4|2023-03-23 12:03:02|
1592|3002079|160|87082999|79|3|0|225|2023-03-23 12:03:02|
1592|3002079|160|87082999|79|6|0|67|2023-03-23 12:03:02|
1592|3002079|160|87083010|80|3|0|2037|2023-03-23 12:03:02|
1592|3002079|160|87083010|80|6|0|602|2023-03-23 12:03:02|
1592|3002079|160|87083099|81|3|0|187|2023-03-23 12:03:02|
1592|3002079|160|87083099|82|3|0|12|2023-03-23 12:03:02|
1592|3002079|160|87083099|83|3|0|173|2023-03-23 12:03:02|
1592|3002079|160|87083099|84|3|0|67|2023-03-23 12:03:02|
1592|3002079|160|87083099|85|3|0|202|2023-03-23 12:03:02|
1592|3002079|160|87084099|86|3|0|25|2023-03-23 12:03:02|
1592|3002079|160|87084099|86|6|0|7|2023-03-23 12:03:02|
1592|3002079|160|87084099|87|3|0|84|2023-03-23 12:03:02|
1592|3002079|160|87084099|87|6|0|25|2023-03-23 12:03:02|
1592|3002079|160|87084099|88|3|0|26|2023-03-23 12:03:02|
1592|3002079|160|87084099|88|6|0|8|2023-03-23 12:03:02|
1592|3002079|160|87084099|89|3|0|52|2023-03-23 12:03:02|
1592|3002079|160|87084099|89|6|0|15|2023-03-23 12:03:02|
1592|3002079|160|87084099|90|3|0|127|2023-03-23 12:03:02|
1592|3002079|160|87084099|90|6|0|38|2023-03-23 12:03:02|
1592|3002079|160|87085004|91|3|0|6760|2023-03-23 12:03:02|
1592|3002079|160|87085007|92|3|0|2943|2023-03-23 12:03:02|
1592|3002079|160|87085007|92|6|0|869|2023-03-23 12:03:02|
1592|3002079|160|87085099|93|3|0|2749|2023-03-23 12:03:02|
1592|3002079|160|87085099|93|6|0|812|2023-03-23 12:03:02|
1592|3002079|160|87088005|94|3|0|11|2023-03-23 12:03:02|
1592|3002079|160|87088005|95|3|0|119|2023-03-23 12:03:02|
1592|3002079|160|87088005|96|3|0|225|2023-03-23 12:03:02|
1592|3002079|160|87088005|97|3|0|88|2023-03-23 12:03:02|
1592|3002079|160|87088005|98|3|0|101|2023-03-23 12:03:02|
1592|3002079|160|87088007|99|3|0|422|2023-03-23 12:03:02|
1592|3002079|160|87088007|99|6|0|125|2023-03-23 12:03:02|
1592|3002079|160|87088007|100|3|0|389|2023-03-23 12:03:02|
1592|3002079|160|87088007|100|6|0|115|2023-03-23 12:03:02|
1592|3002079|160|87088007|101|3|0|389|2023-03-23 12:03:02|
1592|3002079|160|87088007|101|6|0|115|2023-03-23 12:03:02|
1592|3002079|160|87089199|102|3|0|1034|2023-03-23 12:03:02|
1592|3002079|160|87089199|102|6|0|305|2023-03-23 12:03:02|
1592|3002079|160|87089203|103|3|0|84|2023-03-23 12:03:02|
1592|3002079|160|87089203|104|3|0|616|2023-03-23 12:03:02|
1592|3002079|160|87089412|105|3|0|72|2023-03-23 12:03:02|
1592|3002079|160|87089412|106|3|0|380|2023-03-23 12:03:02|
1592|3002079|160|87089412|107|3|0|2110|2023-03-23 12:03:02|
1592|3002079|160|87089412|108|3|0|267|2023-03-23 12:03:02|
1592|3002079|160|87089412|109|3|0|267|2023-03-23 12:03:02|
1592|3002079|160|87089412|110|3|0|396|2023-03-23 12:03:02|
1592|3002079|160|87089412|111|3|0|81|2023-03-23 12:03:02|
1592|3002079|160|87089412|112|3|0|129|2023-03-23 12:03:02|
1592|3002079|160|87089412|113|3|0|140|2023-03-23 12:03:02|
1592|3002079|160|87089904|114|3|0|1417|2023-03-23 12:03:02|
1592|3002079|160|87089904|114|6|0|419|2023-03-23 12:03:02|
1592|3002079|160|87089907|115|3|0|8286|2023-03-23 12:03:02|
1592|3002079|160|87089907|115|6|0|2448|2023-03-23 12:03:02|
1592|3002079|160|87089908|116|3|0|13|2023-03-23 12:03:02|
1592|3002079|160|87089908|116|6|0|4|2023-03-23 12:03:02|
1592|3002079|160|87089908|117|3|0|16|2023-03-23 12:03:02|
1592|3002079|160|87089908|117|6|0|5|2023-03-23 12:03:02|
1592|3002079|160|87089999|118|3|0|118|2023-03-23 12:03:02|
1592|3002079|160|87089999|119|3|0|9|2023-03-23 12:03:02|
1592|3002079|160|87089999|120|3|0|7|2023-03-23 12:03:02|
1592|3002079|160|87089999|121|3|0|139|2023-03-23 12:03:02|
1592|3002079|160|87089999|122|3|0|17|2023-03-23 12:03:02|
1592|3002079|160|87089999|123|3|0|17|2023-03-23 12:03:02|
1592|3002079|160|87089999|124|3|0|39|2023-03-23 12:03:02|
1592|3002079|160|87089999|125|3|0|168|2023-03-23 12:03:02|
1592|3002079|160|87089999|126|3|0|516|2023-03-23 12:03:02|
1592|3002079|160|94012001|127|3|0|68|2023-03-23 12:03:02|
1592|3002079|160|94019999|128|3|0|12|2023-03-23 12:03:02|
1592|3002079|160|94019999|129|3|0|232|2023-03-23 12:03:02|
1592|3002079|160|94049099|130|3|0|1136|2023-03-23 12:03:02|
1592|3002079|160|94049099|130|6|0|920|2023-03-23 12:03:02|
1592|3002081|160|39235001|1|3|0|22|2023-03-24 20:03:00|
1592|3002081|160|39235001|1|6|0|18|2023-03-24 20:03:00|
1592|3002081|160|39263002|2|3|0|46|2023-03-24 20:03:00|
1592|3002081|160|39263002|2|6|0|37|2023-03-24 20:03:00|
1592|3002081|160|39263002|3|3|0|2436|2023-03-24 20:03:00|
1592|3002081|160|39263002|3|6|0|1972|2023-03-24 20:03:00|
1592|3002081|160|39269014|4|3|0|737|2023-03-24 20:03:00|
1592|3002081|160|39269014|4|6|0|597|2023-03-24 20:03:00|
1592|3002081|160|39269014|5|3|0|11|2023-03-24 20:03:00|
1592|3002081|160|39269014|5|6|0|9|2023-03-24 20:03:00|
1592|3002081|160|39269014|6|3|0|305|2023-03-24 20:03:00|
1592|3002081|160|39269014|6|6|0|247|2023-03-24 20:03:00|
1592|3002081|160|39269099|7|3|0|1820|2023-03-24 20:03:00|
1592|3002081|160|39269099|8|3|0|322|2023-03-24 20:03:00|
1592|3002081|160|39269099|9|3|0|252|2023-03-24 20:03:00|
1592|3002081|160|40091102|10|3|0|36|2023-03-24 20:03:00|
1592|3002081|160|40161001|11|3|0|10|2023-03-24 20:03:00|
1592|3002081|160|40169304|12|3|0|22|2023-03-24 20:03:00|
1592|3002081|160|40169901|13|3|0|82|2023-03-24 20:03:00|
1592|3002081|160|40169901|13|6|0|24|2023-03-24 20:03:00|
1592|3002081|160|48239099|14|3|0|17|2023-03-24 20:03:00|
1592|3002081|160|48239099|14|6|0|5|2023-03-24 20:03:00|
1592|3002081|160|70091099|15|3|0|326|2023-03-24 20:03:00|
1592|3002081|160|70091099|15|6|0|264|2023-03-24 20:03:00|
1592|3002081|160|73181401|16|3|0|46|2023-03-24 20:03:00|
1592|3002081|160|73181504|17|3|0|2054|2023-03-24 20:03:00|
1592|3002081|160|73181504|17|6|0|607|2023-03-24 20:03:00|
1592|3002081|160|73181599|18|3|0|1410|2023-03-24 20:03:00|
1592|3002081|160|73181599|19|3|0|7850|2023-03-24 20:03:00|
1592|3002081|160|73181599|20|3|0|203|2023-03-24 20:03:00|
1592|3002081|160|73181599|21|3|0|206|2023-03-24 20:03:00|
1592|3002081|160|73181599|22|3|0|61|2023-03-24 20:03:00|
1592|3002081|160|73181599|23|3|0|1249|2023-03-24 20:03:00|
1592|3002081|160|73181606|24|3|0|31|2023-03-24 20:03:00|
1592|3002081|160|73181606|25|3|0|1316|2023-03-24 20:03:00|
1592|3002081|160|73181606|26|3|0|479|2023-03-24 20:03:00|
1592|3002081|160|73181606|27|3|0|7700|2023-03-24 20:03:00|
1592|3002081|160|73181606|28|3|0|915|2023-03-24 20:03:00|
1592|3002081|160|73182102|29|3|0|2|2023-03-24 20:03:00|
1592|3002081|160|73182102|30|3|0|11|2023-03-24 20:03:00|
1592|3002081|160|73182102|31|3|0|564|2023-03-24 20:03:00|
1592|3002081|160|73182102|32|3|0|20|2023-03-24 20:03:00|
1592|3002081|160|73182291|33|3|0|1|2023-03-24 20:03:00|
1592|3002081|160|73182403|34|3|0|63|2023-03-24 20:03:00|
1592|3002081|160|73182403|35|3|0|719|2023-03-24 20:03:00|
1592|3002081|160|73182403|36|3|0|11|2023-03-24 20:03:00|
1592|3002081|160|73202005|37|3|0|2|2023-03-24 20:03:00|
1592|3002081|160|73261999|38|3|0|2|2023-03-24 20:03:00|
1592|3002081|160|73261999|39|3|0|3602|2023-03-24 20:03:00|
1592|3002081|160|73269099|40|3|0|45|2023-03-24 20:03:00|
1592|3002081|160|73269099|41|3|0|232|2023-03-24 20:03:00|
1592|3002081|160|73269099|42|3|0|1|2023-03-24 20:03:00|
1592|3002081|160|84099199|43|3|0|139|2023-03-24 20:03:00|
1592|3002081|160|84213199|44|3|0|263|2023-03-24 20:03:00|
1592|3002081|160|84213199|44|6|0|78|2023-03-24 20:03:00|
1592|3002081|160|84879006|45|3|0|265|2023-03-24 20:03:00|
1592|3002081|160|85122002|46|3|0|1696|2023-03-24 20:03:00|
1592|3002081|160|85122099|47|3|0|1630|2023-03-24 20:03:00|
1592|3002081|160|85122099|47|6|0|482|2023-03-24 20:03:00|
1592|3002081|160|85122099|48|3|0|1630|2023-03-24 20:03:00|
1592|3002081|160|85122099|48|6|0|482|2023-03-24 20:03:00|
1592|3002081|160|85371006|49|3|0|2595|2023-03-24 20:03:00|
1592|3002081|160|85444299|50|3|0|50|2023-03-24 20:03:00|
1592|3002081|160|85444299|50|6|0|15|2023-03-24 20:03:00|
1592|3002081|160|87081003|51|3|0|396|2023-03-24 20:03:00|
1592|3002081|160|87081003|51|6|0|117|2023-03-24 20:03:00|
1592|3002081|160|87082902|53|3|0|128|2023-03-24 20:03:00|
