Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
3471|5600782|160|39199099|11|6|0|23|2025-11-19 15:41:01|
1925|5700355|160|73181599|15|3|0|114|2025-11-20 11:41:02|
1925|5700327|160|87089412|70|3|0|997|2025-11-20 12:24:03|
3471|5600792|160|73181599|72|3|0|29|2025-11-14 17:05:01|
3471|5600895|160|87082999|85|3|0|660|2025-11-15 11:53:02|
1925|5700329|160|73182403|13|6|0|50|2025-11-20 12:28:02|
1925|5700329|160|87082999|84|3|0|978|2025-11-20 12:28:02|
3471|5600792|160|87089999|205|3|0|153|2025-11-14 17:05:01|
1925|5001427|160|87082919|82|3|0|10888|2025-11-19 12:00:05|
1925|5100856|160|87082201|204|3|0|193|2025-11-19 11:27:03|
1925|5700328|160|73269099|4|3|0|309|2025-11-20 12:26:03|
1925|5001386|160|87085099|197|3|0|7067|2025-11-13 13:04:02|
1925|5700230|160|87082901|19|3|0|486|2025-11-13 09:40:03|
1925|5001427|160|85182202|46|3|0|5044|2025-11-19 12:00:05|
3471|5600792|160|87082101|137|3|0|2625|2025-11-14 17:05:01|
3471|5600780|160|87082999|45|3|0|374|2025-11-19 19:29:03|
3471|5600866|160|84152001|19|3|0|25411|2025-11-14 16:09:02|
3471|5600782|160|94019999|160|3|0|736|2025-11-19 15:41:01|
3471|5600764|160|73181599|60|3|0|410|2025-11-19 19:00:03|
1925|5100854|160|73182403|14|6|0|113|2025-11-19 11:25:05|
3471|5600895|160|94019999|120|3|0|170|2025-11-15 11:53:02|
1925|5700329|160|85371006|37|3|0|11675|2025-11-20 12:28:02|
1925|5700281|160|73182291|41|3|0|38|2025-11-19 10:04:02|
3471|5600792|160|40169999|33|3|0|28|2025-11-14 17:05:01|
1925|5001421|160|94019999|126|3|0|56|2025-11-19 12:01:02|
1925|5100856|160|87082999|164|3|0|1300|2025-11-19 11:27:03|
3471|5600798|160|73182403|99|3|0|17|2025-11-14 16:30:06|
1925|5100856|160|84213199|145|3|0|669|2025-11-19 11:27:03|
1925|5100856|160|73269099|132|6|0|532|2025-11-19 11:27:03|
1925|5001421|160|39199099|98|6|0|9|2025-11-19 12:01:02|
3471|5600764|160|73181606|67|3|0|1096|2025-11-19 19:00:03|
1925|5700281|160|84879006|49|3|0|28|2025-11-19 10:04:02|
1925|5700329|160|39199099|61|3|0|181|2025-11-20 12:28:02|
3471|5600895|160|87082999|84|3|0|167|2025-11-15 11:53:02|
1925|5100854|160|87089999|74|3|0|205|2025-11-19 11:25:05|
1925|5100854|160|39199099|38|3|0|114|2025-11-19 11:25:05|
3471|5600895|160|87082999|48|3|0|2017|2025-11-15 11:53:02|
1925|5100855|160|63079099|3|6|0|183|2025-11-19 11:25:05|
1925|5700281|160|39173999|113|3|0|322|2025-11-19 10:04:02|
3471|5600764|160|85365099|95|3|0|329|2025-11-19 19:00:03|
1925|5700361|160|87082919|59|3|0|3630|2025-11-21 13:26:01|
3471|5600895|160|87082999|78|3|0|90|2025-11-15 11:53:02|
3471|5600798|160|73181599|71|6|0|196|2025-11-14 16:30:06|
3471|5600780|160|87082999|62|3|0|3356|2025-11-19 19:29:03|
3471|5600895|160|73182291|30|6|0|26|2025-11-15 11:53:02|
1925|5700361|160|73269099|23|3|0|540|2025-11-21 13:26:01|
1925|5700279|160|39269099|30|3|0|7|2025-11-19 09:58:02|
1925|5001423|160|73181599|117|6|0|43|2025-11-19 12:01:02|
3471|5600782|160|87089412|143|3|0|8372|2025-11-19 15:41:01|
1925|5001423|160|87082919|258|3|0|2904|2025-11-19 12:01:02|
1925|5700327|160|73181599|2|6|0|742|2025-11-20 12:24:03|
1925|5700281|160|73181599|52|6|0|353|2025-11-19 10:04:02|
3471|5600895|160|73181606|29|6|0|13|2025-11-15 11:53:02|
1925|5100858|160|87082999|25|3|0|1451|2025-11-19 11:48:01|
1925|5700281|160|87082919|141|3|0|726|2025-11-19 10:04:02|
1925|5700238|160|87082999|105|3|0|382|2025-11-13 14:41:01|
1925|5001427|160|87089999|6|3|0|188|2025-11-19 12:00:05|
3471|5600895|160|87089999|100|3|0|835|2025-11-15 11:53:02|
3471|5600764|160|85365099|94|3|0|3656|2025-11-19 19:00:03|
3471|5600782|160|87082919|102|3|0|11615|2025-11-19 15:41:01|
1925|5001424|160|73269099|5|6|0|7|2025-11-19 12:00:02|
3471|5600778|160|87082999|246|3|0|153|2025-11-21 18:31:03|
3471|5600764|160|87082101|111|3|0|2162|2025-11-19 19:00:03|
3471|5600858|160|94012001|93|3|0|558|2025-11-14 17:16:03|
1925|5100858|160|87082999|9|3|0|52|2025-11-19 11:48:01|
1925|5700271|160|73269099|26|3|0|5|2025-11-19 09:42:02|
3471|5600780|160|87082999|23|3|0|174|2025-11-19 19:29:03|
3471|5600764|160|73181599|52|3|0|226|2025-11-19 19:00:03|
1925|5100860|160|94019999|17|3|0|172|2025-11-19 11:28:07|
3471|5600782|160|85122099|83|3|0|9153|2025-11-19 15:41:01|
1925|5700273|160|73181599|12|6|0|46|2025-11-19 09:44:04|
1925|5700271|160|87082919|118|3|0|4355|2025-11-19 09:42:02|
3471|5600778|160|87082919|154|3|0|5807|2025-11-21 18:31:03|
1925|5700279|160|83023091|56|3|0|127|2025-11-19 09:58:02|
3471|5600860|160|40169304|15|3|0|42|2025-11-14 16:30:07|
1925|5001427|160|87088005|63|3|0|1065|2025-11-19 12:00:05|
1925|5001425|160|85122099|48|3|0|1526|2025-11-19 12:01:01|
3471|5600778|160|84833004|118|3|0|34|2025-11-21 18:31:03|
1925|5001425|160|73181606|176|3|0|5|2025-11-19 12:01:01|
3471|5600860|160|84213199|35|3|0|113|2025-11-14 16:30:07|
3471|5600782|160|73182291|67|3|0|6|2025-11-19 15:41:01|
1925|5700273|160|87088099|29|3|0|833|2025-11-19 09:44:04|
1925|5100854|160|73181599|6|3|0|25|2025-11-19 11:25:05|
3471|5600764|160|87082999|131|3|0|255|2025-11-19 19:00:03|
1925|5700277|160|87082999|47|3|0|844|2025-11-19 09:58:01|
3471|5600792|160|87089999|207|3|0|97|2025-11-14 17:05:01|
3471|5600794|160|87085099|90|6|0|1852|2025-11-14 15:50:01|
1925|5700238|160|73269099|141|6|0|906|2025-11-13 14:41:01|
3471|5600778|160|98020019|43|3|0|25|2025-11-21 18:31:03|
3471|5600786|160|73269099|4|3|0|504|2025-11-19 19:35:01|
1925|5001427|160|87082999|14|3|0|359|2025-11-19 12:00:05|
1925|5700355|160|87089999|97|3|0|186|2025-11-20 11:41:02|
1925|5700279|160|94019999|22|3|0|106|2025-11-19 09:58:02|
3471|5600778|160|87082999|181|3|0|680|2025-11-21 18:31:03|
1925|5001394|160|84833004|217|3|0|48|2025-11-13 11:32:07|
3471|5600794|160|87082999|78|3|0|107|2025-11-14 15:50:01|
3471|5600764|160|39235001|13|3|0|14|2025-11-19 19:00:03|
1925|5700271|160|85182202|62|6|0|2722|2025-11-19 09:42:02|
1925|5700281|160|39199099|96|6|0|8|2025-11-19 10:04:02|
3471|5600798|160|87082999|161|3|0|84|2025-11-14 16:30:06|
1925|5100854|160|39269029|275|3|0|40|2025-11-19 11:25:05|
3471|5600782|160|73181599|51|3|0|9|2025-11-19 15:41:01|
3471|5600794|160|87141099|121|3|0|176|2025-11-14 15:50:01|
3471|5600789|160|87082999|169|3|0|15|2025-11-19 18:29:04|
3471|5600778|160|98020019|145|3|0|946|2025-11-21 18:31:03|
1925|5700279|160|87082999|6|3|0|407|2025-11-19 09:58:02|
3471|5600782|160|73182291|66|6|0|19|2025-11-19 15:41:01|
3577|5102401|521|84672902|1|3|0|2842|2025-11-18 13:32:00|
1925|5001390|160|87082999|14|3|0|33|2025-11-13 13:04:03|
3471|5600778|160|73182999|89|3|0|6|2025-11-21 18:31:03|
1925|5001425|160|87082999|187|3|0|253|2025-11-19 12:01:01|
3471|5600789|160|87089999|205|3|0|66|2025-11-19 18:29:04|
1925|5700200|160|87082999|21|3|0|653|2025-11-13 10:25:05|
3471|5600782|160|39199099|3|3|0|17|2025-11-19 15:41:01|
1925|5700242|160|87082999|74|3|0|1483|2025-11-13 11:23:02|
1925|5100860|160|87082999|91|3|0|830|2025-11-19 11:28:07|
1925|5100854|160|73182403|135|3|0|19|2025-11-19 11:25:05|
3471|5600782|160|87085099|119|3|0|14979|2025-11-19 15:41:01|
3471|5600789|160|73181599|25|6|0|112|2025-11-19 18:29:04|
1925|5100856|160|73181606|44|3|0|623|2025-11-19 11:27:03|
1925|5700367|160|87089999|47|3|0|334|2025-11-21 18:30:05|
1925|5001390|160|83023091|46|3|0|125|2025-11-13 13:04:03|
3471|5600770|160|87089999|96|3|0|170|2025-11-19 18:29:05|
3471|5600791|160|87082999|8|3|0|72|2025-11-19 18:35:03|
3471|5600789|160|87082922|134|3|0|27527|2025-11-19 18:29:04|
1925|5700365|160|87082999|20|3|0|54|2025-11-21 13:40:02|
1925|5700279|160|73181599|36|6|0|61|2025-11-19 09:58:02|
3471|5600785|160|84123199|21|3|0|644|2025-11-19 19:35:02|
3471|5600789|160|87081099|123|3|0|157|2025-11-19 18:29:04|
1925|5001425|160|39263002|76|3|0|339|2025-11-19 12:01:01|
1925|5001425|160|73181599|178|6|0|70|2025-11-19 12:01:01|
3471|5600783|160|73269099|2|3|0|326|2025-11-19 15:08:00|
1925|5700277|160|85182202|62|3|0|2522|2025-11-19 09:58:01|
3471|5600789|160|87089999|211|3|0|33|2025-11-19 18:29:04|
3471|5600785|160|39173999|1|3|0|520|2025-11-19 19:35:02|
3471|5600866|160|87141099|97|3|0|209|2025-11-14 16:09:02|
1925|5700367|160|87082919|49|3|0|2903|2025-11-21 18:30:05|
3577|5102382|521|87082999|17|3|0|82|2025-11-19 14:44:02|
3471|5600782|160|84254299|78|3|0|17650|2025-11-19 15:41:01|
3471|5600782|160|73262006|70|6|0|8|2025-11-19 15:41:01|
1925|5001392|160|87082919|8|3|0|3733|2025-11-13 13:04:03|
1925|5700357|160|84879006|59|3|0|170|2025-11-21 11:53:02|
1925|5001425|160|40169999|179|3|0|180|2025-11-19 12:01:01|
3471|5600789|160|73181599|53|6|0|54|2025-11-19 18:29:04|
3471|5600782|160|73262006|71|3|0|5|2025-11-19 15:41:01|
1925|5700277|160|73269099|12|6|0|138|2025-11-19 09:58:01|
3471|5600798|160|87082919|137|3|0|1469|2025-11-14 16:30:06|
1925|5700232|160|87082999|35|3|0|1214|2025-11-13 09:50:05|
1925|5001426|160|56090002|6|3|0|4683|2025-11-19 12:00:02|
3471|5600789|160|73181606|72|6|0|18|2025-11-19 18:29:04|
3471|5600789|160|73181599|21|3|0|17|2025-11-19 18:29:04|
3471|5600789|160|73181599|65|3|0|50|2025-11-19 18:29:04|
3471|5600767|160|73269099|10|3|0|11|2025-11-21 15:26:02|
3471|5600792|160|94019999|248|3|0|52|2025-11-14 17:05:01|
3471|5600862|160|73269099|144|3|0|60|2025-11-14 16:48:01|
3471|5600789|160|73182999|84|3|0|6|2025-11-19 18:29:04|
1925|5700238|160|73269099|174|3|0|137|2025-11-13 14:41:01|
1925|5700331|160|73181599|16|3|0|83|2025-11-21 12:15:02|
1925|5001425|160|94019999|207|3|0|122|2025-11-19 12:01:01|
1925|5100854|160|39269099|282|3|0|160|2025-11-19 11:25:05|
3471|5600789|160|73181599|36|6|0|27|2025-11-19 18:29:04|
1925|5700277|160|87081099|72|3|0|378|2025-11-19 09:58:01|
1925|5700328|160|73269099|2|6|0|682|2025-11-20 12:26:03|
3577|5102368|521|39235001|7|3|0|14|2025-11-13 19:27:00|
1925|5700329|160|39199099|74|6|0|8|2025-11-20 12:28:02|
3471|5600789|160|73181599|24|3|0|645|2025-11-19 18:29:04|
1925|5100854|160|73181599|7|3|0|45|2025-11-19 11:25:05|
1925|5001425|160|85122099|47|3|0|898|2025-11-19 12:01:01|
1925|5700331|160|73181599|4|3|0|133|2025-11-21 12:15:02|
3471|5600789|160|73181599|58|3|0|428|2025-11-19 18:29:04|
1925|5001423|160|87082999|21|3|0|24|2025-11-19 12:01:02|
3471|5600862|160|73181599|80|3|0|225|2025-11-14 16:48:01|
1925|5700281|160|39199099|92|6|0|8|2025-11-19 10:04:02|
1925|5700369|160|85182202|40|3|0|6445|2025-11-21 18:50:03|
1925|5001425|160|70091099|67|6|0|141|2025-11-19 12:01:01|
3471|5600794|160|87085099|89|6|0|1679|2025-11-14 15:50:01|
3471|5600789|160|87087099|185|3|0|25323|2025-11-19 18:29:04|
3471|5600796|160|87082999|73|3|0|60|2025-11-14 17:16:03|
1925|5700240|160|73181599|4|6|0|272|2025-11-13 11:24:02|
3577|5102382|521|83016002|3|3|0|36|2025-11-19 14:44:02|
1925|5700329|160|39263002|42|3|0|570|2025-11-20 12:28:02|
3471|5600789|160|87085099|184|6|0|241|2025-11-19 18:29:04|
3471|5600764|160|87082999|124|3|0|156|2025-11-19 19:00:03|
1925|5001425|160|94019999|212|3|0|26|2025-11-19 12:01:01|
1925|5700368|160|73269099|2|3|0|861|2025-11-21 18:47:04|
1925|5700281|160|87085099|131|3|0|4827|2025-11-19 10:04:02|
1925|5700277|160|94019999|58|3|0|129|2025-11-19 09:58:01|
3471|5600782|160|85365099|90|3|0|395|2025-11-19 15:41:01|
1925|5700281|160|73181599|23|3|0|9|2025-11-19 10:04:02|
1925|5700357|160|87082999|167|3|0|913|2025-11-21 11:53:02|
1925|5700282|160|73269099|1|6|0|2430|2025-11-19 10:04:01|
1925|5001423|160|87082922|224|6|0|1484|2025-11-19 12:01:02|
3471|5600789|160|87082999|152|3|0|766|2025-11-19 18:29:04|
1925|5700355|160|87082999|46|3|0|170|2025-11-20 11:41:02|
3577|5102382|521|87089999|27|3|0|44|2025-11-19 14:44:02|
1925|5700281|160|84833004|152|3|0|28|2025-11-19 10:04:02|
1925|5100854|160|85443099|187|6|0|952|2025-11-19 11:25:05|
3471|5600789|160|73182291|88|3|0|17|2025-11-19 18:29:04|
1925|5700242|160|94019999|51|3|0|462|2025-11-13 11:23:02|
1925|5100856|160|73181599|16|3|0|19|2025-11-19 11:27:03|
1925|5700355|160|73181606|184|6|0|461|2025-11-20 11:41:02|
1925|5001425|160|90262003|131|3|0|38|2025-11-19 12:01:01|
1925|5700273|160|87082919|78|3|0|7985|2025-11-19 09:44:04|
3471|5600791|160|84213199|3|3|0|669|2025-11-19 18:35:03|
1925|5001425|160|73181504|171|3|0|4|2025-11-19 12:01:01|
1925|5700337|160|87088005|14|3|0|206|2025-11-21 12:23:01|
1925|5100856|160|39269014|142|3|0|127|2025-11-19 11:27:03|
3471|5600792|160|39269029|14|3|0|36|2025-11-14 17:05:01|
3471|5600789|160|73181599|64|3|0|50|2025-11-19 18:29:04|
1925|5100854|160|39235001|131|3|0|33|2025-11-19 11:25:05|
1925|5001425|160|85122002|46|3|0|2173|2025-11-19 12:01:01|
3471|5600764|160|87082919|119|3|0|10163|2025-11-19 19:00:03|
3471|5600798|160|39199099|23|6|0|37|2025-11-14 16:30:06|
3471|5600789|160|73181599|20|6|0|72|2025-11-19 18:29:04|
1925|5001386|160|73181599|56|6|0|1224|2025-11-13 13:04:02|
1925|5700329|160|87089999|49|3|0|303|2025-11-20 12:28:02|
1925|5700357|160|73269099|183|6|0|174|2025-11-21 11:53:02|
1925|5001425|160|87082999|199|3|0|2584|2025-11-19 12:01:01|
3471|5600858|160|84213199|17|3|0|1355|2025-11-14 17:16:03|
1925|5001425|160|73182291|177|3|0|11|2025-11-19 12:01:01|
1925|5700281|160|73181606|35|3|0|12|2025-11-19 10:04:02|
1925|5700357|160|87082999|151|3|0|774|2025-11-21 11:53:02|
1925|5100856|160|73181599|31|3|0|13|2025-11-19 11:27:03|
1925|5700281|160|73181606|149|3|0|129|2025-11-19 10:04:02|
1925|5700200|160|87082201|53|3|0|1390|2025-11-13 10:25:05|
1925|5100854|160|87089412|167|3|0|613|2025-11-19 11:25:05|
1925|5700240|160|85269299|17|3|0|1182|2025-11-13 11:24:02|
3471|5600798|160|39199099|8|6|0|168|2025-11-14 16:30:06|
1925|5100854|160|87085099|175|3|0|32828|2025-11-19 11:25:05|
3471|5600785|160|87088005|71|3|0|152|2025-11-19 19:35:02|
3471|5600792|160|73181599|46|6|0|522|2025-11-14 17:05:01|
3471|5600768|160|85371006|29|3|0|4646|2025-11-19 16:47:03|
3471|5600782|160|39199099|22|6|0|157|2025-11-19 15:41:01|
3471|5600789|160|73181599|30|3|0|50|2025-11-19 18:29:04|
3471|5600782|160|87089412|142|3|0|2594|2025-11-19 15:41:01|
1925|5100856|160|85365099|97|3|0|441|2025-11-19 11:27:03|
1925|5700279|160|94019999|75|3|0|9|2025-11-19 09:58:02|
3471|5600782|160|73181599|50|6|0|55|2025-11-19 15:41:01|
1925|5100856|160|87082201|187|3|0|181|2025-11-19 11:27:03|
3471|5600792|160|94012001|231|3|0|333|2025-11-14 17:05:01|
3471|5600785|160|84253101|23|3|0|1893|2025-11-19 19:35:02|
3471|5600766|160|73181599|84|6|0|35|2025-11-19 18:35:03|
3471|5600798|160|39269099|36|3|0|221|2025-11-14 16:30:06|
1925|5100854|160|87082999|93|3|0|170|2025-11-19 11:25:05|
1925|5700277|160|87089999|86|3|0|256|2025-11-19 09:58:01|
3471|5600785|160|39174001|3|3|0|394|2025-11-19 19:35:02|
1925|5100856|160|87083099|127|3|0|73|2025-11-19 11:27:03|
3471|5600785|160|87089203|79|3|0|299|2025-11-19 19:35:02|
1925|5700355|160|87082999|56|3|0|12|2025-11-20 11:41:02|
3471|5600792|160|39263002|11|3|0|316|2025-11-14 17:05:01|
3471|5600792|160|83021002|95|3|0|1830|2025-11-14 17:05:01|
3471|5600764|160|73269099|78|3|0|286|2025-11-19 19:00:03|
1925|5700282|160|73269099|5|6|0|7|2025-11-19 10:04:01|
3471|5600776|160|87082919|79|3|0|5807|2025-11-21 18:08:02|
3471|5600734|160|90153001|16|3|0|174|2025-11-20 21:45:00|
1925|5700281|160|84123199|53|3|0|457|2025-11-19 10:04:02|
3471|5600862|160|73181606|105|3|0|788|2025-11-14 16:48:01|
3471|5600766|160|73181401|48|3|0|5|2025-11-19 18:35:03|
3471|5600798|160|73181599|68|6|0|606|2025-11-14 16:30:06|
1925|5700327|160|87088005|123|3|0|344|2025-11-20 12:24:03|
3471|5600798|160|73181599|55|6|0|685|2025-11-14 16:30:06|
3471|5600788|160|73269099|4|3|0|848|2025-11-20 10:54:04|
1925|5100860|160|84099199|30|3|0|113|2025-11-19 11:28:07|
1925|5700271|160|40169304|127|3|0|25|2025-11-19 09:42:02|
3471|5600776|160|98020019|39|3|0|89|2025-11-21 18:08:02|
1925|5100856|160|87082999|156|3|0|743|2025-11-19 11:27:03|
1925|5100856|160|87089412|85|3|0|72|2025-11-19 11:27:03|
1925|5100856|160|73181599|39|3|0|13|2025-11-19 11:27:03|
1925|5700355|160|73181599|27|3|0|1077|2025-11-20 11:41:02|
3471|5600776|160|39235001|7|3|0|202|2025-11-21 18:08:02|
1925|5100856|160|87082999|151|3|0|42|2025-11-19 11:27:03|
1925|5001425|160|73269099|4|3|0|130|2025-11-19 12:01:01|
3471|5600789|160|94019999|221|3|0|80|2025-11-19 18:29:04|
3471|5600766|160|39269020|28|3|0|258|2025-11-19 18:35:03|
3471|5600798|160|87089999|216|3|0|668|2025-11-14 16:30:06|
1925|5700240|160|73181599|3|3|0|217|2025-11-13 11:24:02|
1925|5001422|160|73269099|5|3|0|220|2025-11-19 12:00:01|
3471|5600862|160|73181599|69|3|0|24|2025-11-14 16:48:01|
1925|5001425|160|73269099|12|3|0|5|2025-11-19 12:01:01|
3471|5600792|160|40169901|30|3|0|26|2025-11-14 17:05:01|
1925|5700332|160|73269099|3|3|0|5192|2025-11-21 12:20:01|
1925|5700281|160|73182291|75|3|0|105|2025-11-19 10:04:02|
3471|5600792|160|73182291|83|6|0|19|2025-11-14 17:05:01|
1925|5100856|160|73181599|22|6|0|563|2025-11-19 11:27:03|
1925|5700281|160|85122099|155|3|0|3051|2025-11-19 10:04:02|
3471|5600776|160|87082919|83|3|0|4356|2025-11-21 18:08:02|
3471|5600794|160|87082999|59|3|0|1057|2025-11-14 15:50:01|
1925|5700279|160|94019999|21|3|0|67|2025-11-19 09:58:02|
1925|5700327|160|73269099|132|3|0|604|2025-11-20 12:24:03|
3471|5600862|160|73181599|93|3|0|543|2025-11-14 16:48:01|
1925|5100854|160|39199099|221|3|0|6|2025-11-19 11:25:05|
3471|5600796|160|87085099|101|3|0|5031|2025-11-14 17:16:03|
3471|5600862|160|73181606|109|3|0|338|2025-11-14 16:48:01|
1925|5100859|160|73269099|2|6|0|2294|2025-11-19 11:28:06|
1925|5001388|160|87082201|69|3|0|12|2025-11-13 13:04:02|
3471|5600764|160|73181606|67|6|0|1766|2025-11-19 19:00:03|
3471|5600782|160|87089999|146|3|0|130|2025-11-19 15:41:01|
3471|5600782|160|87085099|120|3|0|21610|2025-11-19 15:41:01|
1925|5001423|160|87082999|165|3|0|45|2025-11-19 12:01:02|
1925|5100857|160|73269099|2|6|0|473|2025-11-19 11:27:02|
3471|5600895|160|94019999|114|3|0|72|2025-11-15 11:53:02|
1925|5700367|160|94019999|22|3|0|61|2025-11-21 18:30:05|
3471|5600787|160|39199099|22|3|0|6|2025-11-20 10:54:04|
1925|5100860|160|94019999|10|3|0|288|2025-11-19 11:28:07|
3471|5600782|160|39199099|19|3|0|23|2025-11-19 15:41:01|
3471|5600862|160|73269099|141|6|0|673|2025-11-14 16:48:01|
3471|5600796|160|87082999|85|3|0|348|2025-11-14 17:16:03|
3471|5600796|160|87089999|113|3|0|438|2025-11-14 17:16:03|
3471|5600770|160|87082999|108|3|0|145|2025-11-19 18:29:05|
1925|5001421|160|73181606|23|3|0|416|2025-11-19 12:01:02|
1925|5700329|160|87089999|5|3|0|349|2025-11-20 12:28:02|
3471|5600792|160|39263002|10|3|0|2582|2025-11-14 17:05:01|
1925|5700357|160|39199099|159|6|0|174|2025-11-21 11:53:02|
1925|5700279|160|83023091|55|3|0|25|2025-11-19 09:58:02|
1925|5700278|160|39232991|1|3|0|73|2025-11-19 09:58:02|
3577|5102382|521|87088099|25|3|0|89|2025-11-19 14:44:02|
3471|5600782|160|73182291|64|6|0|9|2025-11-19 15:41:01|
1925|5700357|160|87082999|91|3|0|188|2025-11-21 11:53:02|
3471|5600860|160|87082999|85|3|0|660|2025-11-14 16:30:07|
1925|5001425|160|87082999|6|3|0|32|2025-11-19 12:01:01|
1925|5001421|160|73181599|11|3|0|324|2025-11-19 12:01:02|
1925|5700273|160|87082999|59|3|0|23|2025-11-19 09:44:04|
3471|5600787|160|73269099|100|6|0|170|2025-11-20 10:54:04|
3471|5600764|160|73181599|59|6|0|138|2025-11-19 19:00:03|
1925|5700277|160|73181599|3|3|0|267|2025-11-19 09:58:01|
1925|5001421|160|87089999|42|3|0|373|2025-11-19 12:01:02|
1925|5100860|160|73181606|27|3|0|102|2025-11-19 11:28:07|
1925|5100856|160|87089999|147|3|0|642|2025-11-19 11:27:03|
1925|5700280|160|73269099|2|6|0|163|2025-11-19 10:02:01|
1925|5001425|160|40169901|40|3|0|54|2025-11-19 12:01:01|
1925|5001423|160|73262006|149|3|0|5|2025-11-19 12:01:02|
1925|5001423|160|73181401|129|6|0|9|2025-11-19 12:01:02|
3471|5600782|160|73181599|48|6|0|28|2025-11-19 15:41:01|
1925|5700280|160|73269099|1|6|0|678|2025-11-19 10:02:01|
1925|5100854|160|39199099|223|6|0|26|2025-11-19 11:25:05|
1925|5700354|160|73269099|1|6|0|2035|2025-11-20 11:40:02|
1925|5001421|160|73181606|22|6|0|196|2025-11-19 12:01:02|
3471|5600864|160|87082919|38|3|0|14769|2025-11-14 16:48:03|
1925|5001425|160|39174001|86|3|0|192|2025-11-19 12:01:01|
3471|5600862|160|83023091|146|3|0|257|2025-11-14 16:48:01|
1925|5700273|160|73181599|6|3|0|86|2025-11-19 09:44:04|
1925|5001421|160|73181599|6|6|0|487|2025-11-19 12:01:02|
3471|5600798|160|39199099|4|6|0|261|2025-11-14 16:30:06|
1925|5100856|160|39174001|115|3|0|455|2025-11-19 11:27:03|
1925|5700365|160|87089999|3|3|0|935|2025-11-21 13:40:02|
3471|5600782|160|94019999|152|3|0|18|2025-11-19 15:41:01|
1925|5001423|160|73181599|101|6|0|371|2025-11-19 12:01:02|
3471|5600862|160|73181599|56|3|0|305|2025-11-14 16:48:01|
1925|5001425|160|87089999|92|3|0|1510|2025-11-19 12:01:01|
1925|5700365|160|87089203|11|3|0|15320|2025-11-21 13:40:02|
3471|5600764|160|87082101|107|3|0|1911|2025-11-19 19:00:03|
3471|5600862|160|87088005|206|3|0|479|2025-11-14 16:48:01|
3471|5600768|160|40093106|9|3|0|423|2025-11-19 16:47:03|
1925|5100856|160|87082999|194|3|0|113|2025-11-19 11:27:03|
3471|5600862|160|87085099|202|3|0|14312|2025-11-14 16:48:01|
3471|5600787|160|94019999|280|3|0|149|2025-11-20 10:54:04|
3471|5600764|160|73182403|69|3|0|19|2025-11-19 19:00:03|
3471|5600766|160|73181599|61|3|0|286|2025-11-19 18:35:03|
3471|5600798|160|87082999|172|3|0|217|2025-11-14 16:30:06|
1925|5001394|160|73181599|194|3|0|305|2025-11-13 11:32:07|
1925|5700357|160|87082999|135|3|0|205|2025-11-21 11:53:02|
1925|5100856|160|73181599|7|6|0|389|2025-11-19 11:27:03|
1925|5700355|160|85269299|41|3|0|929|2025-11-20 11:41:02|
1925|5700329|160|87089412|27|3|0|13276|2025-11-20 12:28:02|
3471|5600798|160|39269099|34|3|0|168|2025-11-14 16:30:06|
3471|5600789|160|73181599|25|3|0|70|2025-11-19 18:29:04|
1925|5700273|160|87082999|22|3|0|184|2025-11-19 09:44:04|
1925|5001423|160|73181599|106|3|0|32|2025-11-19 12:01:02|
3471|5600766|160|73262006|117|3|0|5|2025-11-19 18:35:03|
1925|5001423|160|87085099|233|6|0|1525|2025-11-19 12:01:02|
3471|5600787|160|87089999|244|3|0|2968|2025-11-20 10:54:04|
3471|5600787|160|87082999|168|3|0|334|2025-11-20 10:54:04|
3471|5600764|160|85365099|97|3|0|306|2025-11-19 19:00:03|
3471|5600766|160|84833004|133|3|0|64|2025-11-19 18:35:03|
1925|5001423|160|87082999|94|3|0|209|2025-11-19 12:01:02|
1925|5700271|160|87082922|73|6|0|495|2025-11-19 09:42:02|
1925|5700357|160|39199099|115|3|0|25|2025-11-21 11:53:02|
3471|5600798|160|87082999|158|3|0|1431|2025-11-14 16:30:06|
1925|5700355|160|73182291|18|6|0|10|2025-11-20 11:41:02|
1925|5001425|160|87082999|200|3|0|3227|2025-11-19 12:01:01|
1925|5100856|160|73181599|39|6|0|20|2025-11-19 11:27:03|
3471|5600785|160|73269099|17|6|0|502|2025-11-19 19:35:02|
1925|5700281|160|85122099|154|3|0|3051|2025-11-19 10:04:02|
3471|5600794|160|87089412|105|3|0|5117|2025-11-14 15:50:01|
3471|5600766|160|85365099|145|3|0|329|2025-11-19 18:35:03|
1925|5700273|160|87082919|88|3|0|2904|2025-11-19 09:44:04|
3471|5600862|160|85371099|174|3|0|12884|2025-11-14 16:48:01|
1925|5100854|160|40091102|92|3|0|50|2025-11-19 11:25:05|
1925|5700281|160|39174001|114|3|0|336|2025-11-19 10:04:02|
3471|5600766|160|87082999|177|3|0|179|2025-11-19 18:35:03|
3577|5102403|521|73121099|1|6|0|1184|2025-11-18 13:44:01|
3471|5600785|160|87089999|90|3|0|244|2025-11-19 19:35:02|
1925|5700357|160|87082999|87|3|0|1349|2025-11-21 11:53:02|
3471|5600798|160|87082999|150|3|0|232|2025-11-14 16:30:06|
1925|5001423|160|87082999|85|3|0|3876|2025-11-19 12:01:02|
