Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|TasaContribucion|TipoTasa|FechaPagoReal
1925|5100827|160|94019999|60|3|16.00000|1|2025-11-12 16:35:05|
1925|5700357|160|73182291|46|3|16.00000|1|2025-11-21 11:53:02|
1925|5700277|160|85364199|20|3|16.00000|1|2025-11-19 09:58:01|
1925|5100829|160|94019999|27|3|16.00000|1|2025-11-12 16:35:03|
1925|5700217|160|73181599|10|3|16.00000|1|2025-11-13 09:58:01|
1925|5700275|160|87082999|12|3|16.00000|1|2025-11-19 09:51:01|
1925|5001388|160|87082999|131|3|16.00000|1|2025-11-13 13:04:02|
3471|5600864|160|87081099|35|6|3.00000|1|2025-11-14 16:48:03|
3471|5600866|160|70091099|13|3|16.00000|1|2025-11-14 16:09:02|
1925|5700339|160|73182403|36|6|35.00000|1|2025-11-22 10:51:00|
3471|5600778|160|87082999|210|3|16.00000|1|2025-11-21 18:31:03|
3471|5600866|160|87141099|104|3|16.00000|1|2025-11-14 16:09:02|
1925|5700236|160|39199099|52|6|35.00000|1|2025-11-13 10:49:01|
1925|5700206|160|73269099|5|6|35.00000|1|2025-11-13 10:47:04|
1925|5700343|160|70091099|36|3|16.00000|1|2025-11-22 10:57:01|
1925|5001388|160|94019999|119|3|16.00000|1|2025-11-13 13:04:02|
1925|5700242|160|73181599|54|6|35.00000|1|2025-11-13 11:23:02|
1925|5700357|160|84152001|138|3|16.00000|1|2025-11-21 11:53:02|
1925|5700357|160|73181599|24|6|35.00000|1|2025-11-21 11:53:02|
3471|5600798|160|73182403|97|3|16.00000|1|2025-11-14 16:30:06|
1925|5700218|160|73181606|105|3|16.00000|1|2025-11-13 10:05:03|
1925|5700331|160|73181599|18|6|35.00000|1|2025-11-21 12:15:02|
1925|5001392|160|84253101|28|3|16.00000|1|2025-11-13 13:04:03|
1925|5100829|160|73181606|38|3|16.00000|1|2025-11-12 16:35:03|
1925|5700240|160|87089999|63|3|16.00000|1|2025-11-13 11:24:02|
3471|5600779|160|73269099|6|6|35.00000|1|2025-11-21 12:26:01|
3471|5600779|160|73269099|8|6|35.00000|1|2025-11-21 12:26:01|
1925|5700240|160|87089203|19|3|16.00000|1|2025-11-13 11:24:02|
1925|5001388|160|94019999|115|3|16.00000|1|2025-11-13 13:04:02|
3471|5600862|160|39263002|27|3|16.00000|1|2025-11-14 16:48:01|
1925|5700343|160|73269099|6|6|35.00000|1|2025-11-22 10:57:01|
1925|5100827|160|87082999|175|3|16.00000|1|2025-11-12 16:35:05|
1925|5001386|160|87082919|139|3|16.00000|1|2025-11-13 13:04:02|
1925|5700357|160|73181599|28|6|35.00000|1|2025-11-21 11:53:02|
1925|5700277|160|85365099|63|3|16.00000|1|2025-11-19 09:58:01|
1925|5100829|160|73182291|39|6|35.00000|1|2025-11-12 16:35:03|
1925|5700238|160|73269099|60|6|35.00000|1|2025-11-13 14:41:01|
1925|5700331|160|87083099|126|3|16.00000|1|2025-11-21 12:15:02|
1925|5700203|160|73269099|1|6|35.00000|1|2025-11-13 10:28:03|
1925|5100823|160|87089904|184|3|16.00000|1|2025-11-12 16:31:00|
1925|5700200|160|87082999|67|3|16.00000|1|2025-11-13 10:25:05|
1925|5700338|160|73269099|3|6|35.00000|1|2025-11-22 10:50:02|
1925|5700357|160|39199099|119|3|16.00000|1|2025-11-21 11:53:02|
1925|5100825|160|87082999|65|3|16.00000|1|2025-11-12 16:35:02|
1925|5700214|160|85013199|71|3|16.00000|1|2025-11-12 18:15:01|
1925|5700238|160|87089904|125|3|16.00000|1|2025-11-13 14:41:01|
1925|5700343|160|40093106|29|3|16.00000|1|2025-11-22 10:57:01|
3471|5600794|160|87085099|90|6|3.00000|1|2025-11-14 15:50:01|
1925|5700240|160|70091099|47|3|16.00000|1|2025-11-13 11:24:02|
3471|5600776|160|87082999|98|3|16.00000|1|2025-11-21 18:08:02|
3471|5600776|160|98020019|59|3|16.00000|1|2025-11-21 18:08:02|
1925|5100827|160|87089999|126|3|16.00000|1|2025-11-12 16:35:05|
1925|5001394|160|73269099|34|6|35.00000|1|2025-11-13 11:32:07|
3471|5600770|160|83023091|19|3|16.00000|1|2025-11-19 18:29:05|
1925|5100827|160|39199099|106|6|35.00000|1|2025-11-12 16:35:05|
1925|5100823|160|73181599|142|3|16.00000|1|2025-11-12 16:31:00|
1925|5100825|160|87082999|49|3|16.00000|1|2025-11-12 16:35:02|
1925|5700357|160|87089999|77|3|16.00000|1|2025-11-21 11:53:02|
3471|5600778|160|87082999|168|3|16.00000|1|2025-11-21 18:31:03|
3471|5600862|160|39199099|9|6|35.00000|1|2025-11-14 16:48:01|
1925|5700236|160|84253101|25|3|16.00000|1|2025-11-13 10:49:01|
1925|5001394|160|73182403|69|3|16.00000|1|2025-11-13 11:32:07|
1925|5700331|160|73181606|40|6|35.00000|1|2025-11-21 12:15:02|
3471|5600796|160|87082999|37|3|16.00000|1|2025-11-14 17:16:03|
1925|5001386|160|87088005|84|3|16.00000|1|2025-11-13 13:04:02|
3471|5600776|160|94019999|140|3|16.00000|1|2025-11-21 18:08:02|
1925|5700331|160|73181599|81|3|16.00000|1|2025-11-21 12:15:02|
3471|5600798|160|87082999|191|3|16.00000|1|2025-11-14 16:30:06|
1925|5100825|160|87088005|127|3|16.00000|1|2025-11-12 16:35:02|
1925|5100854|160|39269020|122|3|16.00000|1|2025-11-19 11:25:05|
1925|5700205|160|73269099|2|3|16.00000|1|2025-11-13 10:42:02|
1925|5100823|160|73181599|92|6|35.00000|1|2025-11-12 16:31:00|
1925|5700218|160|73181599|24|3|16.00000|1|2025-11-13 10:05:03|
1925|5001428|160|73269099|2|3|16.00000|1|2025-11-19 12:00:03|
3471|5600778|160|40169304|26|3|16.00000|1|2025-11-21 18:31:03|
1925|5700218|160|73269099|46|3|16.00000|1|2025-11-13 10:05:03|
1925|5001388|160|87089999|28|3|16.00000|1|2025-11-13 13:04:02|
1925|5700226|160|73181599|3|3|16.00000|1|2025-11-12 18:32:01|
1925|5700344|160|73269099|1|3|16.00000|1|2025-11-22 10:59:01|
3471|5600860|160|40169901|17|3|16.00000|1|2025-11-14 16:30:07|
1925|5700204|160|87089999|98|3|16.00000|1|2025-11-13 10:37:02|
3471|5600778|160|40169999|32|3|16.00000|1|2025-11-21 18:31:03|
3471|5600778|160|98020019|91|3|16.00000|1|2025-11-21 18:31:03|
1925|5001386|160|87085099|197|6|3.00000|1|2025-11-13 13:04:02|
3471|5600796|160|84152001|7|3|16.00000|1|2025-11-14 17:16:03|
1925|5700339|160|87082922|33|6|3.00000|1|2025-11-22 10:51:00|
3471|5600862|160|39199099|22|6|35.00000|1|2025-11-14 16:48:01|
1925|5700236|160|39199099|40|3|16.00000|1|2025-11-13 10:49:01|
1925|5700218|160|73269099|133|3|16.00000|1|2025-11-13 10:05:03|
1925|5700281|160|87082999|64|3|16.00000|1|2025-11-19 10:04:02|
1925|5700331|160|73181599|7|3|16.00000|1|2025-11-21 12:15:02|
1925|5700218|160|73181599|12|6|35.00000|1|2025-11-13 10:05:03|
1925|5001388|160|87082919|138|3|16.00000|1|2025-11-13 13:04:02|
3471|5600862|160|87083011|200|6|5.00000|1|2025-11-14 16:48:01|
3471|5600766|160|83023091|125|3|16.00000|1|2025-11-19 18:35:03|
3471|5600794|160|87082999|52|3|16.00000|1|2025-11-14 15:50:01|
1925|5100829|160|84073304|50|3|16.00000|1|2025-11-12 16:35:03|
3471|5600778|160|87082999|203|3|16.00000|1|2025-11-21 18:31:03|
1925|5700335|160|73269099|15|3|16.00000|1|2025-11-21 12:21:01|
1925|5700218|160|73181599|8|3|16.00000|1|2025-11-13 10:05:03|
1925|5001390|160|87089999|58|3|16.00000|1|2025-11-13 13:04:03|
3471|5600789|160|87082999|172|3|16.00000|1|2025-11-19 18:29:04|
1925|5700226|160|39199099|81|3|16.00000|1|2025-11-12 18:32:01|
1925|5700240|160|87089999|15|3|16.00000|1|2025-11-13 11:24:02|
1925|5700218|160|85371006|201|3|16.00000|1|2025-11-13 10:05:03|
1925|5700281|160|87082999|130|3|16.00000|1|2025-11-19 10:04:02|
1925|5700367|160|87085099|45|3|16.00000|1|2025-11-21 18:30:05|
3471|5600862|160|73181599|93|6|35.00000|1|2025-11-14 16:48:01|
1925|5100827|160|87089412|68|3|16.00000|1|2025-11-12 16:35:05|
3471|5600862|160|73181606|108|3|16.00000|1|2025-11-14 16:48:01|
1925|5700339|160|87082922|33|3|16.00000|1|2025-11-22 10:51:00|
3471|5600792|160|85365099|123|3|16.00000|1|2025-11-14 17:05:01|
1925|5700204|160|87089999|19|3|16.00000|1|2025-11-13 10:37:02|
3471|5600778|160|87082999|236|3|16.00000|1|2025-11-21 18:31:03|
3471|5600778|160|87082999|295|3|16.00000|1|2025-11-21 18:31:03|
3471|5600794|160|87082919|42|3|16.00000|1|2025-11-14 15:50:01|
1925|5700226|160|85371099|58|3|16.00000|1|2025-11-12 18:32:01|
1925|5700339|160|85124001|47|3|16.00000|1|2025-11-22 10:51:00|
3471|5600864|160|87082999|69|3|16.00000|1|2025-11-14 16:48:03|
1925|5100831|160|87085099|50|6|3.00000|1|2025-11-12 16:35:03|
1925|5700218|160|73181599|19|3|16.00000|1|2025-11-13 10:05:03|
1925|5700338|160|39232991|2|3|16.00000|1|2025-11-22 10:50:02|
3471|5600767|160|39232991|2|3|16.00000|1|2025-11-21 15:26:02|
3471|5600864|160|73181599|17|3|16.00000|1|2025-11-14 16:48:03|
1925|5100825|160|70091099|84|3|16.00000|1|2025-11-12 16:35:02|
3471|5600862|160|87085099|203|3|16.00000|1|2025-11-14 16:48:01|
1925|5700331|160|73181599|24|3|16.00000|1|2025-11-21 12:15:02|
1925|5700238|160|73182403|65|6|35.00000|1|2025-11-13 14:41:01|
1925|5001386|160|73181606|89|6|35.00000|1|2025-11-13 13:04:02|
3471|5600778|160|87082999|195|3|16.00000|1|2025-11-21 18:31:03|
1925|5700356|160|56090002|1|3|16.00000|1|2025-11-21 11:51:02|
1925|5100829|160|87082919|46|3|16.00000|1|2025-11-12 16:35:03|
1925|5700213|160|73269099|2|6|35.00000|1|2025-11-12 18:15:00|
1925|5700343|160|39269099|8|3|16.00000|1|2025-11-22 10:57:01|
1925|5700200|160|87082999|37|3|16.00000|1|2025-11-13 10:25:05|
1925|5100825|160|73072202|30|6|35.00000|1|2025-11-12 16:35:02|
3471|5600862|160|73181599|66|3|16.00000|1|2025-11-14 16:48:01|
1925|5100860|160|87082999|51|3|16.00000|1|2025-11-19 11:28:07|
3471|5600767|160|73269099|7|3|16.00000|1|2025-11-21 15:26:02|
3471|5600798|160|40091102|38|3|16.00000|1|2025-11-14 16:30:06|
1925|5001394|160|73182403|53|3|16.00000|1|2025-11-13 11:32:07|
1925|5700228|160|87082999|7|3|16.00000|1|2025-11-13 09:35:05|
1925|5700281|160|39199099|123|3|16.00000|1|2025-11-19 10:04:02|
1925|5100823|160|87089999|8|3|16.00000|1|2025-11-12 16:31:00|
1925|5700226|160|73181599|7|6|35.00000|1|2025-11-12 18:32:01|
1925|5700343|160|73182291|20|6|35.00000|1|2025-11-22 10:57:01|
1925|5700345|160|87082999|29|3|16.00000|1|2025-11-22 10:59:02|
1925|5001394|160|73269099|209|6|35.00000|1|2025-11-13 11:32:07|
1925|5700203|160|73269099|3|6|35.00000|1|2025-11-13 10:28:03|
3471|5600789|160|73181599|37|3|16.00000|1|2025-11-19 18:29:04|
1925|5700226|160|39191001|73|3|16.00000|1|2025-11-12 18:32:01|
3471|5600866|160|87082999|51|3|16.00000|1|2025-11-14 16:09:02|
1925|5700218|160|73181599|10|3|16.00000|1|2025-11-13 10:05:03|
3471|5600778|160|87089999|283|3|16.00000|1|2025-11-21 18:31:03|
1925|5700357|160|73269099|52|3|16.00000|1|2025-11-21 11:53:02|
3471|5600798|160|73181599|76|6|35.00000|1|2025-11-14 16:30:06|
1925|5001386|160|73181599|29|3|16.00000|1|2025-11-13 13:04:02|
1925|5100827|160|87082201|200|3|16.00000|1|2025-11-12 16:35:05|
1925|5700347|160|39269099|53|3|16.00000|1|2025-11-24 13:15:00|
1925|5100829|160|73181504|33|3|16.00000|1|2025-11-12 16:35:03|
1925|5001394|160|87082999|111|3|16.00000|1|2025-11-13 11:32:07|
1925|5700365|160|87082999|19|3|16.00000|1|2025-11-21 13:40:02|
3471|5600782|160|73262006|71|3|16.00000|1|2025-11-19 15:41:01|
1925|5700204|160|85044099|58|3|16.00000|1|2025-11-13 10:37:02|
1925|5700214|160|87089412|40|3|16.00000|1|2025-11-12 18:15:01|
1925|5700347|160|85443099|35|3|16.00000|1|2025-11-24 13:15:00|
3471|5600862|160|73181599|62|3|16.00000|1|2025-11-14 16:48:01|
1925|5700238|160|73181599|72|6|35.00000|1|2025-11-13 14:41:01|
3471|5600860|160|94019999|113|3|16.00000|1|2025-11-14 16:30:07|
1925|5700361|160|87082999|1|3|16.00000|1|2025-11-21 13:26:01|
1925|5700359|160|87088005|46|3|16.00000|1|2025-11-21 11:54:06|
1925|5100824|160|73269099|3|6|35.00000|1|2025-11-12 16:35:04|
1925|5700238|160|87089203|96|3|16.00000|1|2025-11-13 14:41:01|
1925|5100831|160|87088005|28|3|16.00000|1|2025-11-12 16:35:03|
3471|5600789|160|73181599|27|6|35.00000|1|2025-11-19 18:29:04|
1925|5100829|160|94019999|2|3|16.00000|1|2025-11-12 16:35:03|
3471|5600796|160|87082999|58|3|16.00000|1|2025-11-14 17:16:03|
3471|5600778|160|87082999|182|3|16.00000|1|2025-11-21 18:31:03|
1925|5001423|160|84253101|215|3|16.00000|1|2025-11-19 12:01:02|
1925|5700214|160|73269099|2|3|16.00000|1|2025-11-12 18:15:01|
1925|5700218|160|87082101|155|3|16.00000|1|2025-11-13 10:05:03|
1925|5100854|160|73181606|176|6|35.00000|1|2025-11-19 11:25:05|
1925|5700200|160|87089999|10|3|16.00000|1|2025-11-13 10:25:05|
1925|5100823|160|73181599|2|6|35.00000|1|2025-11-12 16:31:00|
3471|5600798|160|87089999|220|3|16.00000|1|2025-11-14 16:30:06|
1925|5700350|160|87082999|19|3|16.00000|1|2025-11-24 13:18:02|
1925|5700335|160|87082201|47|3|16.00000|1|2025-11-21 12:21:01|
1925|5700212|160|87082919|9|3|16.00000|1|2025-11-12 18:08:01|
1925|5700218|160|85389001|47|3|16.00000|1|2025-11-13 10:05:03|
3471|5600864|160|39263002|6|3|16.00000|1|2025-11-14 16:48:03|
1925|5100854|160|87088005|44|3|16.00000|1|2025-11-19 11:25:05|
1925|5700218|160|87089412|93|3|16.00000|1|2025-11-13 10:05:03|
1925|5700238|160|39269014|1|3|16.00000|1|2025-11-13 14:41:01|
3471|5600778|160|87089999|286|3|16.00000|1|2025-11-21 18:31:03|
1925|5100856|160|85365099|96|3|16.00000|1|2025-11-19 11:27:03|
1925|5100832|160|73269099|1|6|35.00000|1|2025-11-12 16:40:01|
1925|5700204|160|87082999|47|3|16.00000|1|2025-11-13 10:37:02|
3471|5600787|160|73269099|96|6|35.00000|1|2025-11-20 10:54:04|
1925|5700206|160|73269099|5|3|16.00000|1|2025-11-13 10:47:04|
1925|5700218|160|73181599|48|6|35.00000|1|2025-11-13 10:05:03|
1925|5100831|160|87088005|29|3|16.00000|1|2025-11-12 16:35:03|
1925|5700357|160|39269099|186|3|16.00000|1|2025-11-21 11:53:02|
1925|5700273|160|87088099|29|3|16.00000|1|2025-11-19 09:44:04|
3471|5600799|160|73181599|3|3|16.00000|1|2025-11-14 15:49:03|
1925|5100823|160|73181599|70|6|35.00000|1|2025-11-12 16:31:00|
1925|5700242|160|94019999|53|3|16.00000|1|2025-11-13 11:23:02|
1925|5100856|160|73181599|63|3|16.00000|1|2025-11-19 11:27:03|
1925|5100827|160|39199099|91|3|16.00000|1|2025-11-12 16:35:05|
1925|5100831|160|87082999|42|3|16.00000|1|2025-11-12 16:35:03|
1925|5700281|160|83100099|94|3|16.00000|1|2025-11-19 10:04:02|
3471|5600776|160|98020019|31|3|16.00000|1|2025-11-21 18:08:02|
3577|5102368|521|39235001|7|6|15.00000|1|2025-11-13 19:27:00|
1925|5700210|160|40169999|60|3|16.00000|1|2025-11-12 17:57:01|
1925|5700281|160|73262006|43|3|16.00000|1|2025-11-19 10:04:02|
3471|5600860|160|87082999|55|3|16.00000|1|2025-11-14 16:30:07|
1925|5001386|160|73181599|18|6|35.00000|1|2025-11-13 13:04:02|
1925|5700240|160|85122099|40|3|16.00000|1|2025-11-13 11:24:02|
1925|5700337|160|87082999|7|3|16.00000|1|2025-11-21 12:23:01|
1925|5100860|160|87082999|57|3|16.00000|1|2025-11-19 11:28:07|
1925|5700224|160|87082919|14|3|16.00000|1|2025-11-12 18:26:02|
3471|5600794|160|87089412|105|3|16.00000|1|2025-11-14 15:50:01|
3471|5600858|160|94019999|99|3|16.00000|1|2025-11-14 17:16:03|
1925|5700281|160|73181599|9|6|35.00000|1|2025-11-19 10:04:02|
1925|5001392|160|83023091|39|3|16.00000|1|2025-11-13 13:04:03|
1925|5100825|160|39174001|122|3|16.00000|1|2025-11-12 16:35:02|
1925|5700357|160|39199099|115|6|35.00000|1|2025-11-21 11:53:02|
3471|5600776|160|40169901|25|3|16.00000|1|2025-11-21 18:08:02|
1925|5100825|160|39269099|124|3|16.00000|1|2025-11-12 16:35:02|
1925|5001388|160|94019999|120|3|16.00000|1|2025-11-13 13:04:02|
1925|5700281|160|85122099|155|3|16.00000|1|2025-11-19 10:04:02|
1925|5700200|160|87082201|25|3|16.00000|1|2025-11-13 10:25:05|
1925|5001386|160|73181599|24|6|35.00000|1|2025-11-13 13:04:02|
1925|5700226|160|87088099|49|3|16.00000|1|2025-11-12 18:32:01|
3471|5600789|160|73181599|47|6|35.00000|1|2025-11-19 18:29:04|
1925|5001426|160|56090002|6|6|10.00000|1|2025-11-19 12:00:02|
1925|5001394|160|84254299|168|3|16.00000|1|2025-11-13 11:32:07|
1925|5700210|160|70091099|45|3|16.00000|1|2025-11-12 17:57:01|
1925|5001394|160|73181599|63|3|16.00000|1|2025-11-13 11:32:07|
1925|5700331|160|87082201|105|3|16.00000|1|2025-11-21 12:15:02|
1925|5700230|160|87089999|2|3|16.00000|1|2025-11-13 09:40:03|
1925|5700227|160|56090002|1|6|10.00000|1|2025-11-13 09:35:04|
1925|5001423|160|87082201|75|3|16.00000|1|2025-11-19 12:01:02|
1925|5700357|160|87082999|67|3|16.00000|1|2025-11-21 11:53:02|
3471|5600862|160|39199099|18|6|35.00000|1|2025-11-14 16:48:01|
1925|5700226|160|39269099|103|3|16.00000|1|2025-11-12 18:32:01|
1925|5700327|160|87089412|84|3|16.00000|1|2025-11-20 12:24:03|
3471|5600798|160|39199099|24|3|16.00000|1|2025-11-14 16:30:06|
1925|5001386|160|87082999|116|3|16.00000|1|2025-11-13 13:04:02|
1925|5700233|160|73269099|2|6|35.00000|1|2025-11-13 10:43:02|
3471|5600782|160|73181606|59|6|35.00000|1|2025-11-19 15:41:01|
1925|5001423|160|87082902|182|3|16.00000|1|2025-11-19 12:01:02|
1925|5100827|160|39173999|129|3|16.00000|1|2025-11-12 16:35:05|
3577|5102368|521|85371006|23|3|16.00000|1|2025-11-13 19:27:00|
1925|5001388|160|39269099|41|3|16.00000|1|2025-11-13 13:04:02|
1925|5700327|160|73269099|23|6|35.00000|1|2025-11-20 12:24:03|
3471|5600794|160|87088099|101|3|16.00000|1|2025-11-14 15:50:01|
3471|5600864|160|87088099|94|3|16.00000|1|2025-11-14 16:48:03|
1925|5700279|160|87082999|45|3|16.00000|1|2025-11-19 09:58:02|
3471|5600778|160|87082999|298|3|16.00000|1|2025-11-21 18:31:03|
3471|5600792|160|87082999|151|3|16.00000|1|2025-11-14 17:05:01|
1925|5700226|160|73181599|2|6|35.00000|1|2025-11-12 18:32:01|
1925|5700327|160|73181599|130|3|16.00000|1|2025-11-20 12:24:03|
3577|5102368|521|84152001|20|3|16.00000|1|2025-11-13 19:27:00|
1925|5700238|160|85365099|133|3|16.00000|1|2025-11-13 14:41:01|
1925|5001388|160|87082201|68|3|16.00000|1|2025-11-13 13:04:02|
1925|5700336|160|73269099|4|6|35.00000|1|2025-11-21 12:23:00|
1925|5700331|160|73182291|46|3|16.00000|1|2025-11-21 12:15:02|
1925|5001390|160|94019999|4|3|16.00000|1|2025-11-13 13:04:03|
1925|5700216|160|87088005|80|3|16.00000|1|2025-11-12 18:20:01|
1925|5700240|160|85443099|33|6|5.00000|1|2025-11-13 11:24:02|
1925|5700281|160|84254299|109|3|16.00000|1|2025-11-19 10:04:02|
1925|5100830|160|39232991|2|3|16.00000|1|2025-11-12 16:35:03|
1925|5700218|160|73181599|13|6|35.00000|1|2025-11-13 10:05:03|
3471|5600778|160|40169999|29|3|16.00000|1|2025-11-21 18:31:03|
1925|5700336|160|73181599|7|3|16.00000|1|2025-11-21 12:23:00|
1925|5100825|160|73072202|30|3|16.00000|1|2025-11-12 16:35:02|
3471|5600794|160|87085099|89|3|16.00000|1|2025-11-14 15:50:01|
1925|5100856|160|87082999|108|3|16.00000|1|2025-11-19 11:27:03|
1925|5001392|160|39174001|48|3|16.00000|1|2025-11-13 13:04:03|
1925|5700238|160|73182291|54|6|35.00000|1|2025-11-13 14:41:01|
3471|5600862|160|87088005|205|3|16.00000|1|2025-11-14 16:48:01|
1925|5700331|160|73181606|41|6|35.00000|1|2025-11-21 12:15:02|
3471|5600786|160|73269099|1|6|35.00000|1|2025-11-19 19:35:01|
3471|5600862|160|39199099|8|6|35.00000|1|2025-11-14 16:48:01|
1925|5100823|160|85365099|187|3|16.00000|1|2025-11-12 16:31:00|
1925|5100831|160|73182403|41|6|35.00000|1|2025-11-12 16:35:03|
1925|5700331|160|73181599|32|6|35.00000|1|2025-11-21 12:15:02|
1925|5700218|160|87088005|174|3|16.00000|1|2025-11-13 10:05:03|
1925|5700226|160|39199099|86|3|16.00000|1|2025-11-12 18:32:01|
3471|5600778|160|73269099|107|3|16.00000|1|2025-11-21 18:31:03|
3471|5600778|160|98020019|64|3|16.00000|1|2025-11-21 18:31:03|
3471|5600798|160|73182102|90|3|16.00000|1|2025-11-14 16:30:06|
1925|5001386|160|87082999|189|3|16.00000|1|2025-11-13 13:04:02|
3471|5600768|160|87082999|47|3|16.00000|1|2025-11-19 16:47:03|
1925|5001390|160|73181606|49|6|35.00000|1|2025-11-13 13:04:03|
1925|5001394|160|40093106|137|3|16.00000|1|2025-11-13 11:32:07|
1925|5100827|160|87082999|198|3|16.00000|1|2025-11-12 16:35:05|
3471|5600778|160|94019999|313|3|16.00000|1|2025-11-21 18:31:03|
3471|5600778|160|90262003|305|3|16.00000|1|2025-11-21 18:31:03|
1925|5100827|160|85371099|140|3|16.00000|1|2025-11-12 16:35:05|
1925|5700216|160|87082201|59|3|16.00000|1|2025-11-12 18:20:01|
1925|5700232|160|94019999|46|3|16.00000|1|2025-11-13 09:50:05|
1925|5700331|160|40169999|68|3|16.00000|1|2025-11-21 12:15:02|
1925|5700242|160|87082999|69|3|16.00000|1|2025-11-13 11:23:02|
1925|5100824|160|73269099|8|6|35.00000|1|2025-11-12 16:35:04|
1925|5700359|160|94019999|63|3|16.00000|1|2025-11-21 11:54:06|
3471|5600778|160|85122099|126|3|16.00000|1|2025-11-21 18:31:03|
1925|5100827|160|73269099|149|3|16.00000|1|2025-11-12 16:35:05|
1925|5700202|160|87087099|7|3|16.00000|1|2025-11-13 10:26:04|
1925|5700332|160|73269099|1|6|35.00000|1|2025-11-21 12:20:01|
3471|5600794|160|87082999|53|3|16.00000|1|2025-11-14 15:50:01|
1925|5700235|160|73269099|1|3|16.00000|1|2025-11-13 10:48:03|
1925|5700226|160|87089999|59|3|16.00000|1|2025-11-12 18:32:01|
3471|5600778|160|40093106|23|3|16.00000|1|2025-11-21 18:31:03|
3471|5600778|160|87082999|234|3|16.00000|1|2025-11-21 18:31:03|
1925|5001386|160|73181606|89|3|16.00000|1|2025-11-13 13:04:02|
1925|5001386|160|73181599|15|3|16.00000|1|2025-11-13 13:04:02|
1925|5100825|160|87089999|134|3|16.00000|1|2025-11-12 16:35:02|
1925|5700347|160|87083099|20|3|16.00000|1|2025-11-24 13:15:00|
3471|5600858|160|87082999|37|3|16.00000|1|2025-11-14 17:16:03|
1925|5700204|160|87081099|83|3|16.00000|1|2025-11-13 10:37:02|
3471|5600782|160|87082919|106|3|16.00000|1|2025-11-19 15:41:01|
1925|5700341|160|87082999|4|3|16.00000|1|2025-11-22 10:54:02|
1905|5017408|160|98020019|9|3|16.00000|1|2025-11-14 18:36:06|
1925|5100825|160|73269099|28|3|16.00000|1|2025-11-12 16:35:02|
3471|5600780|160|87082999|16|3|16.00000|1|2025-11-19 19:29:03|
3471|5600798|160|87082201|131|3|16.00000|1|2025-11-14 16:30:06|
1925|5001394|160|73182403|53|6|35.00000|1|2025-11-13 11:32:07|
1925|5700238|160|85182202|129|3|16.00000|1|2025-11-13 14:41:01|
3471|5600778|160|87088005|254|3|16.00000|1|2025-11-21 18:31:03|
3471|5600736|160|94069099|1|3|16.00000|1|2025-11-20 16:19:03|
1925|5100827|160|87089999|71|3|16.00000|1|2025-11-12 16:35:05|
1925|5001388|160|87083099|27|3|16.00000|1|2025-11-13 13:04:02|
1925|5100823|160|73262006|131|3|16.00000|1|2025-11-12 16:31:00|
1925|5700359|160|83023091|53|3|16.00000|1|2025-11-21 11:54:06|
3471|5600794|160|87141099|126|3|16.00000|1|2025-11-14 15:50:01|
