Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
3577|5102368|521|87089999|35|1|29NO. DE PARTE : 5SYV-182570-8001  FACTURA: 25CFTTP6974|2025-11-13 19:27:00|
1925|5001425|160|85444299|100|1|No. De parte: 5SYV-150191-2000|2025-11-19 12:01:01|
1647|5017166|240|87032199|2|122|380Y-3 SJ220233|2025-11-27 16:22:03|
3043|5603320|523|87032199|1|118|LCELE1ZG8TM000393 380Y-3 SG150414|2025-11-10 18:13:01|
3043|5603320|523|87032199|1|79|LCELE1ZG3TM000317 380Y-3 SG150307|2025-11-10 18:13:01|
3471|5600948|160|87082999|51|2|No.Parte|2025-11-27 18:38:02|
3471|5600766|160|73181606|96|1|25CFTT405370-2|2025-11-19 18:35:03|
3471|5600860|160|87141099|108|1|25CFTT405303-2|2025-11-14 16:30:07|
3577|5102368|521|87089199|30|1|16NO. DE PARTE : 5HYV-181100-6001  FACTURA: 25CFTTP6974|2025-11-13 19:27:00|
1925|5100827|160|87082999|118|1|No. De parte: 5HYV-223024-6000-0BM00|2025-11-12 16:35:05|
1925|5100823|160|87082999|23|1|No. De parte: 5HYV-100411-6000|2025-11-12 16:31:00|
1925|5700242|160|87082999|39|1|No. De parte: 5HYV-032210-6000-H1M|2025-11-13 11:23:02|
3577|5102368|521|87088005|28|1|14NO. DE PARTE : 5HYV-060410-6000-0BP00  FACTURA: 25CFTTP6974|2025-11-13 19:27:00|
1925|5001386|160|39269099|127|1|No. De parte: 5HYV-353510-9001-0HQ00|2025-11-13 13:04:02|
3471|5600866|160|87082999|67|3|5HYV-221080-6000-H1M|2025-11-14 16:09:02|
3471|5600864|160|87082999|77|1|25CFTT405303-7|2025-11-14 16:48:03|
1925|5700238|160|73182403|87|1|No. De parte: 5HY#-221601-1000|2025-11-13 14:41:01|
3471|5600766|160|39199099|14|2|No.Parte|2025-11-19 18:35:03|
1647|5017166|240|87032199|1|199|380Y-3 SH190231|2025-11-27 16:22:03|
3043|5603320|523|87032199|1|111|LCELE1ZG7TM001065 380Y-3 SH160290|2025-11-10 18:13:01|
3043|5603320|523|87032199|1|41|LCELE1ZG0TM000601 380Y-3 SG220595|2025-11-10 18:13:01|
3471|5600944|160|87082999|122|4|5SYV-210003-8001|2025-11-27 19:08:01|
1925|5001421|160|87082999|141|1|No. De parte: 5SYV-260217-8300|2025-11-19 12:01:02|
3471|5600860|160|87089412|96|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600858|160|73181599|12|1|25CFTT405303-1|2025-11-14 17:16:03|
1925|5100827|160|40093205|54|1|No. De parte: 5HYV-120210A|2025-11-12 16:35:05|
3471|5600792|160|87089999|204|1|25CFTT405375|2025-11-14 17:05:01|
1925|5700242|160|94019999|3|1|No. De parte: 5HY1-133400-6000|2025-11-13 11:23:02|
1925|5700242|160|87082999|75|1|No. De parte: 5HYV-237020-6000-H1M|2025-11-13 11:23:02|
1925|5001388|160|87088005|135|1|No. De parte: 5HYV-450160-6000|2025-11-13 13:04:02|
3471|5600866|160|87082999|45|1|25CFTT405303-9|2025-11-14 16:09:02|
1925|5100830|160|73269099|5|1|No. De parte: TBT085|2025-11-12 16:35:03|
3471|5600792|160|94019999|232|2|No.Parte|2025-11-14 17:05:01|
1925|5700275|160|87082999|9|1|No. De parte: 5HYV-031304-6001-H1M|2025-11-19 09:51:01|
3471|5600948|160|87082999|40|3|5HYV-032130-6000-H1M|2025-11-27 18:38:02|
3043|5603320|523|87032199|1|72|LCELE1ZG3TM000723 380Y-3 SG220350|2025-11-10 18:13:01|
1925|5100831|160|39199099|24|1|No. De parte: 5HYV-046004-9000|2025-11-12 16:35:03|
3471|5600946|160|98020019|194|3|NO.PARTE|2025-11-28 20:35:00|
1925|5001421|160|73181606|163|1|No. De parte: 8030-040800-00001|2025-11-19 12:01:02|
3471|5600792|160|94019999|249|3|5SYV-134000-2600-22|2025-11-14 17:05:01|
1925|5700200|160|87089999|6|1|No. De parte: 5HYV-030009-6000-0BP00|2025-11-13 10:25:05|
3471|5600866|160|87089999|93|2|No.Parte|2025-11-14 16:09:02|
3471|5600792|160|73181599|55|2|No.Parte|2025-11-14 17:05:01|
3471|5600862|160|85443099|175|3|5HYV-150191-4200|2025-11-14 16:48:01|
3471|5600795|160|73269099|2|1|25CFTT405375-4|2025-11-14 15:49:02|
1647|5006994|240|87032199|2|7|380Y-3 SH290215|2025-11-14 17:36:10|
1925|5100827|160|87089999|170|1|No. De parte: 5HYV-030061-6000|2025-11-12 16:35:05|
1925|5700210|160|85365099|41|1|No. De parte: 5HYV-169500-6001|2025-11-12 17:57:01|
1925|5700212|160|87082919|9|1|No. De parte: 5HYV-807200-9001-0BM00|2025-11-12 18:08:01|
3043|5603392|523|87032199|1|8|LCELE1ZG5TM001047 380Y-3 SH190053|2025-11-18 18:43:01|
1925|5700302|160|39174001|130|1|No. De parte: 5HYV-353402-9000|2025-11-28 11:39:01|
1925|5100823|160|85365099|35|1|No. De parte: 5HYV-169500-6001|2025-11-12 16:31:00|
3043|5603323|520|87032199|1|76|LCELE1ZA7TM000834 380Y-3 SH190085|2025-11-10 18:13:00|
1925|5700312|160|87082999|19|1|No. De parte: 5HYV-031584-6000-H1M|2025-11-28 11:37:01|
3471|5600789|160|83023091|99|2|No.Parte|2025-11-19 18:29:04|
3471|5600792|160|87083099|171|3|5UWB-030110|2025-11-14 17:05:01|
1925|5001394|160|73181599|32|1|No. De parte: 0010-021017-0010|2025-11-13 11:32:07|
3471|5600858|160|87089203|66|2|No.Parte|2025-11-14 17:16:03|
1925|5001386|160|87088005|84|1|No. De parte: 5HYV-060110-6000A|2025-11-13 13:04:02|
3471|5600798|160|87082901|133|3|5HYV-043062-6000|2025-11-14 16:30:06|
3471|5600798|160|73269099|110|2|No.Parte|2025-11-14 16:30:06|
3471|5600792|160|73181599|54|3|30006-102060110|2025-11-14 17:05:01|
1925|5700200|160|87082201|25|1|No. De parte: 5HYV-031999-6000-H1|2025-11-13 10:25:05|
1925|5100830|160|39232991|1|1|No. De parte: 5HYV-132000-4500-20|2025-11-12 16:35:03|
3471|5600866|160|85365099|24|1|25CFTT405303-9|2025-11-14 16:09:02|
3043|5603392|523|87032199|1|24|LCELE1ZG6TM000604 380Y-3 SG220591|2025-11-18 18:43:01|
1925|5700306|160|73181599|133|1|No. De parte: 8010-000004|2025-11-28 11:04:03|
1925|5700226|160|87082999|124|1|No. De parte: 9030-220004|2025-11-12 18:32:01|
1925|5700224|160|87082999|6|1|No. De parte: 5HYV-021120-6000|2025-11-12 18:26:02|
3471|5600946|160|98020019|207|3|NO.PARTE|2025-11-28 20:35:00|
1925|5100858|160|87082999|17|1|No. De parte: 5HYV-032010-6001-H1M|2025-11-19 11:48:01|
1925|5700218|160|82060001|138|1|No. De parte: 5HYV-200100-4100|2025-11-13 10:05:03|
1925|5001394|160|73261999|80|1|No. De parte: 5HYV-020002-6000|2025-11-13 11:32:07|
3471|5600866|160|85371006|28|1|25CFTT405303-9|2025-11-14 16:09:02|
1925|5001386|160|87082999|120|1|No. De parte: 5HYV-223024-6000-0RT00|2025-11-13 13:04:02|
3471|5600798|160|73182291|91|3|30303-060900|2025-11-14 16:30:06|
3471|5600798|160|87082999|192|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600792|160|73182102|80|3|30301-060470|2025-11-14 17:05:01|
3471|5600866|160|87082999|53|1|25CFTT405303-9|2025-11-14 16:09:02|
1647|5006994|240|87032199|2|16|380Y-3 SH290279|2025-11-14 17:36:10|
3471|5600866|160|85371099|30|3|9AWV-151200-8000|2025-11-14 16:09:02|
3471|5600789|160|73181599|36|1|25CFTT405309-4|2025-11-19 18:29:04|
1925|5700302|160|87088005|84|1|No. De parte: 5HYV-105000-6001|2025-11-28 11:39:01|
3043|5603320|523|87032199|1|127|LCELE1ZG3TM001001 380Y-3 SH160242|2025-11-10 18:13:01|
3043|5603320|523|87032199|1|56|LCELE1ZG2TM000356 380Y-3 SG110101|2025-11-10 18:13:01|
1925|5700302|160|73269099|31|1|No. De parte: 30604-301300|2025-11-28 11:39:01|
3471|5600786|160|73269099|4|3|NO.PARTE|2025-11-19 19:35:01|
3471|5600866|160|87082999|61|1|25CFTT405303-9|2025-11-14 16:09:02|
3471|5600792|160|39269099|17|1|25CFTT405375-1|2025-11-14 17:05:01|
3471|5600866|160|87141099|102|1|25CFTT405303-9|2025-11-14 16:09:02|
3471|5600866|160|87082999|56|1|25CFTT405303-9|2025-11-14 16:09:02|
3471|5600798|160|73181599|56|2|No.Parte|2025-11-14 16:30:06|
1925|5001394|160|39199099|162|1|No. De parte: 5HYV-190040-6000|2025-11-13 11:32:07|
3471|5600866|160|84833004|20|2|No.Parte|2025-11-14 16:09:02|
1925|5700200|160|87082999|61|1|No. De parte: 5HYV-235030-6000-H1M|2025-11-13 10:25:05|
3471|5600792|160|70091099|38|2|No.Parte|2025-11-14 17:05:01|
3471|5600866|160|87082999|50|2|No.Parte|2025-11-14 16:09:02|
1925|5700279|160|87082901|17|1|No. De parte: 5HYV-043062-6000|2025-11-19 09:58:02|
1925|5700302|160|39269099|111|1|No. De parte: 5HYV-188002-6000|2025-11-28 11:39:01|
1925|5700216|160|87082999|20|1|No. De parte: 5HYV-032060-6000-H1M|2025-11-12 18:20:01|
1925|5100823|160|73181599|90|1|No. De parte: 30006-080035810|2025-11-12 16:31:00|
1925|5700302|160|73181606|80|1|No. De parte: 5HYV-070203-6000|2025-11-28 11:39:01|
3043|5603392|523|87032199|1|40|LCELE1ZG6TM001039 380Y-3 SH160233|2025-11-18 18:43:01|
1925|5700218|160|39269099|150|1|No. De parte: 5HYV-260222-9000|2025-11-13 10:05:03|
3471|5600862|160|73181606|108|1|25CFTT405303-5|2025-11-14 16:48:01|
1925|5001386|160|73182291|47|1|No. De parte: 30309-060900|2025-11-13 13:04:02|
3471|5600866|160|39263002|4|2|No.Parte|2025-11-14 16:09:02|
1925|5700204|160|73182102|10|1|No. De parte: 30301-060470|2025-11-13 10:37:02|
1925|5700204|160|40169304|118|1|No. De parte: 9AWA-120001-00001|2025-11-13 10:37:02|
3471|5600866|160|73269099|17|3|9010-020007|2025-11-14 16:09:02|
3471|5600798|160|87082201|131|2|No.Parte|2025-11-14 16:30:06|
3471|5600862|160|39199099|16|2|No.Parte|2025-11-14 16:48:01|
3471|5600798|160|87089999|210|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600785|160|98020019|68|1|25CFTT405309-1|2025-11-19 19:35:02|
3471|5600950|160|87082999|62|2|No.Parte|2025-11-27 18:19:02|
3043|5603323|520|87032199|1|12|LCELE1ZA1TM000845 380Y-3 SH190103|2025-11-10 18:13:00|
1647|5006933|240|87032199|3|31|380Y-3 SH190254|2025-11-10 10:37:06|
1647|5017166|240|87032199|2|170|380Y-3 SJ220217|2025-11-27 16:22:03|
3471|5600785|160|87089412|81|4|5HYV-050701A|2025-11-19 19:35:02|
3471|5600798|160|87082999|188|3|5SYV-032030-8000-H1M|2025-11-14 16:30:06|
3471|5600798|160|87082999|147|2|No.Parte|2025-11-14 16:30:06|
3471|5600794|160|84833004|31|2|No.Parte|2025-11-14 15:50:01|
1925|5001386|160|87089199|107|1|No. De parte: 5HYV-181100-9002|2025-11-13 13:04:02|
3471|5600795|160|73269099|4|1|25CFTT405375-4|2025-11-14 15:49:02|
1925|5001394|160|73181599|42|1|No. De parte: 30024-122130110|2025-11-13 11:32:07|
1925|5001386|160|87082999|189|1|No. De parte: 5HYV-032260-6001-H1M|2025-11-13 13:04:02|
3471|5600862|160|85365099|168|3|5HYV-169390-6000|2025-11-14 16:48:01|
3471|5600798|160|87082999|153|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600798|160|87082999|175|2|No.Parte|2025-11-14 16:30:06|
3471|5600785|160|87089999|92|2|No.Parte|2025-11-19 19:35:02|
3471|5600946|160|98020019|182|3|NO.PARTE|2025-11-28 20:35:00|
1925|5100827|160|87082101|124|1|No. De parte: 5HYV-341100-6000|2025-11-12 16:35:05|
3043|5603320|523|87032199|1|40|LCELE1ZG6TM000456 380Y-3 SG150346|2025-11-10 18:13:01|
3471|5600944|160|87082999|70|2|No.Parte|2025-11-27 19:08:01|
1925|5001421|160|39174001|114|1|No. De parte: 5HYV-353407-9000|2025-11-19 12:01:02|
3471|5600866|160|87082999|59|3|5HYV-101001-6000|2025-11-14 16:09:02|
3471|5600862|160|40093205|40|2|No.Parte|2025-11-14 16:48:01|
3471|5600862|160|83023091|146|2|No.Parte|2025-11-14 16:48:01|
3577|5102368|521|39199099|5|1|23NO. DE PARTE : 5HYV-19TA01-4100-12  FACTURA: 25CFTTP6974|2025-11-13 19:27:00|
3471|5600795|160|63079099|1|2|No.Parte|2025-11-14 15:49:02|
3471|5600862|160|39174001|4|2|No.Parte|2025-11-14 16:48:01|
1925|5001386|160|73182291|43|1|No. De parte: 30303-060900|2025-11-13 13:04:02|
1925|5700236|160|39199099|38|1|No. De parte: 5HYV-190006-6000|2025-11-13 10:49:01|
3471|5600792|160|94019999|256|2|No.Parte|2025-11-14 17:05:01|
1925|5001389|160|39232991|4|1|No. De parte: 5HYV-135000-4500-20|2025-11-13 11:32:02|
3471|5600766|160|87082999|246|3|5HYV-221101-6001-H1M|2025-11-19 18:35:03|
3471|5600948|160|87082999|46|1|25CFTT405952-7|2025-11-27 18:38:02|
3043|5603320|523|87032199|1|24|LCELE1ZGXTM000279 380Y-3 SG110125|2025-11-10 18:13:01|
1647|5006933|240|87032199|3|79|380Y-3 SH100095|2025-11-10 10:37:06|
3471|5600950|160|87089199|83|1|25CFTT405952-8|2025-11-27 18:19:02|
1925|5001425|160|73269099|12|1|No. De parte: 5HY0-223036|2025-11-19 12:01:01|
1925|5700242|160|87082999|35|1|No. De parte: 5HYV-032140-6001-H1M|2025-11-13 11:23:02|
3471|5600862|160|87089999|236|1|25CFTT405303-5|2025-11-14 16:48:01|
1925|5700238|160|73269099|173|1|No. De parte: 8080-000002|2025-11-13 14:41:01|
3471|5600858|160|39269099|5|1|25CFTT405303|2025-11-14 17:16:03|
3471|5600862|160|87082999|195|3|5HYV-041041-6001-0RT00|2025-11-14 16:48:01|
3471|5600792|160|87082101|134|3|5HYV-341300-6000|2025-11-14 17:05:01|
1925|5700240|160|85444299|10|1|No. De parte: 5BWV-156905-5000-M1|2025-11-13 11:24:02|
3471|5600798|160|39199099|5|2|No.Parte|2025-11-14 16:30:06|
3471|5600792|160|87082999|150|2|No.Parte|2025-11-14 17:05:01|
3471|5600792|160|87089412|189|2|No.Parte|2025-11-14 17:05:01|
1925|5700283|160|87082999|24|1|No. De parte: 5HYV-030510-6000-H1M|2025-11-19 10:05:03|
3471|5600948|160|98020019|83|3|NO.PARTE|2025-11-27 18:38:02|
1925|5100827|160|87089412|52|1|No. De parte: 5HYV-107300-6000|2025-11-12 16:35:05|
3043|5603320|523|87032199|1|62|LCELE1ZG7TM000983 380Y-3 SH190026|2025-11-10 18:13:01|
3471|5600950|160|87089999|101|1|25CFTT405952-9|2025-11-27 18:19:02|
3471|5600766|160|73181606|93|1|25CFTT405370-2|2025-11-19 18:35:03|
3471|5600792|160|87089999|213|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600866|160|87082999|72|1|25CFTT405303-9|2025-11-14 16:09:02|
3471|5600862|160|84879006|156|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600792|160|87088099|184|2|No.Parte|2025-11-14 17:05:01|
3471|5600794|160|85371099|37|1|25CFTT405375-2|2025-11-14 15:50:01|
3471|5600792|160|73181599|46|2|No.Parte|2025-11-14 17:05:01|
3471|5600792|160|94019999|244|1|25CFTT405375-1|2025-11-14 17:05:01|
3471|5600798|160|40169999|44|2|No.Parte|2025-11-14 16:30:06|
3471|5600798|160|73181401|49|2|No.Parte|2025-11-14 16:30:06|
3471|5600860|160|87082999|84|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600770|160|94019999|132|2|No.Parte|2025-11-19 18:29:05|
3471|5600950|160|98020019|135|1|25CFTT405952-8|2025-11-27 18:19:02|
3043|5603320|523|87032199|1|8|LCELE1ZGXTM001075 380Y-3 SG220368|2025-11-10 18:13:01|
1925|5700226|160|87087006|52|1|No. De parte: 5HYV-070501-6000|2025-11-12 18:32:01|
3471|5600950|160|40169901|17|1|25CFTT405952-9|2025-11-27 18:19:02|
1925|5001425|160|87082999|23|1|No. De parte: 5HYV-042055-9002|2025-11-19 12:01:01|
3471|5600862|160|73181599|87|1|25CFTT405303-5|2025-11-14 16:48:01|
1925|5700206|160|87082201|19|1|No. De parte: 5HYV-805200-9001|2025-11-13 10:47:04|
3471|5600798|160|49089099|47|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600792|160|87089999|196|1|25CFTT405375-1|2025-11-14 17:05:01|
3471|5600792|160|40169999|31|3|5ASV-132000-6000-23|2025-11-14 17:05:01|
1925|5001386|160|85365099|104|1|No. De parte: 5HYV-169080-6000|2025-11-13 13:04:02|
1925|5700238|160|87085099|148|1|No. De parte: 5HYV-270300-6000|2025-11-13 14:41:01|
1925|5001386|160|90328999|103|1|No. De parte: 5HYV-159010-6000|2025-11-13 13:04:02|
1925|5700218|160|73181606|105|1|No. De parte: 5HYV-110001-1F00|2025-11-13 10:05:03|
3471|5600862|160|73181599|71|1|25CFTT405303-5|2025-11-14 16:48:01|
1925|5700279|160|94019999|27|1|No. De parte: 5HYV-133000-4500-21|2025-11-19 09:58:02|
3471|5600950|160|85365099|38|1|25CFTT405952-9|2025-11-27 18:19:02|
1925|5100823|160|73181606|116|1|No. De parte: 30204-080810|2025-11-12 16:31:00|
1925|5100823|160|85443099|31|1|No. De parte: 5HYV-150100-4200|2025-11-12 16:31:00|
3471|5600950|160|98020019|128|2|FRACCION ORIGINAL 7318229199|2025-11-27 18:19:02|
3471|5600782|160|87088007|130|1|25CFTT405338-7|2025-11-19 15:41:01|
3471|5600862|160|87089999|225|2|No.Parte|2025-11-14 16:48:01|
3471|5600866|160|87082999|56|3|5HYV-043081-6000|2025-11-14 16:09:02|
3471|5600862|160|73202005|129|2|No.Parte|2025-11-14 16:48:01|
1925|5700238|160|73181599|17|1|No. De parte: 30006-080025810|2025-11-13 14:41:01|
3471|5600862|160|40169999|43|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600798|160|73181599|74|2|No.Parte|2025-11-14 16:30:06|
3471|5600862|160|39191001|6|1|25CFTT405303-5|2025-11-14 16:48:01|
1925|5700238|160|73181606|123|1|No. De parte: 5HYV-110001-1F00|2025-11-13 14:41:01|
1925|5700218|160|39263002|197|1|No. De parte: 9DQV-160920-6001-M1|2025-11-13 10:05:03|
1925|5700226|160|87089999|32|1|No. De parte: 5HYV-030062-6000|2025-11-12 18:32:01|
1925|5700279|160|83023091|79|1|No. De parte: 5SYV-135100-8001-22-H1|2025-11-19 09:58:02|
1647|5017166|240|87032199|2|6|PARTE NO. U26BZABBMUSEH, U26BZABRTUSEH|2025-11-27 16:22:03|
1925|5100823|160|87089203|11|1|No. De parte: 5HYV-021220-6000|2025-11-12 16:31:00|
1925|5100823|160|87089999|53|1|No. De parte: 5HYV-355410-9001|2025-11-12 16:31:00|
3471|5600946|160|87082999|100|1|25CFTT405952-4|2025-11-28 20:35:00|
3043|5603392|523|87032199|1|42|LCELE1ZG2TM001006 380Y-3 SH190038|2025-11-18 18:43:01|
1925|5700214|160|87085099|45|1|No. De parte: 5HYV-107200-6000|2025-11-12 18:15:01|
1925|5700218|160|73182403|43|1|No. De parte: 30801-02005|2025-11-13 10:05:03|
1925|5001388|160|87082999|10|1|No. De parte: 5HYV-030220-6000-H1M|2025-11-13 13:04:02|
1925|5001386|160|73181606|35|1|No. De parte: 30202-050110|2025-11-13 13:04:02|
3471|5600796|160|87082999|92|2|No.Parte|2025-11-14 17:16:03|
3471|5600792|160|39269099|22|3|5HYV-353530-9001-0HQ00|2025-11-14 17:05:01|
1925|5001386|160|85371006|99|1|No. De parte: 5HYV-150810-6000|2025-11-13 13:04:02|
1925|5700236|160|87089999|4|1|No. De parte: 5HY0-222010|2025-11-13 10:49:01|
1925|5700218|160|40093106|123|1|No. De parte: 5HYV-182050-6000|2025-11-13 10:05:03|
1925|5700204|160|73181599|111|1|No. De parte: 7020-120160|2025-11-13 10:37:02|
3471|5600782|160|87082999|112|1|25CFTT405338-6|2025-11-19 15:41:01|
3471|5600946|160|87089999|129|2|No.Parte|2025-11-28 20:35:00|
1925|5100823|160|73181599|113|1|No. De parte: 30121-060020870|2025-11-12 16:31:00|
1925|5100831|160|39199099|23|1|No. De parte: 5HYV-046003-9000|2025-11-12 16:35:03|
3471|5600946|160|98020019|149|3|NO.PARTE|2025-11-28 20:35:00|
3471|5600766|160|73182403|110|1|25CFTT405370-2|2025-11-19 18:35:03|
3471|5600862|160|73181599|70|1|25CFTT405303-5|2025-11-14 16:48:01|
1925|5700238|160|85371004|153|1|No. De parte: 5HYV-354100-9001-0DT00|2025-11-13 14:41:01|
1925|5700242|160|94019999|47|1|No. De parte: 5HYV-131310-6000-22-H1|2025-11-13 11:23:02|
1925|5700240|160|87089999|58|1|No. De parte: 5HYV-352200-9000|2025-11-13 11:24:02|
1925|5001394|160|73181606|107|1|No. De parte: 5HYV-070203-6000|2025-11-13 11:32:07|
3471|5600796|160|87082999|81|2|No.Parte|2025-11-14 17:16:03|
1925|5700200|160|87082999|2|1|No. De parte: 5HY0-030410|2025-11-13 10:25:05|
1925|5700242|160|73181504|55|1|No. De parte: 5HYV-134000-4500-23|2025-11-13 11:23:02|
1925|5700231|160|39232991|2|1|No. De parte: 5HYV-135000-4500-20|2025-11-13 09:49:02|
3471|5600864|160|87089999|101|3|5HYV-355080-9000|2025-11-14 16:48:03|
3471|5600778|160|98020019|58|1|FRACCION ORIGINAL 7318159903|2025-11-21 18:31:03|
3471|5600946|160|98020019|236|1|25CFTT405952-5|2025-11-28 20:35:00|
1925|5100827|160|87082999|188|1|No. De parte: 5HYV-032050-6000-H1M|2025-11-12 16:35:05|
1925|5100824|160|73269099|5|1|No. De parte: TBT085-01-01|2025-11-12 16:35:04|
1647|5017166|240|87032199|2|10|380Y-3 SJ160470|2025-11-27 16:22:03|
3471|5600785|160|87089412|81|3|NO.PARTE|2025-11-19 19:35:02|
3471|5600864|160|87082999|71|3|5HYV-032250-6001-H1M|2025-11-14 16:48:03|
1925|5700218|160|39269099|167|1|No. De parte: 5HYV-353520-9001|2025-11-13 10:05:03|
3471|5600798|160|73181599|73|3|30006-102130810|2025-11-14 16:30:06|
3471|5600792|160|85365099|118|2|No.Parte|2025-11-14 17:05:01|
1925|5001394|160|39199099|95|1|No. De parte: 5HYV-046005-9000|2025-11-13 11:32:07|
1925|5700232|160|87082999|35|1|No. De parte: 5HYV-032120-6000-H1M|2025-11-13 09:50:05|
3471|5600727|160|90318099|2|1|25CFMABTTP073|2025-11-13 09:40:06|
3471|5600798|160|73181599|59|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600792|160|85122099|111|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600864|160|87082999|46|2|No.Parte|2025-11-14 16:48:03|
1925|5700353|160|87082999|4|1|No. De parte: 5HYV-032230-6000-H1M|2025-11-20 11:39:04|
3471|5600946|160|87082999|110|2|No.Parte|2025-11-28 20:35:00|
1925|5100827|160|87088005|136|1|No. De parte: 5HYV-450160-6000|2025-11-12 16:35:05|
1925|5100827|160|39269099|88|1|No. De parte: 5HYV-188001-6000|2025-11-12 16:35:05|
3471|5600946|160|87089999|134|2|No.Parte|2025-11-28 20:35:00|
3471|5600776|160|87082999|135|3|5HYV-221102-6001-H1M|2025-11-21 18:08:02|
3471|5600862|160|40169999|44|3|5HYV-190026-6000|2025-11-14 16:48:01|
3471|5600792|160|73181599|69|2|No.Parte|2025-11-14 17:05:01|
3471|5600858|160|73181599|13|3|5BWV-040018-5000|2025-11-14 17:16:03|
3471|5600798|160|87082999|180|3|5HYV-043081-6000|2025-11-14 16:30:06|
1925|5700232|160|87082999|37|1|No. De parte: 5HYV-032140-6001-H1M|2025-11-13 09:50:05|
1925|5700218|160|87089999|65|1|No. De parte: 5HYV-002003-6000|2025-11-13 10:05:03|
1925|5001388|160|87082999|19|1|No. De parte: 5HYV-032160-6000-H1M|2025-11-13 13:04:02|
3471|5600860|160|87089904|97|2|No.Parte|2025-11-14 16:30:07|
3471|5600798|160|73181599|72|1|25CFTT405375-7|2025-11-14 16:30:06|
1925|5700218|160|87089999|159|1|No. De parte: 5HYV-352103-9000|2025-11-13 10:05:03|
3471|5600778|160|85071099|123|2|No.Parte|2025-11-21 18:31:03|
1925|5700306|160|73181599|2|1|No. De parte: 30001-122060160|2025-11-28 11:04:03|
1925|5100827|160|87082999|189|1|No. De parte: 5HYV-032070-6000-H1M|2025-11-12 16:35:05|
1925|5100827|160|87089999|133|1|No. De parte: 5HYV-355300-9001|2025-11-12 16:35:05|
3471|5600946|160|98020019|148|2|FRACCION ORIGINAL 7318159903|2025-11-28 20:35:00|
3471|5600787|160|87082999|193|1|25CFTT405309-3|2025-11-20 10:54:04|
1925|5700218|160|87089999|67|1|No. De parte: 5HYV-002012-6001|2025-11-13 10:05:03|
3471|5600864|160|87088005|91|2|No.Parte|2025-11-14 16:48:03|
3471|5600860|160|94019999|123|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600792|160|85365099|120|1|25CFTT405375|2025-11-14 17:05:01|
1925|5700218|160|73269099|133|1|No. De parte: 5HYV-187002-6000|2025-11-13 10:05:03|
1925|5700218|160|39174001|165|1|No. De parte: 5HYV-353409-9000|2025-11-13 10:05:03|
