Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SubdivisionFraccion|DescripcionMercancia|PrecioUnitario|ValorAduana|ValorComercial|ValorDolares|CantidadUMComercial|UnidadMedidaComercial|CantidadUMTarifa|UnidadMedidaTarifa|ValorAgregado|ClaveVinculacion|MetodoValorizacion|CodigoMercanciaProducto|MarcaMercanciaProducto|ModeloMercanciaProducto|PaisOrigenDestino|PaisCompradorVendedor|EntidadFedOrigen|EntidadFedDestino|EntidadFedComprador|EntidadFedVendedor|TipoOperacion|ClaveDocumento|FechaPagoReal
3471|5600792|160|87089999|209|99|TUBOS PREFORMADOS PARA REFRIGERANTE|120.62500|8685|8685|469.44|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600798|160|87082999|158|99|PARTE DE LA CARROCERIA|123.20833|8871|8871|479.52|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700369|160|85365099|44|01|INTERRUPTOR|34.00000|2720|2720|148.80|80.000|6|8.91000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:50:03|
1925|5700359|160|94019999|21|01|PARTE PARA ASIENTO|28.33750|2267|2267|124.00|80.000|6|8.63000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:54:06|
3471|5600792|160|85129007|114|05|REFLECTOR DE USO AUTOMOTRIZ|1.84722|266|266|14.40|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600860|160|94019999|117|01|PARTE PARA ASIENTO|6.66000|666|666|36.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
1925|5001421|160|40093106|87|02|TUBO DE CAUCHO|21.38235|1454|1454|79.56|68.000|6|2.34724|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5001423|160|73182403|153|00|PASADOR DE CHAVETA|0.18382|50|50|2.72|272.000|6|15.79222|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
3471|5600946|160|48191001|26|00|CARTON|19.04861|2743|2743|148.32|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
3471|5600946|160|98020019|163|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|1.66493|1918|1918|103.68|1152.000|6|23.04000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
3471|5600766|160|73181599|86|03|TORNILLO AUTOMOTRIZ|0.36667|88|88|4.80|240.000|6|4.80000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5001423|160|87082999|48|99|PARTE DE CARROCERÍA|8.95588|1218|1218|66.64|136.000|6|136.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5700306|160|84818022|115|00|VALVULA ELECTRONICA|291.31667|17479|17479|945.00|60.000|6|2.07000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
1925|5700304|160|87082999|34|99|PARTE DE LA CARROCERIA|4.62000|462|462|25.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:02|
1925|5001423|160|73182403|227|00|PASADOR DE CHAVETA|4.02206|547|547|29.92|136.000|6|7.89611|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5001421|160|73181599|17|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.09559|149|149|8.16|136.000|6|4.69449|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
3471|5600860|160|87082999|77|99|PARTE DE CARROCERIA|29.42000|2942|2942|159.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
3471|5600798|160|39269020|28|00|LOGOTIPO|27.01389|1945|1945|105.12|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1647|5016705|240|87032199|2|00|VEHICULO UTILITARIO|159893.34333|0|47968003|2613348.00|300.000|6|300.00000|6|14460730|0|0||CFMOTO|1000CC UTV CM1000UZ-8LK|USA|CHN| | | | |2|RT|2025-11-22 11:13:03|
3471|5600776|160|94019999|137|01|PARTE PARA ASIENTO|27.60000|3864|3864|211.40|140.000|6|67.58000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:08:02|
3471|5600792|160|87089999|214|99|TUBOS PREFORMADOS PARA REFRIGERANTE|256.22222|18448|18448|997.20|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5001386|160|84254299|114|00|GATO HIDRAHULICO|2407.50000|9630|9630|520.56|4.000|6|4.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5700283|160|87082999|104|99|PARTE PARA CARROCERIA|194.68333|11681|11681|639.00|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:05:03|
1925|5700271|160|85444299|20|04|CABLE CON CONEXIONES|25.23333|1514|1514|82.80|60.000|6|2.19000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:42:02|
1925|5700302|160|87088099|77|00|BARRA ESTABILIZADORA|90.08000|9008|9008|487.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
1925|5700308|160|73181606|28|04|TUERCAS|6.66000|1998|1998|108.00|300.000|6|220.83000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:14:03|
1925|5100860|160|87089999|38|99|SOPORTE|2.18750|175|175|9.60|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:28:07|
3471|5600789|160|85371099|119|99|MODULO DE CONTROL|899.58571|62971|62971|3444.70|70.000|6|1.40000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
1925|5700304|160|84152001|36|00|EQUIPO DE AIRE ACONDICIONADO|1750.32857|122523|122523|6624.10|70.000|6|70.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:02|
3577|5102337|521|98020019|61|00|TABLEROS DE INSTRUMENTOS|4392.50000|8785|8785|477.60|2.000|6|2.14000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
1925|5100854|160|87082999|31|99|PARTE DE LA CARROCERIA|12.25000|980|980|53.60|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5700281|160|73182291|38|99|ARANDELA DE ACERO|0.18333|22|22|1.20|120.000|6|13.36000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
1925|5700236|160|39269099|33|06|SUJETADOR AUTOMOTRIZ|1.11000|111|111|6.00|100.000|6|18.35000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:49:01|
3471|5600858|160|87089999|87|99|TUBOS PREFORMADOS PARA REFRIGERANTE|57.15000|1143|1143|61.80|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
1925|5700359|160|83023091|55|00|HERRAJE PARA VEHICULO|1.28125|205|205|11.20|160.000|6|17.26000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:54:06|
1925|5700356|160|73269099|5|99|MANUFACTURA DE ACERO|0.35714|20|20|1.12|56.000|6|1.17000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-21 11:51:02|
3471|5600794|160|39269099|8|06|SELLO|3.51389|506|506|27.36|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
1925|5001386|160|87082999|78|99|PARTE PARA CARROCERIA|49.76000|4976|4976|269.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5700283|160|87082999|102|99|PARTE DE CARROCERÍA|161.78333|9707|9707|531.00|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:05:03|
1925|5700277|160|73181599|5|03|PERNOS ROSCADOS DE ACERO DE USO AUTOMOTRIZ|0.91404|1042|1042|57.00|1140.000|6|55.99000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:58:01|
3577|5102337|521|87082999|39|99|PARTES DE LA CARROCERIA|22.00000|22|22|1.20|1.000|6|1.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
1925|5700302|160|73269099|31|03|ABRAZADERA DE ACERO|6.66000|666|666|36.00|100.000|6|9.05000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
3471|5600782|160|39263002|23|99|REFLECTOR DE USO AUTOMOTRIZ|219.71875|7031|7031|384.64|32.000|6|0.64000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 15:41:01|
1925|5700281|160|87089412|73|91|PARTE DE LA DIRECCION|81.53333|9784|9784|535.20|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
1925|5700316|160|87082999|33|99|PARTE PARA CARROCERIA|91.56000|9156|9156|495.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:26:01|
3577|5102337|521|87089999|48|99|TUBERIA PREFORMADA|128.00000|128|128|6.96|1.000|6|1.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
1925|5100854|160|87082999|28|99|PARTE DE LA CARROCERIA|20.11250|1609|1609|88.00|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5700281|160|39199099|102|00|ETIQUETA|0.36667|22|22|1.20|60.000|6|56.52000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
3471|5600792|160|87089999|208|99|TUBOS PREFORMADOS PARA REFRIGERANTE|22.75000|1365|1365|73.80|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600798|160|87082999|151|99|PARTE DE LA CARROCERIA|12.38889|892|892|48.24|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700357|160|84879006|58|00|ENGRASADORAS DE COPA STAUFFER|0.36562|234|234|12.80|640.000|6|13.35000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:53:02|
1925|5700333|160|90271001|2|00|SENSOR DE OXIGENO|192.86154|25072|25072|1371.50|130.000|6|130.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 12:20:02|
1925|5001386|160|73182403|113|00|PASADOR DE CHAVETA|4.07000|814|814|44.00|200.000|6|4.01329|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5700240|160|87089999|37|99|PEDAL|266.03125|25539|25539|1380.48|96.000|6|96.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:24:02|
1925|5100854|160|73181599|125|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.54830|1930|1930|105.60|3520.000|6|181.55860|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5001421|160|98020019|133|00|ETIQUETA AUTOADHESIVA|1.45588|99|99|5.44|68.000|6|2.34724|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
3577|5102337|521|39174001|3|00|ACCESORIO PARA TUBERIA|27.80000|278|278|15.10|10.000|6|1.25000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
1925|5700320|160|87082999|1|99|PARTES PARA CARROCERIA (ASIENTO DE MONTAJE)|8.69000|869|869|47.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:22:01|
3471|5600764|160|39269099|24|06|DISTRIBUIDOR DE VENTILACION|60.69167|7283|7283|398.40|120.000|6|2.40000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 19:00:03|
3471|5600770|160|94019999|140|01|PARTE PARA ASIENTO|14.61667|877|877|48.00|60.000|6|1.20000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:05|
1925|5700308|160|87082999|16|99|PARTE DE LA CARROCERIA|73.06667|2192|2192|118.50|30.000|6|30.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:14:03|
3577|5102337|521|87089999|55|99|TUBOS PREFORMADOS PARA REFRIGERANTE|15.50000|155|155|8.40|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
1925|5001421|160|87089999|169|99|PARTE DE LA SUSPENSION|7.30833|877|877|48.00|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5001421|160|49089099|137|99|ETIQUETAS ADHESIVAS IMPRESA DE PLASTICO|3.84375|246|246|13.44|64.000|6|2.20917|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
3471|5600862|160|39269099|35|06|SUJETADOR DE PLASTICO AUTOMOTRIZ|0.56000|56|56|3.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
3471|5600862|160|39263002|27|99|MANIJA|27.20000|1632|1632|88.20|60.000|6|1.20000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
1925|5700335|160|87082999|10|99|PARTE DE LA CARROCERÍA|40.03077|5204|5204|284.70|130.000|6|130.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 12:21:01|
1925|5700361|160|87082919|62|00|PUERTA|4500.33333|13501|13501|738.57|3.000|6|3.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 13:26:01|
3471|5600792|160|87082101|138|00|CINTURON DE SEGURIDAD|319.30556|22990|22990|1242.72|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5700240|160|84123199|9|00|CILINDRO DE MOVIMIENTO RECTILINEO|57.72000|5772|5772|312.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:24:02|
1925|5100854|160|85365099|193|08|INTERRUPTOR AUTOMOTRIZ|34.18750|2735|2735|149.60|80.000|6|4.78945|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5100854|160|85122002|49|00|CALAVERA|306.20000|24496|24496|1340.00|80.000|6|295.81514|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
3577|5102337|521|85371099|35|01|CARGADOR|71.00000|71|71|3.86|1.000|6|0.12000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
1925|5700306|160|87082999|61|99|PARTE DE LA CARROCERIA|20.35000|814|814|44.00|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
3471|5600789|160|73181599|67|05|TORNILLO|3.47500|973|973|53.20|280.000|6|5.60000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
1925|5700273|160|87089999|75|99|TUBOS PREFORMADOS PARA REFRIGERANTE|233.80000|14028|14028|767.40|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:44:04|
1925|5700351|160|87082999|3|99|PARTE DE CARROCERÍA|21.27000|4254|4254|230.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 14:22:01|
3577|5102337|521|39174001|6|00|ACCESORIO PARA TUBERIA|24.50000|245|245|13.30|10.000|6|3.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
1925|5001421|160|73181606|23|03|TUERCA DE ACERO|1.27941|1914|1914|104.72|1496.000|6|51.63949|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5700277|160|73181599|8|03|PERNOS ROSCADOS DE ACERO DE USO AUTOMOTRIZ|4.93556|2221|2221|121.50|450.000|6|22.10000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:58:01|
3471|5600798|160|73182291|91|99|ARANDELA DE ACERO|0.18750|27|27|1.44|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
3471|5600858|160|85013199|21|00|ACTUADOR ELECTRICO|523.55000|41884|41884|2264.00|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
1925|5700343|160|40093106|30|02|TUBO DE CAUCHO|17.74000|887|887|48.50|50.000|6|67.56000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:57:01|
3577|5102382|521|87082999|17|99|PARTE DE LA CARROCERIA|1.85000|370|370|20.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 14:44:02|
3471|5600862|160|40169999|46|07|ELEMENTO DE CAUCHO|0.55500|222|222|12.00|400.000|6|8.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
1925|5001386|160|87082999|180|99|PARTE DE LA CARROCERÍA|16.65000|1665|1665|90.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5100854|160|87082999|246|99|PARTE DE LA CARROCERIA|26.68750|2135|2135|116.80|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5100856|160|73269099|136|99|GRAPA DOBLE PARA TORNILLAR|0.54840|1711|1711|93.60|3120.000|6|194.32978|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:27:03|
3577|5102337|521|87082999|40|99|PARTE DE LA CARROCERIA|24.50000|49|49|2.64|2.000|6|2.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
1925|5700306|160|87082999|100|99|PARTE DE LA CARROCERÍA|114.70000|1147|1147|62.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
1925|5001423|160|85444299|214|04|CABLE CON CONEXIONES|24.30882|1653|1653|90.44|68.000|6|29.53881|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
3471|5600768|160|87082999|65|99|PARTE DE LA CARROCERIA|174.57500|6983|6983|382.00|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 16:47:03|
1925|5700316|160|87089999|15|99|TUBO PREFORMADO|33.66000|3366|3366|182.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:26:01|
3471|5600946|160|87082999|74|99|PARTE DE LA CARROCERIA|3.14444|1415|1415|76.50|450.000|6|450.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5700275|160|87082999|19|99|PARTE DE LA CARROCERÍA|2.20000|132|132|7.20|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:51:01|
3471|5600768|160|90328999|86|00|CONTROLADOR|582.41667|34945|34945|1911.60|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 16:47:03|
1925|5700230|160|85124001|21|00|Sistema de limpia parabrisas|1222.66667|7336|7336|396.54|6.000|6|36.56000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 09:40:03|
3471|5600794|160|87141099|119|00|PARTES PARA MOTOCICLETA|2.58889|932|932|50.40|360.000|6|360.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
3471|5600778|160|94019999|323|01|PARTE PARA ASIENTO|9.86806|1421|1421|77.76|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
1925|5700358|160|73269099|5|99|BASTIDOR PARA EMBALAJE|238.33333|1430|1430|78.24|6.000|6|55.30000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-21 11:53:01|
1925|5001386|160|87082999|61|99|PARTE DE LA CARROCERIA|4.07000|814|814|44.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
3471|5600796|160|73269099|6|03|ABRAZADERA|2.58333|186|186|10.08|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
3471|5600791|160|87082201|5|00|PARABRISAS|1399.73810|58789|58789|3215.94|42.000|6|42.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5001425|160|85044099|42|00|RECTIFICADOR DE CORRIENTE|354.81250|11354|11354|621.12|32.000|6|32.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:01|
3471|5600946|160|98020019|229|00|ETIQUETA AUTOADHESIVA|1.11111|160|160|8.64|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5700316|160|87089999|59|99|TUBO DE CONEXION|11.47000|1147|1147|62.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:26:01|
3471|5600768|160|39269099|5|06|MANUFACTURA DE PLASTICO DE USO AUTOMOTRIZ|4.02500|483|483|26.40|120.000|6|2.40000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 16:47:03|
3471|5600766|160|39269099|34|06|TAQUETE MACHO DE PLASTICO|0.18285|1130|1130|61.80|6180.000|6|123.60000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5700316|160|39269020|11|00|LOGOTIPO|27.19000|2719|2719|147.00|100.000|6|12.80000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:26:01|
1925|5700318|160|87082919|7|00|PUERTA|4577.90000|45779|45779|2475.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:24:02|
1925|5001423|160|87082919|251|00|PUERTA|4500.75000|18003|18003|984.84|4.000|6|4.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5700278|160|73269099|3|99|EMBALAJE DE ACERO|1087.57143|7613|7613|416.43|7.000|6|90.93000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-19 09:58:02|
1925|5700242|160|87082999|26|99|PARTE DE LA CARROCERÍA|11.10000|1110|1110|60.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:23:02|
1925|5700234|160|87082999|4|99|PARTE PARA CARROCERIA|149.47500|5979|5979|323.20|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:44:02|
1925|5700341|160|87082999|4|99|PARTE DE LA CARROCERIA|189.56000|9478|9478|518.50|50.000|6|50.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:54:02|
3471|5600776|160|85044099|65|00|RECTIFICADOR DE CORRIENTE|354.82500|14193|14193|776.40|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:08:02|
3471|5600798|160|87089999|205|99|SOPORTE|98.05000|9805|9805|530.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
3471|5600798|160|87082999|184|99|PARTE DE CARROCERIA|16.09722|1159|1159|62.64|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5001427|160|87088005|63|00|PARTE DE LA SUSPENSION|117.91071|6603|6603|361.20|56.000|6|56.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:00:05|
1925|5001421|160|87089999|42|99|TUBERIA PREFORMADA|34.00000|2312|2312|126.48|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
3471|5600944|160|87082999|129|08|SOPORTE DE CABINA|3.32986|1918|1918|103.68|576.000|6|576.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
1925|5700316|160|73181599|3|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.37000|111|111|6.00|300.000|6|22.70000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:26:01|
3471|5600766|160|39269099|32|06|SELLO|0.91667|110|110|6.00|120.000|6|2.40000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5700283|160|87082999|27|99|PARTE DE CARROCERÍA|13.16667|790|790|43.20|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:05:03|
1925|5700306|160|85371099|127|99|CONTROL PARA LUCES|137.25000|2745|2745|148.40|20.000|6|2.39000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
1925|5700312|160|94019999|35|01|PARTE PARA ASIENTO|5.55000|555|555|30.00|100.000|6|13.65000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:37:01|
3471|5600768|160|87082999|41|99|PARTE DE LA CARROCERIA|23.03333|1382|1382|75.60|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 16:47:03|
1925|5100856|160|87082999|152|99|PARTE DE CARROCERÍA|6.57500|526|526|28.80|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:27:03|
3471|5600864|160|87082999|55|99|PARTE DE LA CARROCERIA|2.04000|204|204|11.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
1925|5001388|160|87082999|11|99|PARTE DE CARROCERÍA|21.09000|4218|4218|228.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
3471|5600778|160|98020019|80|00|TUERCA|0.73090|421|421|23.04|576.000|6|11.52000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
1925|5700357|160|87082999|167|99|PARTE DE CARROCERÍA|161.77143|5662|5662|309.75|35.000|6|35.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:53:02|
3471|5600798|160|87089999|201|99|GANCHO DE CAJA DE CARGA|3.51389|1518|1518|82.08|432.000|6|432.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5001386|160|87082919|135|00|PUERTA|4629.33333|27776|27776|1501.38|6.000|6|6.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5100854|160|87089999|48|99|PEDAL|262.87500|21030|21030|1150.40|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5100856|160|85182202|183|99|ALTAVOCES|1520.20000|15202|15202|831.60|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:27:03|
1925|5700308|160|73181599|9|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.55489|2608|2608|141.00|4700.000|6|464.76000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:14:03|
3577|5102337|521|87089203|47|99|SILENCIADOR|1623.00000|1623|1623|88.24|1.000|6|1.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
3471|5600782|160|39199099|5|00|ETIQUETA AUTOADHESIVA|1.27778|92|92|5.04|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 15:41:01|
3471|5600768|160|87082919|32|00|PUERTA|4500.81250|72013|72013|3939.36|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 16:47:03|
3577|5102337|521|87082999|41|99|PARTE PARA CARROCERIA|22.00000|22|22|1.20|1.000|6|1.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-05 11:14:03|
3471|5600944|160|94019999|177|01|PARTES PARA ASIENTO DE USO AUTOMOTRIZ|4.43750|639|639|34.56|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
