Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
3471|6400146|160|87082999|60|4|5GYV-050620-1001|2026-01-03 00:54:01|
3178|6000234|160|87082999|26|2|25CFTT406510-4-IN|2026-01-15 22:14:01|
3471|6400019|160|98020019|164|1|25CFTT406475-1,FRACCION ORIGINAL 7318160603|2026-01-02 19:08:02|
3178|6000154|160|98020019|55|2|30601-112010|2026-01-09 12:32:04|
3178|6000516|160|87082999|84|2|NO. FACTURA: 25CFTT406482-1-IN|2026-01-13 21:54:01|
1925|6700024|160|87089203|16|1|25CFTT176702-6-INNo. De parte: 5HY0-021100-20000|2026-01-13 10:50:03|
3471|6400249|160|98020019|259|1|25CFTT177764, FRACCION ORIGINAL 7318159999|2026-01-28 14:24:02|
1925|6000115|160|87082999|41|1|No. De parte: 5HYV-221105-6000-H1M|2026-01-29 11:23:04|
3178|6000518|160|87089999|205|1|5HYV-183500-6000|2026-01-13 22:28:02|
3178|6000518|160|85365099|116|1|5HYV-169160-6000|2026-01-13 22:28:02|
3471|6400069|160|87089999|13|3|5HYV-030006-6000-0BP00|2026-01-09 11:58:02|
3471|6400148|160|87088005|76|1|25CFTT406465-10|2026-01-02 17:08:05|
3471|6400100|160|85371006|59|3|NO.PARTE|2026-01-15 09:26:01|
3471|6400029|160|87088005|122|3|7000-060003|2026-01-02 16:54:02|
3471|6400029|160|40169999|40|3|5HY0-220004|2026-01-02 16:54:02|
3471|6400146|160|87089999|111|3|5HY0-222010|2026-01-03 00:54:01|
3471|6400029|160|98020019|171|3|30006-060016810|2026-01-02 16:54:02|
3471|6400094|160|98020019|70|2|No.Parte|2026-01-15 08:44:02|
3471|6400025|160|85371099|61|3|5HYV-151900-6001|2026-01-02 17:50:08|
3178|6000150|160|87082999|7|2|5HYV-221050-6002-H1M|2026-01-08 17:37:04|
3178|6000518|160|98020019|54|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000520|160|87082999|15|2|NO. FACTURA: 25CFTT406482-9-IN|2026-01-13 22:28:01|
3471|6400364|160|84289099|1|1|25CFMABTTP113-1|2026-01-28 13:12:02|
1925|6000111|160|98020019|175|1|FA. ORIGINAL: 7318159903No. De parte: 30102-060016810|2026-01-29 11:24:04|
3178|6000520|160|87082999|29|2|NO. FACTURA: 25CFTT406482-9-IN|2026-01-13 22:28:01|
3178|6000516|160|94019999|43|1|5HYV-131310-6000-20-H1|2026-01-13 21:54:01|
3471|6400072|160|87088099|30|2|NO.PARTE|2026-01-09 18:35:07|
3471|6400025|160|87082999|94|1|25CFTT406475-5|2026-01-02 17:50:08|
3471|6400100|160|98020019|194|2|No.Parte|2026-01-15 09:26:01|
3471|6400029|160|87089412|137|1|25CFTT406467-5|2026-01-02 16:54:02|
3471|6400120|160|82074004|6|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400146|160|98020019|187|2|No.Parte|2026-01-03 00:54:01|
3471|6400020|160|39211991|1|3|TBQ004|2026-01-02 19:42:02|
3471|6400098|160|87082999|23|2|No.Parte|2026-01-15 09:13:02|
3471|6400025|160|98020019|205|2|No.Parte|2026-01-02 17:50:08|
3471|6400062|160|73269099|5|3|TBT085|2026-01-09 16:01:02|
3178|6000518|160|98020019|193|2|8708509999|2026-01-13 22:28:02|
3178|6000518|160|87082999|3|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
1925|6000111|160|87082919|134|1|No. De parte: 5HYV-807100-9001-0RT00|2026-01-29 11:24:04|
1925|6000109|160|87089999|53|1|No. De parte: 5HYV-002009-6001|2026-01-29 11:24:04|
1925|6700024|160|87082999|115|1|25CFTT176702-7-INNo. De parte: 5HY0-031329-0MP0M|2026-01-13 10:50:03|
3178|6000516|160|87082999|16|2|NO. FACTURA: 25CFTT406482-5-IN|2026-01-13 21:54:01|
3471|6400155|160|94019999|6|3|5HYV-133000-6001|2026-01-08 17:22:04|
3471|6400025|160|85291009|46|3|5HYV-170572-6000|2026-01-02 17:50:08|
3178|6000232|160|87082999|34|2|25CFTT406510-3-IN|2026-01-15 22:15:01|
3471|6400146|160|85365099|50|2|No.Parte|2026-01-03 00:54:01|
3471|6400146|160|98020019|168|3|30206-060570|2026-01-03 00:54:01|
3471|6400025|160|87088005|111|1|25CFTT406475-5|2026-01-02 17:50:08|
3471|6400029|160|39269099|22|2|No.Parte|2026-01-02 16:54:02|
3471|6400098|160|87082999|6|1|25CFTT406481-4|2026-01-15 09:13:02|
3471|6400148|160|87082999|56|1|25CFTT406465-9|2026-01-02 17:08:05|
3178|6000154|160|87088005|139|1|No.Parte|2026-01-09 12:32:04|
3178|6000518|160|87089999|147|1|5HYV-355080-9000|2026-01-13 22:28:02|
1925|6700024|160|87082999|159|1|25CFTT176702-7-INNo. De parte: 5HY0-230310-0MP0M|2026-01-13 10:50:03|
1614|6000508|160|98020019|68|3|FA:73261999|2026-01-28 13:34:05|
3471|6400249|160|98020019|251|2|No.Parte|2026-01-28 14:24:02|
1925|6700024|160|87082999|219|1|25CFTT176702-7-INNo. De parte: 7020-000160|2026-01-13 10:50:03|
3178|6000518|160|98020019|46|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3471|6400072|160|87088099|33|2|NO.PARTE|2026-01-09 18:35:07|
3471|6400148|160|98020019|137|3|5HYV-110001-1F00|2026-01-02 17:08:05|
3471|6400098|160|87082999|19|3|5HYV-031990-6000-H1M|2026-01-15 09:13:02|
3471|6400029|160|40169999|42|1|25CFTT406467-5|2026-01-02 16:54:02|
3471|6400025|160|48191001|22|2|No.Parte|2026-01-02 17:50:08|
3471|6400146|160|98020019|205|2|No.Parte|2026-01-03 00:54:01|
3471|6400029|160|70091099|51|2|No.Parte|2026-01-02 16:54:02|
3471|6400100|160|87088005|105|1|25CFTT406481-7|2026-01-15 09:26:01|
3471|6400025|160|87082999|76|3|5HYV-030600-6001|2026-01-02 17:50:08|
3471|6400014|160|87082999|94|3|5HYV-230600-6000-21|2026-01-09 18:05:09|
3178|6000518|160|98020019|42|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000516|160|87082999|13|1|5HYV-031306-6000-H1M|2026-01-13 21:54:01|
3471|6400249|160|98020019|228|3|30105-040016410|2026-01-28 14:24:02|
3471|6400250|160|73269099|10|3|TBT085-01-01|2026-01-28 14:24:03|
3178|6000518|160|98020019|168|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000516|160|87082999|15|2|NO. FACTURA: 25CFTT406482-5-IN|2026-01-13 21:54:01|
3471|6400014|160|87082999|82|4|5HYV-042055-9002|2026-01-09 18:05:09|
3471|6400021|160|87082999|46|1|25CFTT406475-3|2026-01-02 11:46:03|
3471|6400102|160|98020019|173|2|No.Parte|2026-01-14 11:08:04|
3471|6400029|160|39191001|2|2|No.Parte|2026-01-02 16:54:02|
3471|6400025|160|84879006|37|2|No.Parte|2026-01-02 17:50:08|
3471|6400146|160|98020019|142|1|25CFTT406465-7, FRACCION ORIGINAL 7318159903|2026-01-03 00:54:01|
3471|6400029|160|90262003|164|2|No.Parte|2026-01-02 16:54:02|
3471|6400102|160|87088005|72|3|5HYV-060110-6000A|2026-01-14 11:08:04|
3471|6400025|160|87083099|101|2|No.Parte|2026-01-02 17:50:08|
3178|6000154|160|98020019|119|1|NO.PARTE|2026-01-09 12:32:04|
3178|6000518|160|87088005|151|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000518|160|87089999|194|2|NO. FACTURA: 25CFTT406482-2-IN|2026-01-13 22:28:02|
1614|6001100|160|98020019|62|1|30309-060900|2026-01-28 16:48:06|
1925|6000119|160|98020019|127|1|FA. ORIGINAL: 7318229199No. De parte: 5HYV-135000-4500-24|2026-01-29 11:46:00|
3178|6000518|160|98020019|35|1|30110-421130010|2026-01-13 22:28:02|
3178|6000518|160|98020019|99|1|5HYV-107200-6000|2026-01-13 22:28:02|
3471|6400014|160|87082999|128|1|25CFTT406514-4|2026-01-09 18:05:09|
3471|6400025|160|87082999|91|2|No.Parte|2026-01-02 17:50:08|
3178|6000536|160|73181599|6|1|TBT085-01-05|2026-01-15 16:40:07|
3471|6400029|160|87088005|119|3|5HYV-450150-6000|2026-01-02 16:54:02|
3471|6400027|160|98020019|33|1|25CFTT406475-8,FRACCION ORIGINAL 7318159903|2026-01-02 13:47:02|
3471|6400026|160|73269099|13|1|25CFTT406475-5|2026-01-02 17:51:03|
3471|6400029|160|40093106|29|1|25CFTT406467-5|2026-01-02 16:54:02|
3178|6000232|160|98020019|65|2|25CFTT406510-9-IN|2026-01-15 22:15:01|
3471|6400025|160|82060001|26|1|25CFTT406475-5|2026-01-02 17:50:08|
3471|6400014|160|85129007|41|3|5190-160230-00002|2026-01-09 18:05:09|
3178|6000518|160|40093106|121|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000516|160|98020019|35|1|5HYV-032180-6001-H1M|2026-01-13 21:54:01|
1614|6000508|160|87082999|12|1|5HYV-041041-6001-0RT00|2026-01-28 13:34:05|
1614|6000517|160|73269099|6|1|NP: TBT054|2026-01-28 13:35:03|
3178|6000516|160|87082999|25|1|5HYV-032040-6000-H1M|2026-01-13 21:54:01|
3178|6000518|160|87088005|151|1|5HYV-450150-6000|2026-01-13 22:28:02|
3471|6400014|160|87082999|122|3|5SYV-230600-8002-25|2026-01-09 18:05:09|
3471|6400025|160|87089412|126|2|No.Parte|2026-01-02 17:50:08|
3178|6000234|160|87082999|66|2|25CFTT406510-4-IN|2026-01-15 22:14:01|
3471|6400029|160|98020019|172|2|No.Parte|2026-01-02 16:54:02|
3471|6400146|160|87089999|111|1|25CFTT406465-8|2026-01-03 00:54:01|
3471|6400146|160|87088099|99|3|NO.PARTE|2026-01-03 00:54:01|
3471|6400029|160|87089412|137|2|No.Parte|2026-01-02 16:54:02|
3471|6400100|160|40093106|21|1|25CFTT406481-6|2026-01-15 09:26:01|
3471|6400025|160|87088005|108|3|NO.PARTE|2026-01-02 17:50:08|
3471|6400158|160|87082999|7|2|NO.PARTE|2026-01-08 17:22:06|
3178|6000518|160|85371099|169|1|9AWV-151200-8000|2026-01-13 22:28:02|
3178|6000516|160|87082999|38|2|NO. FACTURA: 25CFTT406482-5-IN|2026-01-13 21:54:01|
3471|6400249|160|98020019|196|3|5HYV-133000-6000-20|2026-01-28 14:24:02|
3471|6400249|160|98020019|207|2|No.Parte|2026-01-28 14:24:02|
3178|6000516|160|94019999|56|1|5HYV-135000-4500-21|2026-01-13 21:54:01|
3178|6000518|160|98020019|46|1|30225-102810|2026-01-13 22:28:02|
3471|6400072|160|87082999|5|1|25CFTTP8345|2026-01-09 18:35:07|
3471|6400148|160|87082999|60|1|25CFTT406465-10|2026-01-02 17:08:05|
1905|6006286|160|98020019|17|1|TYP06002|2026-01-15 18:02:18|
3471|6400146|160|85044099|36|1|25CFTT406465-7|2026-01-03 00:54:01|
3471|6400021|160|87082999|3|1|25CFTT406475-2|2026-01-02 11:46:03|
3471|6400149|160|73269099|5|1|25CFTT406465-10|2026-01-02 16:54:02|
3471|6400019|160|87082999|93|1|25CFTT406475|2026-01-02 19:08:02|
3471|6400102|160|98020019|155|1|25CFTT406481-9 FRACCION ORIGINAL 3919909900|2026-01-14 11:08:04|
3471|6400025|160|87089999|136|1|25CFTT406475-6|2026-01-02 17:50:08|
3471|6400061|160|87082999|66|3|5HYV-031541-6000-H1M|2026-01-09 16:01:03|
3178|6000516|160|87082999|27|2|NO. FACTURA: 25CFTT406482-5-IN|2026-01-13 21:54:01|
3178|6000518|160|98020019|99|2|8708509904|2026-01-13 22:28:02|
1614|6000508|160|98020019|163|3|FA:39199099|2026-01-28 13:34:05|
1614|6000508|160|87088007|17|2|25CFTT177761-4|2026-01-28 13:34:05|
3178|6000518|160|39174001|143|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000516|160|87089203|69|1|5HYV-021100-6002|2026-01-13 21:54:01|
3471|6400014|160|98020019|252|3|5BWV-040007-5000|2026-01-09 18:05:09|
3471|6400120|160|82079099|19|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400100|160|98020019|216|1|25CFTT406481-7 FRACCION ORIGINAL 4901999900|2026-01-15 09:26:01|
3471|6400029|160|40169999|43|2|No.Parte|2026-01-02 16:54:02|
3471|6400021|160|87082999|21|2|No.Parte|2026-01-02 11:46:03|
3471|6400025|160|87089999|157|1|25CFTT406475-5|2026-01-02 17:50:08|
3471|6400160|160|94019999|63|2|No.Parte|2026-01-03 12:28:01|
3178|6000234|160|87082999|6|1|5HYV-031305-6000-H1M|2026-01-15 22:14:01|
3471|6400025|160|85371099|62|3|9AWV-151200-8000|2026-01-02 17:50:08|
3471|6400014|160|98020019|234|1|25CFTT406514-4 FRACCION ORIGINAL 7318229199|2026-01-09 18:05:09|
3178|6000516|160|84099199|68|2|NO. FACTURA: 25CFTT406482-1-IN|2026-01-13 21:54:01|
3178|6000516|160|87082999|76|1|5HYV-032220-6000-H1M|2026-01-13 21:54:01|
1614|6000508|160|98020019|56|3|FA:73181599|2026-01-28 13:34:05|
1614|6000508|160|98020019|165|1|5HYV-046008-6000|2026-01-28 13:34:05|
3178|6000518|160|98020019|161|2|7318159903|2026-01-13 22:28:02|
3178|6000518|160|87089203|80|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3471|6400014|160|39263002|6|2|No.Parte|2026-01-09 18:05:09|
3471|6400148|160|85364199|30|3|5BWV-150510-5300|2026-01-02 17:08:05|
3178|6000234|160|87082201|40|1|5HYV-237000-6000-29|2026-01-15 22:14:01|
3471|6400029|160|98020019|195|1|25CFTT406467-5,FRACCION ORIGINAL 7318159903|2026-01-02 16:54:02|
3471|6400029|160|39235001|5|3|5HYV-045002-6001|2026-01-02 16:54:02|
3471|6400025|160|85365099|52|1|25CFTT406475-5|2026-01-02 17:50:08|
3471|6400029|160|98020019|182|2|No.Parte|2026-01-02 16:54:02|
3178|6000238|160|73269099|2|1|TBT070|2026-01-15 18:27:05|
3471|6400025|160|87089999|138|1|25CFTT406475-6|2026-01-02 17:50:08|
3471|6400014|160|39269099|12|3|5HYV-188003-6000|2026-01-09 18:05:09|
3178|6000518|160|85122099|229|1|9AWV-160111-8002|2026-01-13 22:28:02|
3178|6000518|160|98020019|178|2|7326200699|2026-01-13 22:28:02|
1925|6000113|160|87082999|4|1|No. De parte: 5HYV-032160-6000-H1M|2026-01-29 11:24:03|
3471|6400249|160|87082999|103|3|5HYV-041043-6001-0BM00|2026-01-28 14:24:02|
3178|6000518|160|85122002|200|2|NO. FACTURA: 25CFTT406482-2-IN|2026-01-13 22:28:02|
1925|6700024|160|40169999|61|1|25CFTT176702-6-INNo. De parte: 7020-120103|2026-01-13 10:50:03|
3178|6000154|160|98020019|162|1|NO.PARTE|2026-01-09 12:32:04|
3471|6400120|160|82074004|3|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400096|160|87082999|26|3|NO.PARTE|2026-01-15 09:00:04|
3471|6400147|160|73269099|4|4|TBT070|2026-01-03 00:54:02|
3471|6400147|160|73269099|3|4|TBT054|2026-01-03 00:54:02|
3471|6400146|160|98020019|232|2|No.Parte|2026-01-03 00:54:01|
3471|6400160|160|87082999|44|3|5HYV-237080-6000-H1M|2026-01-03 12:28:01|
3178|6000240|160|73269099|5|1|TBT085-01-04|2026-01-15 18:27:05|
3471|6400025|160|87082999|85|3|5HYV-080009-6000|2026-01-02 17:50:08|
3471|6400014|160|40093106|18|2|No.Parte|2026-01-09 18:05:09|
1925|6700025|160|39269099|106|1|25CFTT176702-3-INNo. De parte: 8010-150003|2026-01-13 10:52:07|
3178|6000518|160|87082999|207|1|5HYV-223024-6000-0RT00|2026-01-13 22:28:02|
1614|6001100|160|98020019|60|3|FRACCION: 73182291|2026-01-28 16:48:06|
3471|6400249|160|87082999|136|3|5HYV-230630-6000-H1|2026-01-28 14:24:02|
3178|6000520|160|87082999|26|2|NO. FACTURA: 25CFTT406482-9-IN|2026-01-13 22:28:01|
1925|6700024|160|87082999|182|1|25CFTT176702-7-INNo. De parte: 5SYV-021200-6000|2026-01-13 10:50:03|
3471|6400014|160|84099199|31|3|0NYV-190001-2000|2026-01-09 18:05:09|
3471|6400146|160|98020019|205|1|25CFTT406465-7, FRACCION ORIGINAL 3919909900|2026-01-03 00:54:01|
3471|6400100|160|87082901|63|2|No.Parte|2026-01-15 09:26:01|
3471|6400160|160|87082999|30|1|25CFTT406465-4|2026-01-03 12:28:01|
3471|6400146|160|98020019|224|2|No.Parte|2026-01-03 00:54:01|
3471|6400021|160|87082999|59|1|25CFTT406475-3|2026-01-02 11:46:03|
3471|6400029|160|39269099|14|2|No.Parte|2026-01-02 16:54:02|
3471|6400103|160|73181599|2|3|TBT085-01-06|2026-01-14 11:40:04|
3471|6400025|160|87089412|130|3|5HYV-150820-6000|2026-01-02 17:50:08|
3471|6400014|160|39174001|2|2|No.Parte|2026-01-09 18:05:09|
3178|6000518|160|87089203|187|1|5HYV-021150-6000|2026-01-13 22:28:02|
3178|6000518|160|98020019|29|1|30024-102025870|2026-01-13 22:28:02|
1614|6000508|160|98020019|177|3|FA:73269099|2026-01-28 13:34:05|
1614|6000514|160|98020019|95|2|25CFTT177761-7 FA:94019999|2026-01-28 13:34:06|
3178|6000518|160|98020019|176|3|NO. FACTURA: 25CFTT406482-2-IN|2026-01-13 22:28:02|
3178|6000518|160|98020019|27|1|30006-102090810|2026-01-13 22:28:02|
3471|6400014|160|84836099|33|1|25CFTT406514-5|2026-01-09 18:05:09|
3471|6400019|160|98020019|183|2|No.Parte|2026-01-02 19:08:02|
3471|6400103|160|73269099|4|1|25CFTT406481-8|2026-01-14 11:40:04|
3471|6400029|160|40091102|27|3|9010-310001|2026-01-02 16:54:02|
3471|6400029|160|87089999|158|4|5HYV-183050-6000|2026-01-02 16:54:02|
3471|6400146|160|98020019|183|1|25CFTT406465-7, FRACCION ORIGINAL 7318240300|2026-01-03 00:54:01|
3471|6400019|160|98020019|150|1|25CFTT406475-1,FRACCION ORIGINAL 7318159903|2026-01-02 19:08:02|
3471|6400102|160|87082999|60|2|No.Parte|2026-01-14 11:08:04|
3471|6400146|160|98020019|235|2|No.Parte|2026-01-03 00:54:01|
3471|6400014|160|98020019|207|1|25CFTT406514-5 FRACCION ORIGINAL 7318159903|2026-01-09 18:05:09|
1925|6700024|160|85365099|87|1|25CFTT176702-7-INNo. De parte: 5ASV-169090-5300|2026-01-13 10:50:03|
3178|6000518|160|40169304|227|1|9AW#-120002-2500|2026-01-13 22:28:02|
3471|6400255|160|40093106|9|2|No.Parte|2026-01-28 14:24:04|
1614|6000514|160|87082999|2|1|5HYV-030510-6000-H1M|2026-01-28 13:34:06|
3178|6000518|160|87088007|87|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000516|160|87082999|6|1|5HYV-031039-6000-H1M|2026-01-13 21:54:01|
3471|6400014|160|98020019|212|2|No.Parte|2026-01-09 18:05:09|
3471|6400160|160|87082999|26|3|5HYV-032070-6000-H1M|2026-01-03 12:28:01|
3471|6400102|160|87088005|75|1|25CFTT406481-9|2026-01-14 11:08:04|
3471|6400019|160|39263002|4|2|No.Parte|2026-01-02 19:08:02|
3471|6400029|160|39269099|20|3|7030-150005|2026-01-02 16:54:02|
3471|6400029|160|98020019|177|3|NO.PARTE|2026-01-02 16:54:02|
3471|6400029|160|40169999|44|3|5HYV-043047-6000|2026-01-02 16:54:02|
3471|6400100|160|85365099|56|3|5HYV-169150-6000|2026-01-15 09:26:01|
3471|6400025|160|87082999|94|3|5SYV-210002-8001|2026-01-02 17:50:08|
3471|6400063|160|87088007|90|1|25CFTT406483-3|2026-01-08 18:20:10|
3178|6000517|160|73269099|7|2|NO. FACTURA: 25CFTT406482-2-A1|2026-01-13 21:54:01|
3178|6000518|160|39263002|111|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
1925|6000113|160|87082999|84|1|No. De parte: 5HYV-221108-6000-H1M|2026-01-29 11:24:03|
1614|6000516|160|98020019|75|1|5HYV-353510-9001-0HQ00|2026-01-28 13:35:03|
3178|6000518|160|84152001|136|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000518|160|98020019|71|2|7326909999|2026-01-13 22:28:02|
3471|6400061|160|39235001|7|3|5HYV-045001-6001|2026-01-09 16:01:03|
3471|6400025|160|87088005|112|2|No.Parte|2026-01-02 17:50:08|
3471|6400100|160|87089412|119|2|No.Parte|2026-01-15 09:26:01|
3471|6400019|160|87082999|71|1|25CFTT406475-1|2026-01-02 19:08:02|
3471|6400019|160|40093106|13|1|25CFTT406475-1|2026-01-02 19:08:02|
3471|6400146|160|98020019|159|3|30118-480130010|2026-01-03 00:54:01|
3471|6400029|160|82060001|55|2|No.Parte|2026-01-02 16:54:02|
3471|6400102|160|87088099|84|1|25CFTT406481-8|2026-01-14 11:08:04|
3471|6400160|160|87082999|34|3|5HYV-230100-6000-0BP00|2026-01-03 12:28:01|
3471|6400063|160|87089412|102|1|25CFTT406483-3|2026-01-08 18:20:10|
3178|6000518|160|87082999|94|1|5HYV-080008-6000|2026-01-13 22:28:02|
3178|6000520|160|87089999|5|1|5HYV-030008-6000|2026-01-13 22:28:01|
1614|6000516|160|98020019|56|2|25CFTT177761|2026-01-28 13:35:03|
1925|6000117|160|87089999|16|1|No. De parte: 5HYV-030010-6000|2026-01-29 11:23:03|
3178|6000518|160|98020019|39|2|7318160603|2026-01-13 22:28:02|
3178|6000515|160|39232991|2|2|NO. FACTURA: 25CFTT406482-5-A1|2026-01-13 21:53:00|
3471|6400067|160|87082201|31|1|25CFTT406483-7|2026-01-09 09:45:04|
3471|6400025|160|87082999|90|1|25CFTT406475-6|2026-01-02 17:50:08|
3471|6400102|160|98020019|107|1|25CFTT406481-8 FRACCION ORIGINAL 7318159903|2026-01-14 11:08:04|
3471|6400019|160|87082101|34|1|25CFTT406475-1|2026-01-02 19:08:02|
3471|6400120|160|82074004|8|2|No.Parte|2026-01-05 12:21:05|
3471|6400146|160|98020019|157|3|30110-480160010|2026-01-03 00:54:01|
3471|6400146|160|98020019|210|1|25CFTT406465-7, FRACCION ORIGINAL 4908909999|2026-01-03 00:54:01|
3178|6000232|160|87087099|64|2|25CFTT406510-9-IN|2026-01-15 22:15:01|
3471|6400025|160|87082999|77|2|No.Parte|2026-01-02 17:50:08|
3577|6300031|521|98020019|19|1|5HYV-132000-6000-20 25CFTTP8648FRACCION ORIGINAL: 9401.99.99.01|2026-01-09 11:36:01|
3178|6000518|160|39173999|139|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000518|160|98020019|11|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
1925|6000117|160|87089999|19|1|No. De parte: 5HYV-030061-6000|2026-01-29 11:23:03|
1614|6000514|160|87082999|24|1|5HYV-032090-6000-H1M|2026-01-28 13:34:06|
3178|6000518|160|98020019|21|1|30006-080075810|2026-01-13 22:28:02|
3178|6000518|160|40093106|120|1|5HYV-182040-6000|2026-01-13 22:28:02|
3471|6400063|160|98020019|139|2|No.Parte|2026-01-08 18:20:10|
3471|6400019|160|98020019|163|2|No.Parte|2026-01-02 19:08:02|
3471|6400100|160|98020019|211|3|5HYV-280300-6002|2026-01-15 09:26:01|
3471|6400025|160|85365099|48|1|25CFTT406475-6|2026-01-02 17:50:08|
3471|6400120|160|82075007|13|2|No.Parte|2026-01-05 12:21:05|
3471|6400029|160|98020019|194|3|30102-060016810|2026-01-02 16:54:02|
3471|6400146|160|98020019|221|2|No.Parte|2026-01-03 00:54:01|
3471|6400096|160|87082999|31|3|5HYV-032060-6000-H1M|2026-01-15 09:00:04|
3471|6400025|160|87089999|132|3|0NYV-111000-3000|2026-01-02 17:50:08|
3471|6400067|160|40169999|11|1|25CFTT406483-6|2026-01-09 09:45:04|
3178|6000518|160|87083099|159|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000518|160|98020019|37|1|30110-480190070|2026-01-13 22:28:02|
1614|6000514|160|87082201|44|1|5HYV-805200-9001|2026-01-28 13:34:06|
3471|6400249|160|98020019|233|1|25CFTT177764, FRACCION ORIGINAL 7318160603|2026-01-28 14:24:02|
3178|6000518|160|98020019|46|2|7318160603|2026-01-13 22:28:02|
3178|6000520|160|87082999|44|2|NO. FACTURA: 25CFTT406482-9-IN|2026-01-13 22:28:01|
3471|6400014|160|87082999|65|2|No.Parte|2026-01-09 18:05:09|
3471|6400021|160|87082999|19|3|5HYV-032140-6001-H1M|2026-01-02 11:46:03|
3471|6400100|160|98020019|206|2|No.Parte|2026-01-15 09:26:01|
3471|6400029|160|87082999|113|3|703A-200103|2026-01-02 16:54:02|
3471|6400021|160|87082999|41|3|5HYV-234020-6000-H1M|2026-01-02 11:46:03|
3471|6400019|160|98020019|191|2|No.Parte|2026-01-02 19:08:02|
3471|6400019|160|94019999|124|3|5ASV-134000-6000|2026-01-02 19:08:02|
3471|6400100|160|39174001|3|3|NO.PARTE|2026-01-15 09:26:01|
3471|6400025|160|90328999|161|3|5HYV-159010-6000|2026-01-02 17:50:08|
3471|6400014|160|87082999|80|1|25CFTT406514-4|2026-01-09 18:05:09|
3178|6000516|160|94019999|57|1|5HYV-135000-4500-22|2026-01-13 21:54:01|
3178|6000518|160|98020019|6|1|30006-060012810|2026-01-13 22:28:02|
3471|6400249|160|98020019|261|1|25CFTT177764, FRACCION ORIGINAL 7318229199|2026-01-28 14:24:02|
3471|6400365|160|84798999|10|3|5FYV-372100-030-001-W|2026-01-28 13:12:01|
3178|6000516|160|87087099|78|1|5HYV-11Z0AA-6000|2026-01-13 21:54:01|
3178|6000518|160|85013199|153|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3471|6400014|160|87082999|110|2|No.Parte|2026-01-09 18:05:09|
3471|6400021|160|87082999|40|3|5HYV-230630-6000-H1|2026-01-02 11:46:03|
3471|6400103|160|73269099|6|3|TBT085-01-01|2026-01-14 11:40:04|
3471|6400148|160|87088005|72|3|5HYV-060110-6000A|2026-01-02 17:08:05|
