Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClavePermiso|FirmaDescargo|NumeroPermiso|ValorComercialDolares|CantidadMUMTarifa|FechaPagoReal
1925|6000109|160|98020019|115|C1||1931R825038867|2235.84|96.00000|2026-01-29 11:24:04|
3471|6400174|160|98020019|166|C1||1931R825050575|97.92|1088.00000|2026-01-16 10:44:03|
1925|6000111|160|98020019|152|C1||1931R825050575|278.40|960.00000|2026-01-29 11:24:04|
3471|6400008|160|98020019|100|C1||1931R825050575|14.00|700.00000|2026-01-08 15:45:04|
3471|6400061|160|98020019|146|C1||1931R825050575|35.70|510.00000|2026-01-09 16:01:03|
1925|6100026|160|98020019|154|C1||1931R825050602|12.24|68.00000|2026-01-22 11:33:02|
1925|6100040|160|98020019|46|C1||1931R825034285|19.20|640.00000|2026-01-24 12:58:04|
1614|6000516|160|98020019|78|C1||1931R825050423|10918.88|112.00000|2026-01-28 13:35:03|
1925|6100040|160|98020019|152|C1||1931R825051346|1.60|160.00000|2026-01-24 12:58:04|
1925|6100105|160|98020019|167|C1||1931R826000899|7.48|68.00000|2026-01-22 18:57:02|
3471|6400100|160|98020019|190|C1||1931R825053462|2.00|100.00000|2026-01-15 09:26:01|
3471|6400061|160|98020019|198|C1||1931R825051346|1.70|85.00000|2026-01-09 16:01:03|
3471|6400213|160|98020019|88|C1||1931R826001628|68.40|120.00000|2026-01-20 16:17:03|
3471|6400240|160|98020019|128|C1||1931R825050575|50.40|360.00000|2026-01-26 09:17:02|
1925|6000111|160|98020019|195|C1||1931R826001358|26.40|240.00000|2026-01-29 11:24:04|
3471|6400249|160|98020019|186|C1||1931R826001628|19.20|160.00000|2026-01-28 14:24:02|
1925|6000119|160|98020019|103|C1||1931R825050575|14.40|480.00000|2026-01-29 11:46:00|
1614|6000082|160|98020019|168|C1||1931R825050575|31.20|1560.00000|2026-01-20 11:18:02|
1614|6000084|160|98020019|25|C1||1931R826001628|135.60|120.00000|2026-01-20 11:18:03|
1614|6000082|160|98020019|71|C1||1931R825050575|14.40|480.00000|2026-01-20 11:18:02|
3471|6400052|160|98020019|139|C1||1931R825050575|5.44|272.00000|2026-01-08 10:23:02|
1925|6000049|160|98020019|31|C1||1931R825050575|33.60|240.00000|2026-01-22 14:05:05|
3471|6400185|160|98020019|130|C1||1931R825050385|30.00|300.00000|2026-01-20 18:24:04|
1925|6100040|160|98020019|24|C1||1931R825050575|38.40|640.00000|2026-01-24 12:58:04|
3471|6400063|160|98020019|129|C1||1931R825050575|6.80|340.00000|2026-01-08 18:20:10|
1614|6000518|160|98020019|86|C1||1931R826001628|146.40|120.00000|2026-01-28 13:35:05|
3471|6400178|160|98020019|142|C1||1931R825050575|21.76|1088.00000|2026-01-16 10:11:03|
3178|6000148|160|98020019|65|C1||1931R825034636|7216.00|32.00000|2026-01-08 17:08:02|
1925|6100022|160|98020019|48|C1||1931R825050547|133.28|1904.00000|2026-01-22 16:58:03|
1925|6000111|160|98020019|161|C1||1931R825050575|19.20|480.00000|2026-01-29 11:24:04|
1614|6000082|160|98020019|244|C1||1931R825038867|2459.52|96.00000|2026-01-20 11:18:02|
3471|6400249|160|98020019|226|C1||1931R825050575|9.60|320.00000|2026-01-28 14:24:02|
1925|6100022|160|98020019|12|C1||1931R825050575|17.00|340.00000|2026-01-22 16:58:03|
3178|6000535|160|98020019|91|C1||1931R825051346|4.00|200.00000|2026-01-19 13:00:04|
1925|6000111|160|98020019|57|C1||1931R825050550|45.60|240.00000|2026-01-29 11:24:04|
1614|6000082|160|98020019|237|C1||1931R825051346|1.20|120.00000|2026-01-20 11:18:02|
3471|6400061|160|98020019|162|C1||1931R825050547|27.20|680.00000|2026-01-09 16:01:03|
3471|6400102|160|98020019|170|C1||1931R825050550|38.00|200.00000|2026-01-14 11:08:04|
1614|6000518|160|98020019|206|C1||1931R825050530|21.60|120.00000|2026-01-28 13:35:05|
3471|6400029|160|98020019|186|C1||1931R825050575|105.60|1320.00000|2026-01-02 16:54:02|
3471|6400029|160|98020019|254|C1||1931R825051346|1.20|120.00000|2026-01-02 16:54:02|
3471|6400185|160|98020019|119|C1||1931R825050616|60.00|600.00000|2026-01-20 18:24:04|
1925|6000049|160|98020019|67|C1||1931R825050575|14.40|480.00000|2026-01-22 14:05:05|
3471|6400215|160|98020019|155|C1||1931R825050575|40.00|500.00000|2026-01-20 12:39:02|
3471|6400240|160|98020019|165|C1||1931R825051346|9.60|120.00000|2026-01-26 09:17:02|
1925|6000111|160|98020019|173|C1||1931R825050575|33.60|240.00000|2026-01-29 11:24:04|
3178|6000535|160|98020019|90|C1||1931R825051346|5.00|100.00000|2026-01-19 13:00:04|
3178|6000972|160|98020019|91|C1||1931R826001518|268.00|16.00000|2026-01-24 12:02:13|
3471|6400249|160|98020019|268|C1||1931R825051346|1.60|80.00000|2026-01-28 14:24:02|
3471|6400025|160|98020019|184|C1||1931R825050424|5.44|544.00000|2026-01-02 17:50:08|
3178|6000516|160|98020019|52|C1||1931R825050602|18.00|100.00000|2026-01-13 21:54:01|
3178|6000230|160|98020019|26|C1||1931R825050575|2.00|200.00000|2026-01-16 08:31:01|
3471|6400061|160|98020019|178|C1||1931R825050385|37.40|340.00000|2026-01-09 16:01:03|
1925|6000049|160|98020019|15|C1||1931R825050575|21.60|720.00000|2026-01-22 14:05:05|
3471|6400253|160|98020019|108|C1||1931R825050493|358.80|78.00000|2026-01-22 17:27:05|
3178|6000146|160|98020019|78|C1||1931R825050424|23.04|2304.00000|2026-01-08 16:23:04|
3471|6400010|160|98020019|95|C1||1931R825050493|349.92|72.00000|2026-01-08 11:27:03|
3471|6400253|160|98020019|112|C1||1931R825050575|6.40|320.00000|2026-01-22 17:27:05|
3471|6400102|160|98020019|172|C1||1931R825050575|44.00|400.00000|2026-01-14 11:08:04|
3471|6400215|160|98020019|195|C1||1931R825050550|45.60|240.00000|2026-01-20 12:39:02|
1614|6000092|160|98020019|72|C1||1931R825050547|1.44|144.00000|2026-01-19 17:38:06|
3471|6400083|160|98020019|70|C1||1931R825050575|11.52|576.00000|2026-01-08 17:14:05|
3471|6400025|160|98020019|201|C1||1931R825050647|3862.56|48.00000|2026-01-02 17:50:08|
1614|6000512|160|98020019|53|C1||1931R826001009|302.40|360.00000|2026-01-23 19:24:02|
3471|6400249|160|98020019|246|C1||1931R825053462|1.60|80.00000|2026-01-28 14:24:02|
1925|6100040|160|98020019|64|C1||1931R825050385|6.40|640.00000|2026-01-24 12:58:04|
3471|6400249|160|98020019|207|C1||1931R825050575|11.20|560.00000|2026-01-28 14:24:02|
3577|6300039|521|98020019|19|C1||1931R825050550|7.00|100.00000|2026-01-15 13:54:01|
3471|6400100|160|98020019|205|C1||1931R825056909|1829.52|22.00000|2026-01-15 09:26:01|
1925|6000031|160|98020019|85|C1||1931R825050575|23.68|296.00000|2026-01-22 13:59:04|
1925|6000027|160|98020019|158|C1||1931R825051346|30.24|72.00000|2026-01-22 14:00:03|
3178|6000239|160|98020019|166|C1||1931R825050636|74.00|200.00000|2026-01-17 12:44:03|
3471|6400240|160|98020019|126|C1||1931R825050575|105.60|1320.00000|2026-01-26 09:17:02|
3471|6400029|160|98020019|208|C1||1931R825050547|158.40|3960.00000|2026-01-02 16:54:02|
3471|6400102|160|98020019|115|C1||1931R825050575|28.00|200.00000|2026-01-14 11:08:04|
3471|6400236|160|98020019|155|C1||1931R825050423|6487.68|96.00000|2026-01-22 15:02:01|
1925|6000113|160|98020019|54|C1||1931R825050550|20.40|120.00000|2026-01-29 11:24:03|
1925|6000027|160|98020019|197|C1||1931R825051346|5.76|72.00000|2026-01-22 14:00:03|
3471|6400240|160|98020019|151|C1||1931R825053462|2.40|120.00000|2026-01-26 09:17:02|
3471|6400100|160|98020019|191|C1||1931R825053462|2.00|100.00000|2026-01-15 09:26:01|
1925|6000119|160|98020019|137|C1||1931R825051346|1.20|120.00000|2026-01-29 11:46:00|
3471|6400100|160|98020019|172|C1||1931R825050575|64.00|400.00000|2026-01-15 09:26:01|
1925|6000027|160|98020019|198|C1||1931R825051346|1.44|72.00000|2026-01-22 14:00:03|
1614|6000072|160|98020019|7|C1||1931R825050575|24.00|150.00000|2026-01-07 20:04:00|
3471|6400100|160|98020019|189|C1||1931R825053462|1.00|100.00000|2026-01-15 09:26:01|
3178|6000954|160|98020019|228|C1||1931R825053462|3.20|160.00000|2026-01-24 13:42:01|
3471|6400148|160|98020019|144|C1||1931R825050547|360.00|12000.00000|2026-01-02 17:08:05|
3471|6400029|160|98020019|217|C1||1931R825050385|7.20|720.00000|2026-01-02 16:54:02|
1925|6100040|160|98020019|52|C1||1931R825050547|51.20|1280.00000|2026-01-24 12:58:04|
3471|6400029|160|98020019|252|C1||1931R825051346|9.60|120.00000|2026-01-02 16:54:02|
3471|6400019|160|98020019|178|C1||1931R825034636|30668.00|136.00000|2026-01-02 19:08:02|
3471|6400100|160|98020019|204|C1||1931R825050647|1302.00|100.00000|2026-01-15 09:26:01|
1925|6100040|160|98020019|169|C1||1931R825050636|118.40|320.00000|2026-01-24 12:58:04|
3471|6400174|160|98020019|190|C1||1931R825050547|65.28|816.00000|2026-01-16 10:44:03|
3471|6400100|160|98020019|188|C1||1931R825050385|16.00|1600.00000|2026-01-15 09:26:01|
3471|6400100|160|98020019|170|C1||1931R825050575|56.00|200.00000|2026-01-15 09:26:01|
1925|6100040|160|98020019|156|C1||1931R825051346|3.20|160.00000|2026-01-24 12:58:04|
3471|6400148|160|98020019|130|C1||1931R825050575|360.00|18000.00000|2026-01-02 17:08:05|
3471|6400065|160|98020019|200|C1||1931R825050612|137.70|170.00000|2026-01-08 17:13:05|
3577|6300039|521|98020019|20|C1||1931R825050550|36.00|200.00000|2026-01-15 13:54:01|
3471|6400240|160|98020019|181|C1||1931R825034859|49.50|50.00000|2026-01-26 09:17:02|
1614|6000092|160|98020019|75|C1||1931R825050534|7.20|144.00000|2026-01-19 17:38:06|
3471|6400146|160|98020019|217|C1||1931R825051346|1.60|160.00000|2026-01-03 00:54:01|
1614|6000072|160|98020019|96|C1||1931R825050575|2.64|132.00000|2026-01-07 20:04:00|
1925|6100103|160|98020019|196|C1||1931R826001314|70.04|7004.00000|2026-01-22 18:55:02|
3471|6400146|160|98020019|141|C1||1931R825050575|9.60|320.00000|2026-01-03 00:54:01|
3471|6400065|160|98020019|204|C1||1931R825050602|13.60|340.00000|2026-01-08 17:13:05|
3471|6400240|160|98020019|145|C1||1931R825050385|2.40|240.00000|2026-01-26 09:17:02|
3178|6000847|160|98020019|98|C1||1931R825050423|1344.60|20.00000|2026-01-24 12:17:03|
3471|6400240|160|98020019|123|C1||1931R825050575|33.60|480.00000|2026-01-26 09:17:02|
3471|6400025|160|98020019|209|C1||1931R825034859|133.28|136.00000|2026-01-02 17:50:08|
3178|6000561|160|98020019|134|C1||1931R825050385|1.44|144.00000|2026-01-22 17:22:04|
1925|6100109|160|98020019|14|C1||1931R825050575|24.48|272.00000|2026-01-22 19:03:01|
1925|6000051|160|98020019|127|C1||1931R825051346|50.40|120.00000|2026-01-22 14:05:05|
3178|6000954|160|98020019|63|C1||1931R825038867|1223.52|48.00000|2026-01-24 13:42:01|
3471|6400029|160|98020019|250|C1||1931R825050550|168.00|1200.00000|2026-01-02 16:54:02|
3471|6400240|160|98020019|157|C1||1931R825057868|27062.40|120.00000|2026-01-26 09:17:02|
1925|6100040|160|98020019|212|C1||1931R825051346|3.20|160.00000|2026-01-24 12:58:04|
1614|6001100|160|98020019|63|C1|STVX3YA3|1931R825053462|2.40|120.00000|2026-01-28 16:48:06|
3178|6000841|160|98020019|78|C1||1931R825051346|1.44|72.00000|2026-01-22 13:43:05|
1925|6100107|160|98020019|195|C1||1931R826001628|8.16|68.00000|2026-01-22 19:00:05|
3178|6000561|160|98020019|180|C1||1931R826000899|7.92|72.00000|2026-01-22 17:22:04|
1614|6000518|160|98020019|76|C1||1931R825050575|240.00|8000.00000|2026-01-28 13:35:05|
3178|6000841|160|98020019|95|C1||1931R825050530|30.24|144.00000|2026-01-22 13:43:05|
3471|6400050|160|98020019|135|C1||1931R825051346|8.16|136.00000|2026-01-07 17:58:03|
1614|6000508|160|98020019|73|C1||1931R825051346|32.40|1080.00000|2026-01-28 13:34:05|
3178|6000230|160|98020019|48|C1||1931R825050424|4.00|400.00000|2026-01-16 08:31:01|
1925|6100028|160|98020019|68|C1||1931R826001628|199.92|136.00000|2026-01-22 17:03:05|
1925|6100040|160|98020019|21|C1||1931R825050575|32.00|320.00000|2026-01-24 12:58:04|
1925|6100040|160|98020019|82|C1||1931R825050575|513.60|17120.00000|2026-01-24 12:58:04|
3178|6000954|160|98020019|167|C1||1931R825050575|19.20|960.00000|2026-01-24 13:42:01|
3178|6000847|160|98020019|122|C1||1931R826001628|8.00|160.00000|2026-01-24 12:17:03|
3178|6000943|160|98020019|120|C1||1931R826001518|2412.00|144.00000|2026-01-23 16:25:03|
3471|6400178|160|98020019|155|C1||1931R825050575|16.32|544.00000|2026-01-16 10:11:03|
1614|6001100|160|98020019|51|C1|STVX3YA3|1931R825050575|22.40|80.00000|2026-01-28 16:48:06|
1925|6100103|160|98020019|46|C1||1931R825050547|21.76|544.00000|2026-01-22 18:55:02|
1925|6000029|160|98020019|175|C1||1931R825050423|4975.02|74.00000|2026-01-22 14:00:07|
1925|6000029|160|98020019|77|C1||1931R825050575|54.72|2736.00000|2026-01-22 14:00:07|
3471|6400217|160|98020019|191|C1||1931R825050550|168.00|1200.00000|2026-01-19 18:01:03|
3471|6400236|160|98020019|147|C1||1931R825050575|68.40|2280.00000|2026-01-22 15:02:01|
3178|6000146|160|98020019|173|C1||1931R825050424|50.00|250.00000|2026-01-08 16:23:04|
3471|6400249|160|98020019|19|C1||1931R826001314|43.20|720.00000|2026-01-28 14:24:02|
1614|6000082|160|98020019|190|C1||1931R825050575|67.20|240.00000|2026-01-20 11:18:02|
3471|6400100|160|98020019|208|C1||1931R825050424|40.00|200.00000|2026-01-15 09:26:01|
1925|6000049|160|98020019|193|C1||1931R825050550|26.00|200.00000|2026-01-22 14:05:05|
3471|6400002|160|98020019|119|C1||1931R825050575|112.00|400.00000|2026-01-08 15:17:03|
1925|6100038|160|98020019|122|C1||1931R825050550|224.00|1600.00000|2026-01-24 13:04:01|
3471|6400213|160|98020019|8|C1||1931R826001358|16.80|240.00000|2026-01-20 16:17:03|
1614|6000078|160|98020019|101|C1||1931R825050385|1.20|120.00000|2026-01-20 11:17:04|
3471|6400178|160|98020019|147|C1||1931R825050575|10.88|272.00000|2026-01-16 10:11:03|
3178|6000230|160|98020019|40|C1||1931R825050385|4.00|400.00000|2026-01-16 08:31:01|
1614|6000084|160|98020019|77|C1||1931R826001628|36.00|120.00000|2026-01-20 11:18:03|
1925|6000119|160|98020019|104|C1||1931R825050575|60.00|2000.00000|2026-01-29 11:46:00|
3471|6400146|160|98020019|170|C1||1931R825050547|22.40|320.00000|2026-01-03 00:54:01|
3471|6400185|160|98020019|127|C1||1931R825050608|269.50|550.00000|2026-01-20 18:24:04|
1925|6100107|160|98020019|57|C1||1931R826001314|4.08|68.00000|2026-01-22 19:00:05|
3178|6000146|160|98020019|172|C1||1931R825050636|106.56|288.00000|2026-01-08 16:23:04|
3471|6400065|160|98020019|188|C1||1931R825050385|5.10|510.00000|2026-01-08 17:13:05|
3471|6400215|160|98020019|148|C1||1931R825050575|134.40|480.00000|2026-01-20 12:39:02|
3471|6400242|160|98020019|91|C1||1931R826001628|607.20|240.00000|2026-01-22 15:02:02|
1925|6100040|160|98020019|20|C1||1931R825050575|44.80|640.00000|2026-01-24 12:58:04|
3178|6000539|160|98020019|9|C1||1931R825050575|4.00|200.00000|2026-01-16 17:25:05|
3471|6400174|160|98020019|194|C1||1931R825050385|5.44|544.00000|2026-01-16 10:44:03|
3471|6400019|160|98020019|184|C1||1931R825051346|2.72|136.00000|2026-01-02 19:08:02|
1925|6100103|160|98020019|48|C1||1931R825050547|133.28|1904.00000|2026-01-22 18:55:02|
3471|6400215|160|98020019|13|C1||1931R826001314|12.00|240.00000|2026-01-20 12:39:02|
3471|6400081|160|98020019|156|C1||1931R825050575|7.68|384.00000|2026-01-08 15:44:02|
1925|6610024|160|98020019|39|C1||1931R825050612|115.60|136.00000|2026-01-22 11:29:02|
3178|6000535|160|98020019|6|C1||1931R825050575|8.00|200.00000|2026-01-19 13:00:04|
3471|6400052|160|98020019|136|C1||1931R825050575|16.32|272.00000|2026-01-08 10:23:02|
3471|6400100|160|98020019|157|C1||1931R825050575|12.00|600.00000|2026-01-15 09:26:01|
1925|6100103|160|98020019|32|C1||1931R825050575|3.30|22.00000|2026-01-22 18:55:02|
1925|6100040|160|98020019|81|C1||1931R825050575|398.40|13280.00000|2026-01-24 12:58:04|
1925|6100026|160|98020019|1|C1||1931R825050612|4.08|136.00000|2026-01-22 11:33:02|
1925|6100040|160|98020019|160|C1||1931R825051346|8.00|160.00000|2026-01-24 12:58:04|
3471|6400061|160|98020019|215|C1||1931R825038872|7019.28|72.00000|2026-01-09 16:01:03|
3471|6400061|160|98020019|185|C1||1931R825051346|6.80|85.00000|2026-01-09 16:01:03|
1614|6000092|160|98020019|73|C1||1931R825050385|2.88|288.00000|2026-01-19 17:38:06|
1925|6100026|160|98020019|113|C1||1931R825050424|4.08|136.00000|2026-01-22 11:33:02|
3471|6400019|160|98020019|132|C1||1931R825050575|163.20|5440.00000|2026-01-02 19:08:02|
3471|6400148|160|98020019|128|C1||1931R825050575|288.00|9600.00000|2026-01-02 17:08:05|
3471|6400249|160|98020019|250|C1||1931R825050544|57.60|320.00000|2026-01-28 14:24:02|
1925|6100026|160|98020019|58|C1||1931R826001437|256.36|68.00000|2026-01-22 11:33:02|
3471|6400027|160|98020019|29|C1||1931R825050612|8.16|272.00000|2026-01-02 13:47:02|
1925|6000045|160|98020019|5|C1||1931R825034285|14.40|480.00000|2026-01-22 14:06:03|
3178|6000230|160|98020019|20|C1||1931R825050575|20.00|200.00000|2026-01-16 08:31:01|
1925|6100040|160|98020019|136|C1||1931R825050608|230.40|640.00000|2026-01-24 12:58:04|
1905|6006286|160|98020019|20|C1||1931R825055986|16100.00|10000.00000|2026-01-15 18:02:18|
3471|6400029|160|98020019|190|C1||1931R825050575|67.20|240.00000|2026-01-02 16:54:02|
3178|6000535|160|98020019|88|C1||1931R825051346|2.00|100.00000|2026-01-19 13:00:04|
3178|6000539|160|98020019|1|C1||1931R825050575|16.00|800.00000|2026-01-16 17:25:05|
1614|6000090|160|98020019|104|C1||1931R825056909|1571.87|19.00000|2026-01-19 17:38:06|
3471|6400249|160|98020019|285|C1||1931R825050575|12.80|320.00000|2026-01-28 14:24:02|
3178|6000972|160|98020019|90|C1||1931R826001628|14.40|20.00000|2026-01-24 12:02:13|
1925|6000043|160|98020019|130|C1||1931R825050424|44.00|200.00000|2026-01-22 14:06:03|
1614|6000082|160|98020019|231|C1||1931R825051346|9.60|120.00000|2026-01-20 11:18:02|
3178|6000539|160|98020019|101|C1||1931R825038867|4816.56|188.00000|2026-01-16 17:25:05|
1925|6100040|160|98020019|43|C1||1931R825050575|51.20|640.00000|2026-01-24 12:58:04|
3178|6000841|160|98020019|90|C1||1931R825050647|2048.88|24.00000|2026-01-22 13:43:05|
1925|6000043|160|98020019|128|C1||1931R825050636|88.80|240.00000|2026-01-22 14:06:03|
3471|6400061|160|98020019|188|C1||1931R825051346|1.70|85.00000|2026-01-09 16:01:03|
3471|6400146|160|98020019|199|C1||1931R825056909|9480.24|114.00000|2026-01-03 00:54:01|
3471|6400019|160|98020019|176|C1||1931R825050612|2.72|272.00000|2026-01-02 19:08:02|
3471|6400148|160|98020019|140|C1||1931R825050424|70.40|320.00000|2026-01-02 17:08:05|
3178|6000954|160|98020019|229|C1||1931R825050550|179.20|640.00000|2026-01-24 13:42:01|
3178|6000561|160|98020019|267|C1||1931R825050575|18.72|936.00000|2026-01-22 17:22:04|
3471|6400255|160|98020019|5|C1||1931R826001314|14.40|240.00000|2026-01-28 14:24:04|
3471|6400061|160|98020019|168|C1||1931R825050550|95.20|340.00000|2026-01-09 16:01:03|
1614|6000082|160|98020019|72|C1||1931R825050424|9.60|960.00000|2026-01-20 11:18:02|
3471|6400100|160|98020019|183|C1||1931R825050547|84.00|1200.00000|2026-01-15 09:26:01|
1925|6000027|160|98020019|152|C1||1931R825051346|2.88|144.00000|2026-01-22 14:00:03|
3471|6400146|160|98020019|222|C1||1931R825050424|14.00|70.00000|2026-01-03 00:54:01|
3471|6400253|160|98020019|113|C1||1931R825038872|7799.20|80.00000|2026-01-22 17:27:05|
1614|6000072|160|98020019|64|C1||1931R825050493|213.84|44.00000|2026-01-07 20:04:00|
3471|6400174|160|98020019|162|C1||1931R825050575|27.20|272.00000|2026-01-16 10:44:03|
1614|6000072|160|98020019|109|C1||1931R825050575|11.44|572.00000|2026-01-07 20:04:00|
1614|6000078|160|98020019|105|C1||1931R825038867|545.04|72.00000|2026-01-20 11:17:04|
3471|6400253|160|98020019|109|C1||1931R826001314|587.52|144.00000|2026-01-22 17:27:05|
1614|6000082|160|98020019|226|C1||1931R825051346|9.60|120.00000|2026-01-20 11:18:02|
1925|6000049|160|98020019|10|C1||1931R825050575|151.20|5040.00000|2026-01-22 14:05:05|
3471|6400014|160|98020019|276|C1||1931R825051346|1.44|72.00000|2026-01-09 18:05:09|
3178|6000954|160|98020019|170|C1||1931R825050575|192.00|6400.00000|2026-01-24 13:42:01|
1614|6000092|160|98020019|70|C1||1931R825050612|122.40|144.00000|2026-01-19 17:38:06|
3471|6400100|160|98020019|215|C1||1931R825050636|74.00|200.00000|2026-01-15 09:26:01|
3471|6400215|160|98020019|142|C1||1931R826001628|165.60|120.00000|2026-01-20 12:39:02|
3178|6000154|160|98020019|50|C1||1931R825050385|5.76|576.00000|2026-01-09 12:32:04|
1925|6100109|160|98020019|104|C1||1931R826001628|69.36|68.00000|2026-01-22 19:03:01|
1925|6100040|160|98020019|225|C1||1931R825050550|60.80|320.00000|2026-01-24 12:58:04|
3178|6000561|160|98020019|160|C1||1931R825050547|331.20|1440.00000|2026-01-22 17:22:04|
1614|6000082|160|98020019|60|C1||1931R825050575|243.00|900.00000|2026-01-20 11:18:02|
3178|6000148|160|98020019|47|C1||1931R825038867|1084.32|144.00000|2026-01-08 17:08:02|
3471|6400255|160|98020019|100|C1||1931R825051346|28.80|80.00000|2026-01-28 14:24:04|
1905|6006286|160|98020019|13|C1||1931R825055986|20352.00|12800.00000|2026-01-15 18:02:18|
3471|6400234|160|98020019|7|C1||1931R826001314|36.00|240.00000|2026-01-22 15:22:02|
1614|6000518|160|98020019|192|C1||1931R825050575|7.20|360.00000|2026-01-28 13:35:05|
1905|6006286|160|98020019|9|C1||1931R825055986|3220.00|2000.00000|2026-01-15 18:02:18|
3471|6400213|160|98020019|84|C1||1931R826001628|36.00|120.00000|2026-01-20 16:17:03|
1925|6100109|160|98020019|100|C1||1931R826001314|6.80|136.00000|2026-01-22 19:03:01|
