Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SubdivisionFraccion|DescripcionMercancia|PrecioUnitario|ValorAduana|ValorComercial|ValorDolares|CantidadUMComercial|UnidadMedidaComercial|CantidadUMTarifa|UnidadMedidaTarifa|ValorAgregado|ClaveVinculacion|MetodoValorizacion|CodigoMercanciaProducto|MarcaMercanciaProducto|ModeloMercanciaProducto|PaisOrigenDestino|PaisCompradorVendedor|EntidadFedOrigen|EntidadFedDestino|EntidadFedComprador|EntidadFedVendedor|TipoOperacion|ClaveDocumento|FechaPagoReal
1614|6000082|160|73181599|52|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.35625|171|171|9.60|480.000|6|4.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:18:02|
3471|6400016|160|87082999|54|99|PARTE DE LA CARROCERIA|7.33333|528|528|29.52|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 11:16:04|
3471|6400065|160|87082999|65|99|PARTE DE LA CARROCERIA|394.26667|17742|17742|992.25|45.000|6|45.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 17:13:05|
1614|6000076|160|87082999|10|99|PARTE PARA CARROCERIA|4.27500|513|513|28.80|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:17:03|
3471|6400247|160|98020019|43|00|PARTES PARA AUTO|7.74250|3097|3097|176.00|400.000|6|8.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 11:44:04|
3178|6000847|160|98020019|129|00|TAQUETE HEMBRA DE PLASTICO|0.17819|2737|2737|153.60|15360.000|6|15.36000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:17:03|
3471|6400185|160|98020019|173|00|PARTE DEL EJE|48.64000|24320|24320|1365.00|500.000|6|10.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 18:24:04|
3577|6300041|521|87082999|3|99|CUBIERTA|9.25000|37|37|2.04|4.000|6|4.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 18:30:01|
3471|6400146|160|98020019|210|00|ETIQUETAS ADHESIVAS IMPRESA DE PLASTICO|3.22500|645|645|36.00|200.000|6|4.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
3471|6400160|160|87082999|41|99|PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES|15.95000|319|319|17.80|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 12:28:01|
3471|6400146|160|98020019|184|00|PASADOR DE CHAVETA|0.17969|115|115|6.40|640.000|6|115.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
3471|6400146|160|98020019|154|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.71562|229|229|12.80|320.000|6|105.60000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
1614|6000076|160|87082999|45|99|PARTE PARA CARROCERIA|15.50000|1860|1860|104.40|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:17:03|
3577|6300041|521|87089999|7|99|TUBO PREFORMADO|33.75000|135|135|7.52|4.000|6|4.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 18:30:01|
1925|6100034|160|98020019|27|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.35625|114|114|6.40|320.000|6|51.43529|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:24:04|
1925|6100040|160|98020019|228|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.35625|228|228|12.80|640.000|6|8.13644|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
1614|6000092|160|84099199|2|99|JUNTA|8.55556|616|616|34.56|72.000|6|3.89000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 17:38:06|
3471|6400065|160|87082999|93|99|PARTE DE CARROCERIA|24.85882|2113|2113|118.15|85.000|6|85.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 17:13:05|
1614|6000072|160|87089999|247|99|TUBO DE CONEXION|11.09091|488|488|27.28|44.000|6|44.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 20:04:00|
3471|6400215|160|98020019|3|00|ACCESORIO PARA TUBERIA|33.14000|3314|3314|186.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 12:39:02|
3178|6000954|160|98020019|293|00|ABRAZADERA DE ACERO|3.38437|1083|1083|60.80|320.000|6|3.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
3471|6400240|160|98020019|116|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.53063|2547|2547|144.00|4800.000|6|96.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 09:17:02|
3471|6400217|160|87089412|110|99|SOPORTE DE VOLANTE|85.51667|10262|10262|576.00|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 18:01:03|
1614|6000080|160|87082999|13|99|PARTE PARA CARROCERIA|12.82500|1539|1539|86.40|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:17:06|
3471|6400146|160|87088005|90|00|PARTES DE LA SUSPENSION|92.66935|11491|11491|641.08|124.000|6|124.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
3178|6000954|160|98020019|172|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.53438|1026|1026|57.60|1920.000|6|3.07000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
3471|6400240|160|98020019|137|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.17500|42|42|2.40|240.000|6|4.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 09:17:02|
3471|6400146|160|87088007|96|00|BRAZO DE LA SUSPENSION|230.15000|9206|9206|513.60|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
1614|6000082|160|85365099|123|08|INTERRUPTOR AUTOMOTRIZ|370.05000|29604|29604|1661.60|80.000|6|20.96000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:18:02|
3471|6400185|160|84821099|40|99|RODAMENTO DE BOLAS|10.68962|11331|11331|636.00|1060.000|6|21.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 18:24:04|
1925|6100040|160|98020019|83|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.35635|7127|7127|400.00|20000.000|6|254.26389|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
1925|6100040|160|98020019|210|00|ETIQUETA AUTOADHESIVA|1.42500|228|228|12.80|160.000|6|1.98209|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
1614|6000076|160|87082999|32|99|PARTE PARA CARROCERIA|10.69167|1283|1283|72.00|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:17:03|
3471|6400008|160|84253101|30|00|CABRESTANTE|1275.40000|127540|127540|7133.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 15:45:04|
3471|6400012|160|40169901|28|00|MANUFACTURA DE CAUCHO DE USO TECNICO|1.60957|1043|1043|58.32|648.000|6|12.96000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 16:38:09|
3471|6400213|160|87089999|77|99|TUBOS PREFORMADOS PARA REFRIGERANTE|15.50000|310|310|17.40|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 16:17:03|
3178|6000954|160|98020019|182|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.42535|4105|4105|230.40|2880.000|6|7.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
1925|6100041|160|73269099|3|99|EMBALAJE METALICO|944.20000|4721|4721|265.00|5.000|6|0.99569|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-24 12:36:03|
3577|6300025|521|85176217|1|01|LECTOR DE HUELLAS CON CONEXION LAN|4045.25000|16181|16181|900.00|4.000|6|4.00000|6||1|1||||CHN|CHN| | | | |1|A1|2026-01-06 11:18:01|
3471|6400215|160|98020019|171|00|CIRCLIP|0.17917|43|43|2.40|240.000|6|4.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 12:39:02|
3471|6400146|160|98020019|160|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.35938|115|115|6.40|320.000|6|6.40000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
1925|6100040|160|87089999|209|99|TUBERIA PERFORMADA PARA AUTOMOVIL|38.66250|3093|3093|173.60|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
3471|6400240|160|98020019|159|00|ETIQUETA AUTOADHESIVA|1.41667|170|170|9.60|120.000|6|2.40000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 09:17:02|
3471|6400146|160|98020019|217|00|ETIQUETA AUTOADHESIVA|0.18125|29|29|1.60|160.000|6|3.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
1614|6000082|160|85444299|90|04|CABLE CON CONEXIONES|24.60000|492|492|27.60|20.000|6|3.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:18:02|
3471|6400253|160|87082999|22|99|CUBIERTA|22.00000|1760|1760|100.00|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:27:05|
1925|6100040|160|98020019|15|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.71250|228|228|12.80|320.000|6|3.96418|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
1925|6100034|160|39263002|118|99|REFLECTOR DE USO AUTOMOTRIZ|1.78125|570|570|32.00|320.000|6|98.15441|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:24:04|
3471|6400185|160|98020019|109|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|0.35667|428|428|24.00|1200.000|6|24.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 18:24:04|
1614|6000070|160|87082999|18|99|PARTE PARA CARROCERIA|70.40000|704|704|39.40|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 20:03:02|
3471|6400050|160|87082999|58|99|PARTE DE LA CARROCERIA|2.69853|734|734|40.80|272.000|6|272.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 17:58:03|
1614|6000090|160|87082919|211|00|PUERTA|4149.11111|37342|37342|2095.92|9.000|6|9.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 17:38:06|
1925|6100034|160|85371006|40|00|MODULO DE CONTROL INTELIGENTE|942.33000|94233|94233|5289.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:24:04|
3471|6400240|160|98020019|122|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.23750|891|891|50.40|720.000|6|14.40000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 09:17:02|
1925|6100103|160|98020019|32|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|2.68182|59|59|3.30|22.000|6|0.72651|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 18:55:02|
3471|6400185|160|98020019|145|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.71250|855|855|48.00|1200.000|6|24.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 18:24:04|
3471|6400147|160|73269099|3|99|EMBALAJE METALICO|956.00000|5736|5736|319.98|6.000|6|410.00000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-03 00:54:02|
1925|6100040|160|87082101|194|00|CINTURON DE SEGURIDAD|192.41667|23090|23090|1296.00|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
1925|6100040|160|83100099|155|00|PLACA DE INDENTIFICACION DEL VEHICULO|2.49375|399|399|22.40|160.000|6|1.98209|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
3471|6400160|160|87082999|43|99|PARTE DE CARROCERIA|178.16667|8552|8552|477.12|48.000|6|48.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 12:28:01|
3471|6400185|160|98020019|155|00|ARANDELA DE ACERO|2.13750|855|855|48.00|400.000|6|8.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 18:24:04|
1925|6100107|160|85365099|46|08|INTERRUPTOR AUTOMOTRIZ|75.33824|5123|5123|284.92|68.000|6|17.56481|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:00:05|
3471|6400240|160|87082999|67|08|SOPORTE DE CABINA|3.18333|1528|1528|86.40|480.000|6|480.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 09:17:02|
3471|6400247|160|98020019|31|00|PARTES PARA AUTO|1.23188|1971|1971|112.00|1600.000|6|32.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 11:44:04|
3471|6400217|160|40169901|31|00|PIEZA DE CAUCHO DE USO TECNICO|1.60278|577|577|32.40|360.000|6|7.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 18:01:03|
3471|6400044|160|87082999|12|99|PARTE DE LA CARROCERIA|14.75735|2007|2007|111.52|136.000|6|136.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 16:14:05|
3178|6000153|160|73269099|7|99|EMBALAJE METALICO|233.50000|467|467|26.06|2.000|6|1.74000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-08 16:05:03|
3178|6000535|160|39235001|36|00|TAPON|0.35750|143|143|8.00|400.000|6|8.08320|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 13:00:04|
1925|6100038|160|87082999|14|99|PARTE PARA CARROCERIA|374.50000|6741|6741|378.36|18.000|6|18.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:04:01|
3471|6400247|160|98020019|65|00|TUERCA|0.17625|141|141|8.00|800.000|6|16.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 11:44:04|
1925|6100109|160|87089999|110|99|TUBERIA PERFORMADA PARA AUTOMOVIL|39.01471|2653|2653|147.56|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:03:01|
1614|6000094|160|87082201|66|00|PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES|15.86111|1142|1142|64.08|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 17:38:08|
3471|6400146|160|98020019|231|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.71719|459|459|25.60|640.000|6|12.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
1925|6100040|160|98020019|115|00|MANUFACTURA DE ACERO|15.14375|2423|2423|136.00|160.000|6|223.61446|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
1925|6100036|160|87088007|63|00|BRAZO DE LA SUSPENSION|227.70000|6831|6831|383.40|30.000|6|30.00000|6||1|1||||CHN|CHN| | | | |1|IN|2026-01-24 12:28:02|
3471|6400146|160|98020019|197|00|ARANDELA DE ACERO|1.97188|1262|1262|70.40|640.000|6|12.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
3471|6400215|160|98020019|183|00|CALCOMANIA|5.16667|1240|1240|69.60|240.000|6|4.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 12:39:02|
1925|6100103|160|98020019|129|00|ETIQUETA AUTOADHESIVA|0.36029|49|49|2.72|136.000|6|6.49907|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 18:55:02|
3178|6000971|160|73269099|4|99|EMBALAJE METALICO|231.75000|927|927|52.04|4.000|6|408.00000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-24 12:02:13|
1925|6100038|160|87082999|38|99|PARTE PARA CARROCERIA|18.53125|2965|2965|166.40|160.000|6|160.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:04:01|
1614|6000086|160|98020019|97|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.89167|321|321|18.00|360.000|6|0.72000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:18:04|
3471|6400081|160|87089999|106|99|TUBOS PREFORMADOS PARA REFRIGERANTE|21.98958|2111|2111|118.08|96.000|6|96.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 15:44:02|
3471|6400083|160|98020019|92|00|TUERCA|0.53646|412|412|23.04|768.000|6|15.36000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 17:14:05|
1614|6000088|160|39269099|126|06|CINCHO DE PLASTICO|0.89092|2630|2630|147.60|2952.000|6|7.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 17:37:05|
3577|6300120|521|87082999|58|99|PARTE DE CARROCERIA|23.00000|460|460|25.79|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 14:38:00|
3178|6000954|160|98020019|67|00|ENSAMBLE DE HEBILLA SUJETADORA DERECHA|45.96875|7355|7355|412.80|160.000|6|36.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
3577|6300088|521|84807103|5|99|MOLDE DE INYECCION|55.34000|2767|2767|154.50|50.000|6|119.50000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-21 17:18:01|
1614|6000092|160|87082999|8|99|PARTE PARA CARROCERIA|19.23611|1385|1385|77.76|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 17:38:06|
3471|6400146|160|98020019|167|00|TUERCA|0.89375|143|143|8.00|160.000|6|3.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
3178|6000954|160|87089999|83|99|GANCHO DE CAJA DE CARGA|3.38542|3250|3250|182.40|960.000|6|960.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
3178|6000954|160|98020019|211|00|TUERCA|0.53438|171|171|9.60|320.000|6|1.28000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
3471|6400160|160|87082999|25|99|PARTE DE LA CARROCERIA|117.40000|5870|5870|327.50|50.000|6|50.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 12:28:01|
3897|6600372|240|00000000|1|00|BASTIDORES DE ALMACENAMIENTO|133.72017|2048240|2048240|114002.00|15317.360|1|-1.00000|-1||0|1||||-|-| | | | |1|T3|2026-01-12 12:16:02|
1925|6100610|160|73269099|6|99|EMBALAJE METÁLICO|234.50000|469|469|26.06|2.000|6|13.77780|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-22 19:04:01|
3178|6000954|160|87089203|88|99|ESCAPE|525.76875|84123|84123|4721.60|160.000|6|160.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
1925|6100034|160|87082999|48|99|parte de carroceria|122.94444|2213|2213|124.20|18.000|6|18.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:24:04|
3471|6400213|160|87082999|29|99|SOPORTE DE CAJA DE ENGRANAJE DELANTERO|42.58333|5110|5110|286.80|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 16:17:03|
1614|6000074|160|87082999|84|99|PARTE PARA CARROCERIA|243.34091|10707|10707|598.84|44.000|6|44.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 10:05:04|
3471|6400050|160|98020019|114|00|ABRAZADERA DE ACERO|5.04000|2520|2520|140.00|500.000|6|10.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 17:58:03|
1614|6000082|160|87089999|8|99|TUBERIA PREFORMADA|49.88333|5986|5986|336.00|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:18:02|
1925|6100032|160|87082999|17|99|PARTE DE LA CARROCERÍA|374.50000|12733|12733|714.68|34.000|6|34.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:13:01|
3178|6000954|160|98020019|216|00|TUERCA|1.60375|1283|1283|72.00|800.000|6|3.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
1925|6100103|160|87089999|149|99|TUBOS PREFORMADOS PARA REFRIGERANTE|15.64706|1064|1064|59.16|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 18:55:02|
3471|6400448|160|87089999|8|99|CONJUNTO DE SOLDADURA INFERIOR (VEHICULO CORTO)|1402.00000|1402|1402|78.20|1.000|12|1.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-31 10:44:02|
3471|6400160|160|87089999|54|99|SOPORTE|95.54063|30573|30573|1705.60|320.000|6|320.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 12:28:01|
3471|6400247|160|98020019|58|00|PARTES PARA AUTO|1.76000|704|704|40.00|400.000|6|8.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 11:44:04|
1925|6100040|160|98020019|24|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|1.06875|684|684|38.40|640.000|6|7.92836|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
3471|6400146|160|87089999|108|99|TUBERIA PREFORMADA|114.18125|18269|18269|1019.20|160.000|6|160.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
3471|6400381|160|87168099|4|01|CARRO DE MANO|8388.56452|520091|520091|29552.30|62.000|6|62.00000|6||1|6||||CHN|CHN| | | | |1|A1|2026-01-30 09:49:05|
3471|6400102|160|98020019|115|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|2.51500|503|503|28.00|200.000|6|4.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-14 11:08:04|
3471|6400240|160|85044099|34|00|RECTIFICADOR DE CORRIENTE|345.06250|5521|5521|312.16|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 09:17:02|
3178|6000847|160|87082999|158|99|PARTE PARA CARROCERIA|80.00000|8000|8000|449.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:17:03|
1614|6000086|160|98020019|105|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|1.06667|128|128|7.20|120.000|6|81.20000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:18:04|
3471|6400059|160|87089999|101|99|PEDAL|69.02000|6902|6902|386.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 15:17:02|
3471|6400050|160|98020019|147|00|CARDAN DE USO AUTOMOTRIZ|614.02062|59560|59560|3308.67|97.000|6|20.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 17:58:03|
3471|6400217|160|98020019|153|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.42500|1425|1425|80.00|1000.000|6|20.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-19 18:01:03|
1925|6100030|160|94019999|4|01|REPOSA CABEZA|44.89688|14367|14367|806.40|320.000|6|159.22330|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:09:04|
3178|6000954|160|87082999|40|99|PARTE PARA CARROCERIA|64.13889|2309|2309|129.60|36.000|6|36.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
3471|6400102|160|98020019|139|00|PERNO SIN ROSCA|0.89897|2607|2607|145.00|2900.000|6|58.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-14 11:08:04|
1614|6000070|160|98020019|24|00|ARANDELA DE ACERO|1.96591|346|346|19.36|176.000|6|8.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 20:03:02|
3471|6400146|160|98020019|172|00|ARANDELA DE ACERO|0.17813|57|57|3.20|320.000|6|6.40000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-03 00:54:01|
1925|6100032|160|85122099|44|00|LUCES AUTOMOTRIZ|135.58750|21694|21694|1217.60|160.000|6|121.35356|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:13:01|
1925|6100040|160|83023091|178|00|CERRADURA|15.32500|2452|2452|137.60|160.000|6|17.28429|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
1925|6100034|160|87082999|54|99|PARTE DE LA CARROCERIA|9.08750|1454|1454|81.60|160.000|6|160.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:24:04|
1614|6000072|160|87082999|31|99|PARTE PARA CARROCERIA|9.11111|328|328|18.36|36.000|6|36.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 20:04:00|
3471|6400102|160|98020019|151|00|ETIQUETA AUTOADHESIVA|1.26000|126|126|7.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-14 11:08:04|
1925|6100040|160|85044099|249|00|CABLE CON CONECTOR|34.74250|13897|13897|780.00|400.000|6|400.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
3178|6000847|160|87082999|168|99|PARTE PARA CARROCERIA|50.95625|8153|8153|457.60|160.000|6|160.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:17:03|
1614|6000082|160|98020019|244|00|CARDAN DE USO AUTOMOTRIZ|456.46875|43821|43821|2459.52|96.000|6|552.67000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-20 11:18:02|
3471|6400002|160|70091099|33|02|ESPEJO|67.77500|2711|2711|151.60|40.000|6|0.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 15:17:03|
3471|6400002|160|98020019|133|00|ABRAZADERA DE ACERO|5.00750|2003|2003|112.00|400.000|6|8.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-08 15:17:03|
3471|6400247|160|98020019|42|00|PARTES PARA AUTO|4.04750|1619|1619|92.00|400.000|6|8.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 11:44:04|
3471|6400240|160|87082919|49|00|PUERTA|4377.46667|65662|65662|3712.50|15.000|6|15.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 09:17:02|
1925|6100040|160|39269099|189|06|SELLO|0.89062|285|285|16.00|320.000|6|3.96418|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
3471|6400102|160|98020019|158|00|ETIQUETA AUTOADHESIVA|0.36000|36|36|2.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-14 11:08:04|
3471|6400046|160|85371006|8|00|MODULO DE CONTROL INTELIGENTE|952.16667|5713|5713|317.34|6.000|6|6.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-07 16:06:03|
3577|6300120|521|87082999|51|99|PARTE PARA CARROCERIA|23.00000|460|460|25.76|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-26 14:38:00|
3178|6000954|160|98020019|169|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|0.35625|342|342|19.20|960.000|6|0.96000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:42:01|
1925|6100038|160|39269099|136|06|SELLO|0.89062|285|285|16.00|320.000|6|98.22180|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 13:04:01|
1925|6100040|160|98020019|17|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.53438|171|171|9.60|320.000|6|3.96418|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-24 12:58:04|
