Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
1647|6004627|240|ED|0428260GXCHT4|1||2026-01-30 19:58:02|
3471|6400185|160|IM|482023|1||2026-01-20 18:24:04|
1647|6004560|240|ED|0428260GV9LS1|1||2026-01-23 16:17:10|
1647|6004560|240|ED|0428260GV95I6|1||2026-01-23 16:17:10|
1614|6000508|160|CR|40|1||2026-01-28 13:34:05|
3471|6400148|160|ED|0436250N88JF6|1||2026-01-02 17:08:05|
3471|6400100|160|ED|0436260N9QTP3|1||2026-01-15 09:26:01|
3471|6400249|160|ED|0436260NEVXS4|1||2026-01-28 14:24:02|
1925|6700024|160|ED|0428250GR5ZR7|2||2026-01-13 10:50:03|
3471|6400238|160|ED|01702618DEDD6|1||2026-01-22 09:57:03|
1647|6004560|240|ED|0428260GURI07|1||2026-01-23 16:17:10|
3471|6400029|160|ED|0436260N8EYW6|1||2026-01-02 16:54:02|
1647|6004513|240|ED|0428260GVIVN8|1||2026-01-16 17:32:07|
1925|6100040|160|ED|0438261CJ3041|1||2026-01-24 12:58:04|
3471|6400027|160|CR|40|1||2026-01-02 13:47:02|
1925|6100038|160|ED|01922616U7WJ5|1||2026-01-24 13:04:01|
1647|6004560|240|ED|0428260GUJE13|1||2026-01-23 16:17:10|
3471|6400255|160|ED|0436260NF0J96|1||2026-01-28 14:24:04|
1647|6004513|240|ED|0428260GTPT61|1||2026-01-16 17:32:07|
3471|6400210|160|ED|017026189UXU8|1||2026-01-17 11:17:03|
3471|6400255|160|ED|0436260NF0GH2|1||2026-01-28 14:24:04|
3471|6400083|160|ED|0436260N9QGU1|1||2026-01-08 17:14:05|
3178|6000943|160|ED|0438261CJF833|1||2026-01-23 16:25:03|
1614|6000071|160|PP|20239540|1||2026-01-07 20:03:02|
1925|6700024|160|ED|01922516BEWZ2|2||2026-01-13 10:50:03|
1647|6004513|240|ED|0428260GT3ZX3|1||2026-01-16 17:32:07|
3178|6000236|160|ED|0436260ND2H11|1||2026-01-16 19:17:03|
3178|6000232|160|ED|01702618FL0T4|1||2026-01-15 22:15:01|
1647|6004560|240|ED|0428260GV86G7|1||2026-01-23 16:17:10|
1925|6700024|160|PP|20239540|2||2026-01-13 10:50:03|
1614|6000071|160|ED|0438251C2PQT5|1||2026-01-07 20:03:02|
1614|6000086|160|SO|AA|1||2026-01-20 11:18:04|
3178|6000954|160|ED|0436260NFOGV7|1||2026-01-24 13:42:01|
3471|6400185|160|ED|0436260ND5LO1|1||2026-01-20 18:24:04|
3471|6400062|160|CR|40|1||2026-01-09 16:01:02|
3471|6400014|160|ED|0436260NA3H07|1||2026-01-09 18:05:09|
3178|6000515|160|SO|AA|1||2026-01-13 21:53:00|
3471|6400146|160|ED|0436260N899K5|1||2026-01-03 00:54:01|
3471|6400021|160|ED|0438251C2D0S3|1||2026-01-02 11:46:03|
3471|6400201|160|ED|01922616UAAN5|1||2026-01-28 23:25:01|
1925|6700024|160|ED|0428250GR5Z28|2||2026-01-13 10:50:03|
3178|6000518|160|ED|0436260NBP0Z2|1||2026-01-13 22:28:02|
3178|6000232|160|SO|AA|1||2026-01-15 22:15:01|
3471|6400244|160|ED|0436260NEJF88|1||2026-01-22 15:23:02|
3471|6400153|160|ED|017025184QDR1|1||2026-01-05 12:13:02|
3471|6400239|160|CR|241|1||2026-01-22 09:57:02|
3178|6000954|160|ED|0436260NFOEK6|1||2026-01-24 13:42:01|
1647|6004513|240|ED|0428260GU1074|1||2026-01-16 17:32:07|
3471|6400012|160|ED|0436260N9P3N4|1||2026-01-08 16:38:09|
3471|6400086|160|ED|017025184DTI4|1||2026-01-08 17:14:04|
3471|6400014|160|PP|20239540|1||2026-01-09 18:05:09|
1647|6004513|240|ED|0428260GTI8F4|1||2026-01-16 17:32:07|
3471|6400064|160|ED|017025182VCH3|1||2026-01-08 18:20:10|
3178|6000314|160|SO|AA|1||2026-01-15 18:27:04|
3471|6400065|160|ED|0436260N9FLQ6|1||2026-01-08 17:13:05|
3471|6400067|160|ED|0436260N9H2H5|1||2026-01-09 09:45:04|
3471|6400236|160|ED|01702618CZTQ8|1||2026-01-22 15:02:01|
3471|6400181|160|ED|017026188ZP64|1||2026-01-16 10:11:03|
3178|6000943|160|ED|0436260NFFDG3|1||2026-01-23 16:25:03|
3471|6400053|160|CR|241|1||2026-01-08 10:23:01|
3043|6000115|523|PC||1||2026-01-21 12:11:01|
3471|6400209|160|CR|40|1||2026-01-17 11:17:02|
3178|6000561|160|ED|0436260NF14K2|1||2026-01-22 17:22:04|
3178|6000520|160|PP|20239540|1||2026-01-13 22:28:01|
3471|6400233|160|ED|01922616X0WW1|1||2026-01-28 15:10:03|
1614|6000088|160|ED|0438261C9YE38|1||2026-01-19 17:37:05|
3471|6400014|160|ED|0436260NA3I41|1||2026-01-09 18:05:09|
3471|6400014|160|ED|0436260NA3KM2|1||2026-01-09 18:05:09|
3471|6400010|160|ED|0436260N9ROC8|1||2026-01-08 11:27:03|
3178|6000534|160|SO|AA|1||2026-01-15 16:40:06|
3471|6400174|160|ED|0436260NC7W46|1||2026-01-16 10:44:03|
3471|6400183|160|ED|0170261893H76|1||2026-01-16 11:23:05|
1614|6000513|160|CR|40|1||2026-01-28 13:34:04|
3178|6000535|160|ED|0436260ND9ER1|1||2026-01-19 13:00:04|
3471|6400252|160|ED|0438261CHX2W1|1||2026-01-28 14:24:04|
1614|6000072|160|ED|0438261C5MMA5|1||2026-01-07 20:04:00|
3471|6400238|160|PP|20239540|1||2026-01-22 09:57:03|
3471|6400029|160|ED|0436260N8EW72|1||2026-01-02 16:54:02|
1614|6000089|160|ED|01922616LEHF6|1||2026-01-19 17:38:04|
3471|6400251|160|ED|0436260NEWVD8|1||2026-01-28 14:24:03|
1647|6004560|240|ED|0428260GUOZ54|1||2026-01-23 16:17:10|
3471|6400198|160|PD|2|1|1|2026-01-28 23:25:03|
3471|6400014|160|CR|40|1||2026-01-09 18:05:09|
1925|6100106|160|ED|01702618K2IW2|2||2026-01-22 18:58:04|
1614|6000088|160|CR|40|1||2026-01-19 17:37:05|
3471|6400015|160|ED|0438261C7A9U4|1||2026-01-09 18:05:07|
3471|6400065|160|ED|0436260N9FL22|1||2026-01-08 17:13:05|
3471|6400019|160|ED|0436260N8HKF5|1||2026-01-02 19:08:02|
3471|6400211|160|PP|20239540|1||2026-01-17 11:17:03|
3471|6400123|160|ED|0438261C3X7Q4|1||2026-01-05 12:14:03|
3178|6000865|160|ED|01702618L2PR6|1||2026-01-22 17:22:03|
3471|6400072|160|ED|0438261C8BF83|1||2026-01-09 18:35:07|
3471|6400236|160|ED|0436260NEK9D5|1||2026-01-22 15:02:01|
3471|6400083|160|ED|0436260N9QFX8|1||2026-01-08 17:14:05|
3471|6400014|160|ED|0436260NA3GL2|1||2026-01-09 18:05:09|
3897|6600731|240|ED|0438261CIQRW3|1||2026-01-23 09:20:03|
3471|6400012|160|ED|0436260N9P1U3|1||2026-01-08 16:38:09|
3471|6400012|160|PP|20239540|1||2026-01-08 16:38:09|
3471|6400014|160|ED|0436260NA3JE6|1||2026-01-09 18:05:09|
3577|6300041|521|IM|482023|1||2026-01-19 18:30:01|
3471|6400198|160|CR|40|1||2026-01-28 23:25:03|
3471|6400148|160|ED|0436250N88KK1|1||2026-01-02 17:08:05|
3471|6400065|160|ED|0436260N9FKF2|1||2026-01-08 17:13:05|
3471|6400065|160|ED|0436260N9FLD8|1||2026-01-08 17:13:05|
3178|6000539|160|ED|0436260NCZNZ2|1||2026-01-16 17:25:05|
3471|6400236|160|ED|0436260NEUON5|1||2026-01-22 15:02:01|
3178|6000236|160|ED|0436260ND2FF6|1||2026-01-16 19:17:03|
3471|6400072|160|IM|482023|1||2026-01-09 18:35:07|
3178|6000535|160|ED|01702618H0IC3|1||2026-01-19 13:00:04|
3471|6400243|160|CR|241|1||2026-01-22 15:02:02|
3178|6000237|160|ED|01702618GKTC5|1||2026-01-16 20:15:01|
3471|6400251|160|ED|0436260NEWXD4|1||2026-01-28 14:24:03|
3471|6400148|160|ED|0436250N88IM3|1||2026-01-02 17:08:05|
3471|6400012|160|CR|40|1||2026-01-08 16:38:09|
3577|6300041|521|ED|0438261CD1YC5|1||2026-01-19 18:30:01|
1614|6000084|160|ED|01702618GXTW6|1||2026-01-20 11:18:03|
3178|6000147|160|ED|017026189CYD3|1||2026-01-08 16:23:03|
1647|6004560|240|ED|0428260GUURG6|1||2026-01-23 16:17:10|
3471|6400065|160|PP|20239540|1||2026-01-08 17:13:05|
3471|6400255|160|ED|0436260NF0HF3|1||2026-01-28 14:24:04|
3471|6400087|160|PP|20239540|1||2026-01-08 15:45:02|
1925|6000051|160|ED|0436250MVK814|1||2026-01-22 14:05:05|
3471|6400248|160|ED|01702618KBYN4|1||2026-01-26 09:32:03|
3178|6000865|160|PP|20239540|1||2026-01-22 17:22:03|
3471|6400179|160|CR|241|1||2026-01-16 10:11:04|
3178|6000154|160|ED|0436260NAD764|1||2026-01-09 12:32:04|
1614|6000511|160|CR|40|1||2026-01-23 19:24:02|
3471|6400251|160|ED|0436260NEX012|1||2026-01-28 14:24:03|
3178|6000954|160|ED|0436260NFOF21|1||2026-01-24 13:42:01|
1614|6000508|160|PP|20239540|1||2026-01-28 13:34:05|
1614|6000084|160|ED|0436260NDN6C1|1||2026-01-20 11:18:03|
3471|6400102|160|ED|0436260N9U2F7|1||2026-01-14 11:08:04|
3471|6400010|160|ED|0436260N9RNO2|1||2026-01-08 11:27:03|
1925|6610024|160|ED|01922616S0O74|1||2026-01-22 11:29:02|
3471|6400251|160|ED|01702618FAPI6|1||2026-01-28 14:24:03|
3471|6400213|160|ED|0436260ND16Z2|1||2026-01-20 16:17:03|
3577|6300125|521|ED|0438261CK4JQ5|1||2026-01-27 11:03:00|
1614|6000512|160|SO|AA|1||2026-01-23 19:24:02|
3178|6000561|160|ED|0436260NF0OK1|1||2026-01-22 17:22:04|
3471|6400079|160|ED|0436260N9PUO2|1||2026-01-08 16:17:05|
3471|6400072|160|ED|0170251821ET1|1||2026-01-09 18:35:07|
3178|6000233|160|ED|01702618FKR43|1||2026-01-15 20:38:02|
1614|6000508|160|ED|0436260NEQNJ3|1||2026-01-28 13:34:05|
3178|6000516|160|SO|AA|1||2026-01-13 21:54:01|
3043|6000066|523|PC||1||2026-01-14 11:19:02|
3471|6400010|160|ED|0436260N9ROX8|1||2026-01-08 11:27:03|
3471|6400102|160|ED|0436260N9U211|1||2026-01-14 11:08:04|
3471|6400102|160|ED|0438261C9ZG44|1||2026-01-14 11:08:04|
3471|6400010|160|CR|40|1||2026-01-08 11:27:03|
1647|6004513|240|PC||1||2026-01-16 17:32:07|
3471|6400066|160|ED|0438261C61QP1|1||2026-01-08 17:14:05|
3178|6000954|160|ED|0436260NFOEU7|1||2026-01-24 13:42:01|
3178|6000535|160|ED|0438261CEIHP8|1||2026-01-19 13:00:04|
3471|6400236|160|ED|0436260NEKDO3|1||2026-01-22 15:02:01|
1647|6004560|240|ED|0428260GUX8Q6|1||2026-01-23 16:17:10|
3471|6400063|160|IM|482023|1||2026-01-08 18:20:10|
1614|6000512|160|ED|0436260NEQMD5|1||2026-01-23 19:24:02|
3577|6300125|521|ED|01702618MSGO5|1||2026-01-27 11:03:00|
1614|6001099|160|SO|AA|2||2026-01-28 16:34:05|
3178|6000516|160|ED|01702618D82P8|1||2026-01-13 21:54:01|
1925|6000041|160|ED|04432600B20K8|1||2026-01-22 14:06:02|
3471|6400207|160|IM|482023|1||2026-01-17 11:39:02|
3471|6400102|160|ED|0436260N9U356|1||2026-01-14 11:08:04|
3471|6400102|160|ED|0436260N9U268|1||2026-01-14 11:08:04|
3178|6000943|160|ED|0436260NFFFD3|1||2026-01-23 16:25:03|
3471|6400217|160|IM|482023|1||2026-01-19 18:01:03|
3471|6400095|160|CR|241|1||2026-01-15 08:44:01|
3471|6400029|160|ED|0438251C2E358|1||2026-01-02 16:54:02|
3471|6400236|160|ED|0436260NEKHM4|1||2026-01-22 15:02:01|
3471|6400236|160|PP|20239540|1||2026-01-22 15:02:01|
1925|6100028|160|ED|0436250MVK7A7|1||2026-01-22 17:03:05|
3471|6400079|160|PP|20239540|1||2026-01-08 16:17:05|
1647|6004513|240|ED|0428260GTI1N4|1||2026-01-16 17:32:07|
3471|6400067|160|ED|0436260N9H073|1||2026-01-09 09:45:04|
3471|6400175|160|ED|0438261CC5LT7|1||2026-01-16 10:44:02|
3178|6000909|160|ED|0438261CJRFS5|1||2026-01-23 18:25:01|
3178|6000520|160|ED|0436260NBPEJ1|1||2026-01-13 22:28:01|
3471|6400255|160|ED|0438261CHXL13|1||2026-01-28 14:24:04|
3471|6400253|160|ED|0436260NENWT1|1||2026-01-22 17:27:05|
3471|6400253|160|CR|40|1||2026-01-22 17:27:05|
3471|6400255|160|ED|0436260NF0DM3|1||2026-01-28 14:24:04|
1925|6610024|160|ED|0436250MVK6J8|1||2026-01-22 11:29:02|
3178|6000516|160|CR|40|1||2026-01-13 21:54:01|
3471|6400149|160|ED|0170261858WS3|1||2026-01-02 16:54:02|
3178|6000240|160|ED|01702618FFWC2|1||2026-01-15 18:27:05|
1925|6000045|160|ED|0436250MVK5E3|1||2026-01-22 14:06:03|
3043|6000223|523|CR|45|1||2026-01-27 16:17:01|
3577|6300086|521|SO|AA|1||2026-01-19 18:47:00|
1925|6000045|160|ED|0436250MVK586|1||2026-01-22 14:06:03|
3471|6400005|160|ED|0170251820827|1||2026-01-08 11:02:03|
3178|6000871|160|ED|0436260NEUZH3|1||2026-01-22 14:02:03|
3471|6400255|160|PP|20239540|1||2026-01-28 14:24:04|
3471|6400200|160|ED|01922616UDM87|1||2026-01-28 23:25:01|
3471|6400255|160|CR|40|1||2026-01-28 14:24:04|
1647|6004513|240|ED|0428260GTF0R6|1||2026-01-16 17:32:07|
1925|6100103|160|ED|0436250MZ8X26|2||2026-01-22 18:55:02|
3471|6400255|160|IM|482023|1||2026-01-28 14:24:04|
3471|6400014|160|ED|0436260NA3J04|1||2026-01-09 18:05:09|
3471|6400100|160|ED|0436260N9QT68|1||2026-01-15 09:26:01|
1614|6001099|160|ED|01702618KBES6|2||2026-01-28 16:34:05|
3471|6400211|160|ED|0438261CDZQ18|1||2026-01-17 11:17:03|
3178|6000520|160|ED|01702618DBDQ2|1||2026-01-13 22:28:01|
3178|6000236|160|PP|20239540|1||2026-01-16 19:17:03|
3471|6400044|160|ED|017025181TFQ5|1||2026-01-07 16:14:05|
1614|6000087|160|SO|AA|1||2026-01-19 17:37:01|
1614|6000511|160|SO|AA|1||2026-01-23 19:24:02|
1925|6000111|160|ED|0436250MVK748|1||2026-01-29 11:24:04|
1614|6000086|160|ED|0436260NDN8N6|1||2026-01-20 11:18:04|
1925|6610024|160|ED|0436250MX2DT5|1||2026-01-22 11:29:02|
3471|6400255|160|ED|0436260NF0KE6|1||2026-01-28 14:24:04|
1647|6004513|240|ED|0428260GT6D55|1||2026-01-16 17:32:07|
3178|6000239|160|ED|0436260ND5XX8|1||2026-01-17 12:44:03|
3471|6400207|160|ED|0436260ND54B4|1||2026-01-17 11:39:02|
1647|6004513|240|ED|0428260GT41K2|1||2026-01-16 17:32:07|
1925|6100038|160|ED|0428250E9O9N6|1||2026-01-24 13:04:01|
3471|6400146|160|ED|0436260N899J6|1||2026-01-03 00:54:01|
3178|6000954|160|ED|0436260NFOEV8|1||2026-01-24 13:42:01|
1925|6000045|160|ED|0436250MVK6B7|1||2026-01-22 14:06:03|
3471|6400165|160|ED|01702618765N5|1||2026-01-08 16:37:01|
3471|6400044|160|IM|482023|1||2026-01-07 16:14:05|
3178|6000536|160|CR|40|1||2026-01-15 16:40:07|
3471|6400016|160|PP|20239540|1||2026-01-08 11:16:04|
1614|6000088|160|IM|482023|1||2026-01-19 17:37:05|
3471|6400247|160|ED|01702618LC392|1||2026-01-26 11:44:04|
1647|6004560|240|ED|0428260GUZB17|1||2026-01-23 16:17:10|
3178|6000518|160|ED|0436260NBOZ74|1||2026-01-13 22:28:02|
3178|6000239|160|ED|0436260ND5XQ6|1||2026-01-17 12:44:03|
1647|6004513|240|ED|0428260GSX5J7|1||2026-01-16 17:32:07|
3471|6400233|160|ED|0438261CMBMG5|1||2026-01-28 15:10:03|
1925|6100025|160|ED|01702618K2IW2|1||2026-01-22 11:32:02|
3471|6400052|160|CR|241|1||2026-01-08 10:23:02|
1925|6000029|160|PP|20239540|1||2026-01-22 14:00:07|
3471|6400067|160|IM|482023|1||2026-01-09 09:45:04|
1925|6000045|160|ED|0436250MVK748|1||2026-01-22 14:06:03|
1647|6004560|240|ED|0428260GVTZK8|1||2026-01-23 16:17:10|
1925|6100026|160|ED|0436250MVK814|1||2026-01-22 11:33:02|
3471|6400178|160|IM|482023|1||2026-01-16 10:11:03|
3471|6400236|160|ED|0438261CHIIM7|1||2026-01-22 15:02:01|
3178|6000561|160|SO|AA|1||2026-01-22 17:22:04|
3471|6400130|160|ED|0438251C2DCF3|1||2026-01-02 13:02:01|
3471|6400146|160|ED|0436260N8JZ72|1||2026-01-03 00:54:01|
3471|6400020|160|ED|017026185Q9T5|1||2026-01-02 19:42:02|
3178|6000239|160|ED|0436260ND5X36|1||2026-01-17 12:44:03|
3178|6000953|160|CR|40|1||2026-01-24 13:42:01|
3471|6400030|160|ED|017025181F9R7|1||2026-01-02 16:54:01|
3471|6400178|160|ED|0436260NC8G27|1||2026-01-16 10:11:03|
3178|6000910|160|CR|40|1||2026-01-23 18:25:03|
3471|6400087|160|ED|0436260N9FG86|1||2026-01-08 15:45:02|
3471|6400067|160|ED|0436260N9H2O8|1||2026-01-09 09:45:04|
3471|6400182|160|ED|0436260NC91M1|1||2026-01-16 11:23:05|
1614|6000514|160|ED|01702618KBK24|1||2026-01-28 13:34:06|
1925|6100107|160|ED|0436260NC41Y8|2||2026-01-22 19:00:05|
1614|6000073|160|ED|0438261C5MMA5|1||2026-01-08 09:59:00|
3577|6300023|521|SO|AA|1||2026-01-06 10:23:01|
1925|6000045|160|ED|01922616RNZH3|1||2026-01-22 14:06:03|
3471|6400027|160|IM|482023|1||2026-01-02 13:47:02|
3178|6000943|160|SO|AA|1||2026-01-23 16:25:03|
1647|6004560|240|ED|0428260GV7TK7|1||2026-01-23 16:17:10|
3178|6000971|160|ED|01702618MJBC6|1||2026-01-24 12:02:13|
3471|6400014|160|ED|017026189JQC1|1||2026-01-09 18:05:09|
1925|6000034|160|ED|0438261CHQBK4|1||2026-01-22 13:59:01|
3043|6600119|520|IM|482023|1||2026-01-19 18:46:03|
3471|6400213|160|ED|0436260ND1602|1||2026-01-20 16:17:03|
3471|6400241|160|ED|0438261CHT8F1|1||2026-01-26 09:17:02|
3577|6300023|521|ED|0438261C4EL17|1||2026-01-06 10:23:01|
1614|6000073|160|ED|01922516EVQ43|1||2026-01-08 09:59:00|
1614|6000078|160|ED|0438261CECOA7|1||2026-01-20 11:17:04|
1614|6000078|160|ED|0436260NCYNH1|1||2026-01-20 11:17:04|
3471|6400178|160|ED|0436260NC8ID8|1||2026-01-16 10:11:03|
3471|6400078|160|ED|017026188G056|1||2026-01-08 16:17:04|
3577|6300025|521|CR|158|1||2026-01-06 11:18:01|
3178|6000561|160|ED|0436260NF0IW2|1||2026-01-22 17:22:04|
3043|6000116|523|ED|01702618E1UZ8|1||2026-01-15 16:13:01|
3471|6400029|160|ED|0436260N8EVC8|1||2026-01-02 16:54:02|
3471|6400014|160|ED|0436260NA3GA2|1||2026-01-09 18:05:09|
1925|6100022|160|ED|0436250MVK7Z3|1||2026-01-22 16:58:03|
3471|6400050|160|ED|017026187MSX1|1||2026-01-07 17:58:03|
1647|6004560|240|ED|0428260GVJ1Y2|1||2026-01-23 16:17:10|
3178|6000146|160|ED|0436260NA1P78|1||2026-01-08 16:23:04|
3471|6400146|160|ED|0436260N899P5|1||2026-01-03 00:54:01|
3577|6300038|521|IM|482023|1||2026-01-07 11:44:02|
3178|6000153|160|ED|017026189H7X5|1||2026-01-08 16:05:03|
1614|6000514|160|ED|0436260NERT72|1||2026-01-28 13:34:06|
1647|6004560|240|ED|0428260GUGRF5|1||2026-01-23 16:17:10|
3577|6300042|521|CR|158|1||2026-01-23 16:53:01|
3577|6300038|521|ED|0438261C5JES5|1||2026-01-07 11:44:02|
3471|6400251|160|ED|0436260NEWRX2|1||2026-01-28 14:24:03|
3178|6000146|160|ED|017026189CAE7|1||2026-01-08 16:23:04|
3471|6400177|160|ED|017026187Q0V3|1||2026-01-16 10:44:02|
1925|6000034|160|ED|01922616SCFQ2|1||2026-01-22 13:59:01|
1925|6100022|160|ED|0436260NC4248|1||2026-01-22 16:58:03|
1925|6100022|160|ED|0436250MX2DJ3|1||2026-01-22 16:58:03|
3043|6600095|523|ST|22|1||2026-01-19 18:48:01|
3577|6300109|521|SO|AA|1||2026-01-27 11:03:01|
3178|6000146|160|IM|482023|1||2026-01-08 16:23:04|
3178|6000516|160|ED|0438261CAWDO4|1||2026-01-13 21:54:01|
3471|6400237|160|ED|0438261CHJF45|1||2026-01-22 15:02:01|
3471|6400182|160|ED|0436260NC90K4|1||2026-01-16 11:23:05|
3471|6400002|160|ED|0436260N9U9N3|1||2026-01-08 15:17:03|
1925|6100026|160|ED|0436260NC44S1|1||2026-01-22 11:33:02|
3471|6400007|160|ED|01922616HCQ66|1||2026-01-08 14:48:02|
1925|6100040|160|CR|40|1||2026-01-24 12:58:04|
3471|6400065|160|ED|0436260N9FM83|1||2026-01-08 17:13:05|
3471|6400027|160|ED|0436260N8CMV2|1||2026-01-02 13:47:02|
3471|6400182|160|ED|0436260NC91D2|1||2026-01-16 11:23:05|
1925|6000044|160|ED|01922616RNS41|1||2026-01-22 14:06:01|
3471|6400021|160|IM|482023|1||2026-01-02 11:46:03|
3577|6300042|521|ED|0436260NBQSY6|1||2026-01-23 16:53:01|
3471|6400174|160|ED|0436260NC7WN2|1||2026-01-16 10:44:03|
3178|6000954|160|ED|0436260NFOER1|1||2026-01-24 13:42:01|
3471|6400215|160|ED|0436260ND5XZ3|1||2026-01-20 12:39:02|
1925|6700025|160|ED|04432500AT7F2|2||2026-01-13 10:52:07|
3471|6400053|160|ED|0170261858H34|1||2026-01-08 10:23:01|
3577|6300042|521|ED|0436260NBQSW6|1||2026-01-23 16:53:01|
1925|6100026|160|ED|0436250MX2E05|1||2026-01-22 11:33:02|
1647|6004560|240|ED|0428260GUNZD7|1||2026-01-23 16:17:10|
3471|6400182|160|IM|482023|1||2026-01-16 11:23:05|
1905|6006286|160|ED|01702618FD8I5|1||2026-01-15 18:02:18|
3471|6400237|160|CR|241|1||2026-01-22 15:02:01|
3178|6000146|160|ED|0436260NA1UT7|1||2026-01-08 16:23:04|
3471|6400182|160|ED|0436260NC9213|1||2026-01-16 11:23:05|
3471|6400050|160|ED|0438261C5I8A3|1||2026-01-07 17:58:03|
1647|6004513|240|ED|0428260GTKM72|1||2026-01-16 17:32:07|
1647|6004513|240|ED|0428260GTGBF7|1||2026-01-16 17:32:07|
3471|6400129|160|IM|482023|1||2026-01-02 16:00:06|
3471|6400196|160|ED|017026188L9M1|1||2026-01-28 23:24:02|
3178|6000146|160|ED|0436260NA1TT7|1||2026-01-08 16:23:04|
3178|6000872|160|ED|0438261CI6ET8|1||2026-01-22 14:02:04|
3471|6400006|160|ED|01702518209T6|1||2026-01-08 14:49:01|
3471|6400178|160|CR|241|1||2026-01-16 10:11:03|
1647|6004560|240|ED|0428260GUT3M7|1||2026-01-23 16:17:10|
1647|6004560|240|ED|0428260GUXNF8|1||2026-01-23 16:17:10|
3471|6400209|160|PP|20239540|1||2026-01-17 11:17:02|
3471|6400249|160|ED|01702618MGVN4|1||2026-01-28 14:24:02|
3471|6400029|160|ED|0436260N8EXE4|1||2026-01-02 16:54:02|
3471|6400106|160|CR|40|1||2026-01-05 12:14:04|
3471|6400061|160|ED|0436260NA2T54|1||2026-01-09 16:01:03|
3178|6000519|160|PP|20239540|1||2026-01-13 22:28:01|
1647|6004513|240|ED|0428260GT7RV7|1||2026-01-16 17:32:07|
1647|6004513|240|ED|0428260GT42N2|1||2026-01-16 17:32:07|
3471|6400050|160|ED|0436260N9BVG5|1||2026-01-07 17:58:03|
1925|6100039|160|CR|40|1||2026-01-24 12:36:03|
3471|6400052|160|ED|0436260N93UZ8|1||2026-01-08 10:23:02|
1614|6000516|160|IM|482023|1||2026-01-28 13:35:03|
3577|6300042|521|ED|0436260NBQT93|1||2026-01-23 16:53:01|
3577|6300042|521|ED|0436260NBQT57|1||2026-01-23 16:53:01|
1647|6004560|240|ED|0428260GWW7V7|1||2026-01-23 16:17:10|
1925|6100028|160|ED|0436250MVK748|1||2026-01-22 17:03:05|
3577|6300042|521|ED|0438261CB48W6|1||2026-01-23 16:53:01|
3471|6400104|160|CR|40|1||2026-01-05 12:14:03|
3471|6400087|160|ED|0436260N9FE88|1||2026-01-08 15:45:02|
1925|6100038|160|ED|0436250MVK6H4|1||2026-01-24 13:04:01|
3471|6400030|160|ED|017026185NVX5|1||2026-01-02 16:54:01|
3471|6400050|160|ED|0436260N9BWC7|1||2026-01-07 17:58:03|
1647|6004513|240|IM|482023|1||2026-01-16 17:32:07|
1647|6004513|240|ST|22|1||2026-01-16 17:32:07|
3471|6400050|160|IM|482023|1||2026-01-07 17:58:03|
3471|6400014|160|ED|0436260NA3G41|1||2026-01-09 18:05:09|
1614|6000509|160|CR|40|1||2026-01-28 13:34:03|
3471|6400044|160|ED|0436260N947U4|1||2026-01-07 16:14:05|
3577|6300069|521|ED|01702618CKZ04|1||2026-01-15 13:55:01|
3471|6400241|160|ED|01702618DLVP1|1||2026-01-26 09:17:02|
1647|6004560|240|ED|0428260GUHZW5|1||2026-01-23 16:17:10|
1925|6100028|160|ED|01702513WKYT5|1||2026-01-22 17:03:05|
3471|6400094|160|IM|482023|1||2026-01-15 08:44:02|
1925|6100027|160|ED|0438261CH3BM2|1||2026-01-22 11:36:01|
3471|6400079|160|ED|0436260N9Q0K6|1||2026-01-08 16:17:05|
3471|6400213|160|IM|482023|1||2026-01-20 16:17:03|
3178|6000943|160|ED|0436260NFFCE2|1||2026-01-23 16:25:03|
1925|6700024|160|ED|0428250GRDI04|2||2026-01-13 10:50:03|
1647|6004513|240|ED|0428260GU08D2|1||2026-01-16 17:32:07|
1647|6004513|240|ED|0428260GTV3E5|1||2026-01-16 17:32:07|
1925|6000043|160|ED|0438261CH2CN6|1||2026-01-22 14:06:03|
3471|6400067|160|ED|0436260N9H2A2|1||2026-01-09 09:45:04|
3471|6400213|160|ED|0436260NDLGE2|1||2026-01-20 16:17:03|
1614|6000087|160|CR|40|1||2026-01-19 17:37:01|
1925|6000027|160|CR|40|1||2026-01-22 14:00:03|
3577|6300024|521|ED|01922616G9OZ4|1||2026-01-05 19:02:01|
3471|6400275|160|ED|01702618EUEI5|1||2026-01-28 13:23:02|
1925|6100028|160|ED|0436250MVK7Z3|1||2026-01-22 17:03:05|
3471|6400209|160|ED|017026189UYJ4|1||2026-01-17 11:17:02|
1614|6001098|160|CR|40|2||2026-01-28 16:24:01|
1614|6000078|160|CR|40|1||2026-01-20 11:17:04|
3471|6400236|160|ED|0436260NEKFX5|1||2026-01-22 15:02:01|
3471|6400182|160|PP|20239540|1||2026-01-16 11:23:05|
3577|6300088|521|CR|158|1||2026-01-21 17:18:01|
1647|6004513|240|ED|0428260GTMEQ2|1||2026-01-16 17:32:07|
3471|6400021|160|ED|01702517ZJON5|1||2026-01-02 11:46:03|
3178|6000535|160|ED|0436260ND9NS3|1||2026-01-19 13:00:04|
3471|6400016|160|ED|0438261C6H6K1|1||2026-01-08 11:16:04|
3471|6400154|160|IM|482023|1||2026-01-08 17:22:05|
